 , , ,log2019-04-25_10-06-33,ep ,284,step ,67,r ,3.040
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,284,step,1,state,"(1, 0)",6,"(1, 0)",--,0.175,0.218,0.233,0.198,0.220,0.168,0.198,0.149,0.219,--,540,433,613,659,873,715,650,749,614,--,Epsilon = 0.32,0
Episode,284,step,2,state,"(1, 0)",8,"(2, 0)",--,0.175,0.218,0.233,0.198,0.220,0.168,0.198,0.149,0.219,--,540,433,613,659,873,715,651,749,614,--,Epsilon = 0.32,0.1
Episode,284,step,5,state,"(2, 0)",4,"(1, 0)",--,0.219,0.209,0.218,0.159,0.226,0.147,0.219,0.216,0.159,--,513,890,730,788,611,439,441,392,325,--,Greedy,0.1
Episode,284,step,7,state,"(1, 0)",0,"(0, 0)",--,0.175,0.218,0.233,0.198,0.226,0.168,0.198,0.149,0.222,--,540,433,613,659,874,715,651,749,615,--,Epsilon = 0.32,0.1
Episode,284,step,9,state,"(0, 0)",8,"(2, 0)",--,0.132,0.114,0.121,0.190,0.158,0.151,0.141,0.147,0.234,--,249,247,273,409,650,598,580,700,477,--,Greedy,0.1
Episode,284,step,14,state,"(2, 0)",3,"(1, 0)",--,0.219,0.209,0.218,0.159,0.233,0.147,0.219,0.216,0.191,--,513,890,730,788,615,439,441,392,326,--,Epsilon = 0.32,0.1
Episode,284,step,15,state,"(1, 0)",2,"(0, 0)",--,0.200,0.218,0.233,0.198,0.226,0.168,0.198,0.149,0.222,--,541,433,613,659,874,715,651,749,615,--,Greedy,0.1
Episode,284,step,17,state,"(0, 0)",8,"(1, 0)",--,0.132,0.114,0.121,0.190,0.158,0.151,0.141,0.147,0.234,--,249,247,273,409,650,598,580,700,479,--,Greedy,0.1
Episode,284,step,18,state,"(1, 0)",2,"(2, 0)",--,0.200,0.218,0.234,0.198,0.226,0.168,0.198,0.149,0.222,--,541,433,614,659,874,715,651,749,615,--,Greedy,0.1
Episode,284,step,19,state,"(2, 0)",4,"(1, 0)",--,0.219,0.209,0.218,0.191,0.233,0.147,0.219,0.216,0.191,--,513,890,730,789,615,439,441,392,326,--,Greedy,0.1
Episode,284,step,20,state,"(1, 0)",8,"(2, 0)",--,0.200,0.218,0.235,0.198,0.226,0.168,0.198,0.149,0.222,--,541,433,615,659,874,715,651,749,615,--,Epsilon = 0.32,0.1
Episode,284,step,24,state,"(2, 0)",5,"(2, 1)",--,0.219,0.209,0.218,0.191,0.236,0.147,0.219,0.224,0.191,--,513,890,730,789,618,439,441,393,326,--,Epsilon = 0.32,-0.12
Episode,284,step,25,state,"(2, 1)",0,"(1, 1)",--,0.297,-0.117,-0.344,0.049,-0.668,-0.215,-0.088,0.069,-0.446,--,83,126,69,152,96,82,87,81,52,--,Greedy,0.1
Episode,284,step,26,state,"(1, 1)",1,"(0, 1)",--,-0.217,0.307,-0.040,0.200,0.057,0.158,0.180,0.143,0.126,--,97,106,102,28,22,61,42,32,33,--,Greedy,0.1
Episode,284,step,27,state,"(0, 1)",1,"(0, 0)",--,0.268,0.389,0.214,-0.119,0.250,0.369,-0.219,0.247,0.365,--,110,78,104,110,121,43,59,44,85,--,Greedy,0.4
Episode,284,step,30,state,"(0, 0)",8,"(2, 0)",--,0.132,0.114,0.121,0.190,0.158,0.151,0.181,0.147,0.236,--,249,247,273,409,650,598,581,700,481,--,Greedy,0.1
Episode,284,step,33,state,"(2, 0)",4,"(1, 0)",--,0.219,0.209,0.218,0.191,0.236,0.107,0.219,0.224,0.191,--,513,890,730,789,620,440,441,393,326,--,Greedy,0.1
Episode,284,step,34,state,"(1, 0)",2,"(0, 0)",--,0.200,0.218,0.235,0.198,0.226,0.168,0.198,0.149,0.228,--,541,433,615,659,874,715,651,749,616,--,Greedy,0.1
Episode,284,step,35,state,"(0, 0)",8,"(1, 0)",--,0.132,0.114,0.121,0.190,0.158,0.151,0.181,0.147,0.236,--,249,247,273,409,650,598,581,700,482,--,Greedy,0.1
Episode,284,step,37,state,"(1, 0)",2,"(0, 0)",--,0.200,0.218,0.236,0.198,0.226,0.168,0.198,0.149,0.228,--,541,433,617,659,874,715,651,749,616,--,Greedy,0.1
Episode,284,step,39,state,"(0, 0)",8,"(1, 0)",--,0.132,0.114,0.121,0.190,0.158,0.151,0.181,0.147,0.237,--,249,247,273,409,650,598,581,700,484,--,Greedy,0.1
Episode,284,step,40,state,"(1, 0)",2,"(2, 0)",--,0.200,0.218,0.237,0.198,0.226,0.168,0.198,0.149,0.228,--,541,433,618,659,874,715,651,749,616,--,Greedy,0.1
Episode,284,step,43,state,"(2, 0)",4,"(2, 1)",--,0.219,0.209,0.218,0.191,0.237,0.107,0.219,0.230,0.191,--,513,890,730,789,622,440,441,394,326,--,Greedy,-0.12
Episode,284,step,44,state,"(2, 1)",0,"(0, 1)",--,0.289,-0.117,-0.344,0.049,-0.668,-0.215,-0.088,0.069,-0.446,--,84,126,69,152,96,82,87,81,52,--,Greedy,0.1
Episode,284,step,47,state,"(0, 1)",1,"(0, 0)",--,0.268,0.382,0.214,-0.119,0.250,0.369,-0.219,0.247,0.365,--,110,81,104,110,121,43,59,44,85,--,Greedy,0.4
Episode,284,step,50,state,"(0, 0)",8,"(1, 0)",--,0.132,0.114,0.121,0.190,0.158,0.187,0.181,0.147,0.237,--,249,247,273,409,650,599,581,700,486,--,Epsilon = 0.32,0.1
Episode,284,step,52,state,"(1, 0)",2,"(0, 0)",--,0.200,0.218,0.237,0.198,0.226,0.168,0.198,0.149,0.228,--,541,433,620,659,874,715,651,749,616,--,Greedy,0.1
