 , , ,log2019-04-26_16-59-08,ep ,92,step ,76,r ,4.240
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,92,step,1,state,"(0, 0)",7,"(0, 0)",--,0.096,0.134,0.102,0.159,0.186,0.136,0.148,0.234,0.100,--,91,92,108,173,125,148,123,163,252,--,Greedy,0
Episode,92,step,2,state,"(0, 0)",6,"(1, 0)",--,0.096,0.134,0.102,0.159,0.186,0.136,0.148,0.234,0.100,--,91,92,108,173,125,148,123,164,252,--,Epsilon = 0.32,0.1
Episode,92,step,4,state,"(1, 0)",0,"(0, 0)",--,0.237,0.233,0.236,0.230,0.217,0.236,0.237,0.234,0.221,--,129,184,130,161,275,282,218,206,137,--,Greedy,0.1
Episode,92,step,5,state,"(0, 0)",7,"(1, 0)",--,0.096,0.134,0.102,0.159,0.186,0.136,0.186,0.234,0.100,--,91,92,108,173,125,148,124,164,252,--,Greedy,0.1
Episode,92,step,7,state,"(1, 0)",6,"(2, 0)",--,0.236,0.233,0.236,0.230,0.217,0.236,0.237,0.234,0.221,--,130,184,130,161,275,282,219,206,137,--,Greedy,0.1
Episode,92,step,10,state,"(2, 0)",3,"(1, 0)",--,0.214,0.150,0.226,0.159,0.231,0.220,0.134,0.218,0.217,--,206,110,233,270,168,194,116,124,86,--,Epsilon = 0.32,0.1
Episode,92,step,11,state,"(1, 0)",3,"(0, 0)",--,0.236,0.233,0.236,0.230,0.217,0.236,0.235,0.234,0.221,--,130,184,130,161,275,282,220,206,137,--,Epsilon = 0.32,0.1
Episode,92,step,12,state,"(0, 0)",8,"(1, 0)",--,0.096,0.134,0.102,0.159,0.186,0.136,0.186,0.236,0.100,--,91,92,108,173,125,148,124,165,252,--,Epsilon = 0.32,0.1
Episode,92,step,13,state,"(1, 0)",0,"(0, 0)",--,0.236,0.233,0.236,0.233,0.217,0.236,0.235,0.234,0.221,--,130,184,130,162,275,282,220,206,137,--,Greedy,0.1
Episode,92,step,14,state,"(0, 0)",7,"(1, 0)",--,0.096,0.134,0.102,0.159,0.186,0.136,0.186,0.236,0.158,--,91,92,108,173,125,148,124,165,253,--,Greedy,0.1
Episode,92,step,16,state,"(1, 0)",0,"(0, 0)",--,0.237,0.233,0.236,0.233,0.217,0.236,0.235,0.234,0.221,--,132,184,130,162,275,282,220,206,137,--,Greedy,0.1
Episode,92,step,18,state,"(0, 0)",7,"(1, 0)",--,0.096,0.134,0.102,0.159,0.186,0.136,0.186,0.237,0.158,--,91,92,108,173,125,148,124,167,253,--,Greedy,0.1
Episode,92,step,20,state,"(1, 0)",0,"(0, 4)",--,0.237,0.235,0.236,0.233,0.217,0.236,0.235,0.234,0.221,--,133,185,130,162,275,282,220,206,137,--,Greedy,-0.12
Episode,92,step,21,state,"(0, 4)",2,"(0, 20)",--,0.032,0.049,0.062,0.048,0.039,-0.057,0.054,-0.031,0.043,--,5,18,18,7,23,24,9,1,4,--,Greedy,-0.12
Episode,92,step,23,state,"(0, 20)",7,"(1, 20)",--,0.248,-0.024,-0.005,0.240,0.140,-0.003,0.241,0.280,0.274,--,33,20,31,31,14,41,23,86,97,--,Greedy,0.1
Episode,92,step,24,state,"(1, 20)",8,"(2, 20)",--,0.274,0.268,0.273,0.296,0.283,0.268,-0.160,0.293,0.314,--,20,14,21,30,27,62,62,115,19,--,Greedy,0.1
Episode,92,step,27,state,"(2, 20)",7,"(2, 4)",--,0.052,-0.184,-0.154,0.299,0.286,0.277,0.302,0.352,0.173,--,65,18,80,89,28,54,36,93,102,--,Epsilon = 0.32,0.4
Episode,92,step,28,state,"(2, 4)",6,"(2, 0)",--,0.316,0.349,0.353,0.346,0.308,0.396,0.481,0.433,0.145,--,10,22,2,11,2,23,9,34,1,--,Greedy,0.4
Episode,92,step,31,state,"(2, 0)",4,"(1, 0)",--,0.214,0.150,0.226,0.192,0.233,0.220,0.134,0.218,0.217,--,206,110,233,271,170,194,116,124,86,--,Greedy,0.1
Episode,92,step,33,state,"(1, 0)",5,"(2, 0)",--,0.102,0.235,0.236,0.233,0.217,0.237,0.235,0.234,0.221,--,134,185,130,162,275,283,220,206,137,--,Greedy,0.1
Episode,92,step,35,state,"(2, 0)",4,"(1, 0)",--,0.214,0.150,0.226,0.192,0.235,0.220,0.134,0.218,0.217,--,206,110,233,271,172,194,116,124,86,--,Greedy,0.1
Episode,92,step,39,state,"(1, 0)",5,"(2, 0)",--,0.102,0.235,0.237,0.233,0.217,0.237,0.236,0.234,0.221,--,134,185,131,162,275,285,221,206,137,--,Greedy,0.1
Episode,92,step,42,state,"(2, 0)",4,"(1, 0)",--,0.214,0.150,0.226,0.192,0.237,0.220,0.134,0.218,0.217,--,206,110,233,271,175,194,116,124,86,--,Greedy,0.1
Episode,92,step,44,state,"(1, 0)",5,"(2, 0)",--,0.102,0.235,0.237,0.233,0.217,0.237,0.236,0.234,0.221,--,134,185,131,162,275,287,221,206,137,--,Greedy,0.1
Episode,92,step,46,state,"(2, 0)",0,"(1, 0)",--,0.214,0.150,0.226,0.192,0.237,0.227,0.134,0.218,0.217,--,206,110,233,271,176,195,116,124,86,--,Epsilon = 0.32,0.1
Episode,92,step,49,state,"(1, 0)",5,"(2, 0)",--,0.102,0.235,0.237,0.233,0.217,0.238,0.236,0.234,0.221,--,134,185,131,162,275,290,221,206,137,--,Greedy,0.1
Episode,92,step,51,state,"(2, 0)",4,"(1, 0)",--,0.224,0.150,0.226,0.192,0.237,0.227,0.134,0.218,0.217,--,207,110,233,271,177,195,116,124,86,--,Epsilon = 0.32,0.1
Episode,92,step,53,state,"(1, 0)",5,"(2, 0)",--,0.102,0.235,0.237,0.233,0.217,0.238,0.236,0.234,0.221,--,134,185,131,162,275,292,221,206,137,--,Greedy,0.1
Episode,92,step,54,state,"(2, 0)",4,"(2, 1)",--,0.224,0.150,0.226,0.192,0.237,0.227,0.134,0.218,0.217,--,207,110,233,271,178,195,116,124,86,--,Greedy,-0.12
Episode,92,step,55,state,"(2, 1)",3,"(1, 1)",--,0.239,-0.011,-0.341,-0.132,0.109,-0.011,-0.293,-0.277,-0.041,--,34,21,30,40,16,26,17,25,29,--,Epsilon = 0.32,0.1
Episode,92,step,56,state,"(1, 1)",8,"(2, 1)",--,-0.217,0.029,0.221,0.305,0.244,0.232,-0.299,-0.075,0.233,--,14,63,14,7,3,5,8,4,9,--,Epsilon = 0.32,0.1
Episode,92,step,57,state,"(2, 1)",0,"(1, 1)",--,0.239,-0.011,-0.341,0.040,0.109,-0.011,-0.293,-0.277,-0.041,--,34,21,30,41,16,26,17,25,29,--,Greedy,0.1
Episode,92,step,59,state,"(1, 1)",3,"(0, 1)",--,-0.217,0.029,0.221,0.293,0.244,0.232,-0.299,-0.075,0.235,--,14,63,14,8,3,5,8,4,10,--,Greedy,0.1
Episode,92,step,62,state,"(0, 1)",6,"(2, 1)",--,-0.127,-0.115,-0.107,-0.141,-0.172,0.146,0.262,0.244,0.259,--,16,28,74,28,31,27,6,10,18,--,Greedy,0.1
Episode,92,step,63,state,"(2, 1)",0,"(1, 1)",--,0.255,-0.011,-0.341,0.040,0.109,-0.011,-0.293,-0.277,-0.041,--,35,21,30,41,16,26,17,25,29,--,Greedy,0.1
Episode,92,step,64,state,"(1, 1)",3,"(0, 1)",--,-0.217,0.029,0.221,0.276,0.244,0.232,-0.299,-0.075,0.235,--,14,63,14,9,3,5,8,4,10,--,Greedy,0.1
Episode,92,step,65,state,"(0, 1)",8,"(1, 1)",--,-0.127,-0.115,-0.107,-0.141,-0.172,0.146,0.256,0.244,0.259,--,16,28,74,28,31,27,7,10,18,--,Greedy,0.1
