 , , ,log2019-04-26_16-56-53,ep ,76,step ,132,r ,11.740
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,76,step,1,state,"(0, 0)",5,"(1, 0)",--,0.157,0.089,0.092,0.090,-0.049,0.197,0.151,0.166,-0.049,--,77,90,82,140,79,112,105,143,219,--,Greedy,0
Episode,76,step,3,state,"(1, 0)",6,"(2, 0)",--,0.079,0.205,0.228,0.225,-0.227,0.169,0.237,0.225,0.193,--,113,155,101,125,266,225,135,158,119,--,Greedy,0.1
Episode,76,step,4,state,"(2, 0)",2,"(1, 0)",--,0.195,-0.039,0.213,-0.230,0.090,0.196,0.144,0.110,0.173,--,139,99,200,222,123,141,91,109,69,--,Greedy,0.1
Episode,76,step,6,state,"(1, 0)",5,"(2, 0)",--,0.079,0.205,0.228,0.225,-0.227,0.169,0.232,0.225,0.193,--,113,155,101,125,266,225,137,158,119,--,Epsilon = 0.32,0.1
Episode,76,step,10,state,"(2, 0)",2,"(0, 0)",--,0.195,-0.039,0.227,-0.230,0.090,0.196,0.144,0.110,0.197,--,139,99,203,222,123,141,91,109,70,--,Greedy,0.1
Episode,76,step,12,state,"(0, 0)",5,"(1, 0)",--,0.157,0.089,0.092,0.090,-0.049,0.184,0.151,0.166,-0.049,--,77,90,82,140,79,114,105,143,219,--,Greedy,0.1
Episode,76,step,15,state,"(1, 0)",6,"(2, 0)",--,0.079,0.205,0.231,0.225,-0.227,0.194,0.233,0.225,0.193,--,113,155,102,125,266,226,138,158,119,--,Greedy,0.1
Episode,76,step,17,state,"(2, 0)",2,"(0, 0)",--,0.195,-0.039,0.220,-0.230,0.090,0.196,0.144,0.110,0.197,--,139,99,205,222,123,141,91,109,70,--,Greedy,0.1
Episode,76,step,19,state,"(0, 0)",5,"(1, 0)",--,0.157,0.089,0.092,0.090,-0.049,0.211,0.151,0.166,-0.049,--,77,90,82,140,79,116,105,143,219,--,Greedy,0.1
Episode,76,step,21,state,"(1, 0)",2,"(0, 0)",--,0.079,0.205,0.232,0.225,-0.227,0.194,0.230,0.225,0.193,--,113,155,103,125,266,226,139,158,119,--,Greedy,0.1
Episode,76,step,23,state,"(0, 0)",4,"(1, 0)",--,0.157,0.089,0.092,0.090,-0.049,0.224,0.151,0.166,-0.049,--,77,90,82,140,79,118,105,143,219,--,Epsilon = 0.32,0.1
Episode,76,step,26,state,"(1, 0)",0,"(0, 4)",--,0.079,0.205,0.232,0.225,-0.227,0.211,0.230,0.225,0.193,--,113,155,105,125,266,227,139,158,119,--,Epsilon = 0.32,-0.12
Episode,76,step,27,state,"(0, 4)",1,"(0, 20)",--,0.032,0.065,0.058,0.042,0.044,-0.057,0.040,-0.031,0.048,--,5,17,12,6,22,24,3,1,3,--,Greedy,-0.12
Episode,76,step,32,state,"(0, 20)",5,"(1, 20)",--,0.251,-0.227,0.250,0.253,0.140,0.253,0.213,-0.178,0.251,--,30,19,28,28,14,33,22,77,90,--,Epsilon = 0.32,0.1
