 , , ,log2019-04-26_17-19-18,ep ,221,step ,122,r ,11.160
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,221,step,1,state,"(1, 0)",2,"(1, 0)",--,0.225,0.226,-0.240,0.228,0.215,0.233,0.210,0.188,0.113,--,290,421,362,539,544,526,497,509,542,--,Epsilon = 0.32,0
Episode,221,step,6,state,"(1, 0)",5,"(2, 0)",--,0.225,0.226,-0.240,0.231,0.224,0.234,0.210,0.188,0.113,--,290,421,363,540,545,528,497,509,542,--,Greedy,0.1
Episode,221,step,9,state,"(2, 0)",4,"(1, 0)",--,0.203,0.184,0.100,0.074,0.237,0.197,0.196,0.217,0.162,--,555,460,541,628,443,461,323,267,296,--,Greedy,0.1
Episode,221,step,12,state,"(1, 0)",5,"(2, 0)",--,0.225,0.226,-0.240,0.231,0.229,0.236,0.210,0.188,0.113,--,290,421,363,540,546,530,497,509,542,--,Greedy,0.1
Episode,221,step,14,state,"(2, 0)",4,"(1, 0)",--,0.203,0.184,0.100,0.074,0.237,0.197,0.196,0.217,0.162,--,555,460,541,628,445,461,323,267,296,--,Greedy,0.1
Episode,221,step,16,state,"(1, 0)",5,"(2, 0)",--,0.225,0.226,-0.240,0.231,0.229,0.237,0.210,0.188,0.113,--,290,421,363,540,546,532,497,509,542,--,Greedy,0.1
Episode,221,step,18,state,"(2, 0)",4,"(1, 0)",--,0.203,0.184,0.100,0.074,0.237,0.197,0.196,0.217,0.162,--,555,460,541,628,447,461,323,267,296,--,Greedy,0.1
Episode,221,step,19,state,"(1, 0)",0,"(0, 0)",--,0.225,0.226,-0.240,0.231,0.229,0.237,0.210,0.188,0.113,--,290,421,363,540,546,533,497,509,542,--,Epsilon = 0.32,0.1
Episode,221,step,20,state,"(0, 0)",7,"(1, 0)",--,0.165,0.123,0.124,0.157,0.111,0.235,0.159,0.172,0.162,--,226,225,249,314,405,417,402,486,443,--,Epsilon = 0.32,0.1
Episode,221,step,21,state,"(1, 0)",2,"(0, 0)",--,0.230,0.226,-0.240,0.231,0.229,0.237,0.210,0.188,0.113,--,291,421,363,540,546,533,497,509,542,--,Epsilon = 0.32,0.1
Episode,221,step,23,state,"(0, 0)",5,"(1, 0)",--,0.165,0.123,0.124,0.157,0.111,0.235,0.159,0.199,0.162,--,226,225,249,314,405,418,402,487,443,--,Greedy,0.1
Episode,221,step,24,state,"(1, 0)",0,"(0, 0)",--,0.230,0.226,-0.040,0.231,0.229,0.237,0.210,0.188,0.113,--,291,421,364,540,546,533,497,509,542,--,Epsilon = 0.32,0.1
Episode,221,step,31,state,"(0, 0)",0,"(1, 0)",--,0.195,0.171,0.124,0.157,0.164,0.237,0.159,0.199,0.193,--,227,226,249,314,406,421,402,487,444,--,Epsilon = 0.32,0.1
Episode,221,step,32,state,"(1, 0)",5,"(0, 0)",--,0.233,0.226,-0.040,0.231,0.229,0.237,0.210,0.188,0.113,--,292,421,364,540,546,533,497,509,542,--,Greedy,0.1
Episode,221,step,33,state,"(0, 0)",5,"(1, 0)",--,0.213,0.171,0.124,0.157,0.164,0.237,0.159,0.199,0.193,--,228,226,249,314,406,421,402,487,444,--,Greedy,0.1
Episode,221,step,36,state,"(1, 0)",5,"(2, 0)",--,0.233,0.231,-0.040,0.231,0.229,0.237,0.222,0.188,0.113,--,292,422,364,540,546,534,498,509,542,--,Greedy,0.1
Episode,221,step,41,state,"(2, 0)",4,"(1, 0)",--,0.203,0.184,0.100,0.074,0.238,0.197,0.196,0.226,0.162,--,555,460,541,628,451,461,323,268,296,--,Greedy,0.1
Episode,221,step,43,state,"(1, 0)",1,"(0, 0)",--,0.233,0.231,-0.040,0.231,0.229,0.238,0.222,0.188,0.113,--,292,422,364,540,546,536,498,509,542,--,Epsilon = 0.32,0.1
Episode,221,step,45,state,"(0, 0)",5,"(1, 0)",--,0.213,0.171,0.124,0.157,0.164,0.237,0.159,0.199,0.193,--,228,226,249,314,406,423,402,487,444,--,Greedy,0.1
Episode,221,step,46,state,"(1, 0)",5,"(2, 0)",--,0.233,0.234,-0.040,0.231,0.229,0.238,0.222,0.188,0.113,--,292,423,364,540,546,536,498,509,542,--,Greedy,0.1
Episode,221,step,48,state,"(2, 0)",4,"(1, 0)",--,0.203,0.184,0.100,0.074,0.238,0.197,0.196,0.226,0.162,--,555,460,541,628,453,461,323,268,296,--,Greedy,0.1
Episode,221,step,49,state,"(1, 0)",7,"(2, 0)",--,0.233,0.234,-0.040,0.231,0.229,0.238,0.222,0.188,0.113,--,292,423,364,540,546,537,498,509,542,--,Epsilon = 0.32,0.1
Episode,221,step,52,state,"(2, 0)",4,"(1, 0)",--,0.203,0.184,0.100,0.074,0.238,0.197,0.196,0.226,0.162,--,555,460,541,628,456,461,323,268,296,--,Greedy,0.1
Episode,221,step,54,state,"(1, 0)",5,"(2, 0)",--,0.233,0.234,-0.040,0.231,0.229,0.238,0.222,0.209,0.113,--,292,423,364,540,546,538,498,510,542,--,Greedy,0.1
Episode,221,step,56,state,"(2, 0)",4,"(1, 0)",--,0.203,0.184,0.100,0.074,0.238,0.197,0.196,0.226,0.162,--,555,460,541,628,458,461,323,268,296,--,Greedy,0.1
Episode,221,step,58,state,"(1, 0)",5,"(2, 0)",--,0.233,0.234,-0.040,0.231,0.229,0.238,0.222,0.209,0.113,--,292,423,364,540,546,540,498,510,542,--,Greedy,0.1
Episode,221,step,60,state,"(2, 0)",4,"(1, 0)",--,0.203,0.184,0.100,0.074,0.238,0.197,0.196,0.226,0.162,--,555,460,541,628,460,461,323,268,296,--,Epsilon = 0.32,0.1
Episode,221,step,61,state,"(1, 0)",8,"(2, 0)",--,0.233,0.234,-0.040,0.231,0.229,0.238,0.222,0.209,0.113,--,292,423,364,540,546,541,498,510,542,--,Epsilon = 0.32,0.1
Episode,221,step,66,state,"(2, 0)",4,"(1, 0)",--,0.203,0.184,0.100,0.074,0.238,0.197,0.196,0.231,0.162,--,555,460,541,628,464,461,323,269,296,--,Greedy,0.1
Episode,221,step,68,state,"(1, 0)",5,"(2, 0)",--,0.233,0.234,-0.040,0.231,0.229,0.238,0.222,0.209,0.165,--,292,423,364,540,546,542,498,510,543,--,Greedy,0.1
