 , , ,log2019-04-26_17-02-57,ep ,117,step ,82,r ,6.360
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,117,step,1,state,"(1, 0)",3,"(1, 0)",--,0.232,0.233,0.237,0.238,0.177,0.237,0.229,0.236,0.236,--,155,206,210,275,365,335,242,287,202,--,Epsilon = 0.32,0
Episode,117,step,7,state,"(1, 0)",7,"(2, 0)",--,0.232,0.233,0.237,0.238,0.177,0.237,0.229,0.237,0.236,--,155,206,210,280,365,335,242,288,202,--,Epsilon = 0.32,0.1
Episode,117,step,10,state,"(2, 0)",3,"(1, 0)",--,0.151,0.191,0.225,0.122,0.238,0.225,0.214,0.175,0.117,--,261,158,286,364,235,247,142,151,130,--,Epsilon = 0.32,0.1
Episode,117,step,11,state,"(1, 0)",2,"(0, 0)",--,0.232,0.233,0.237,0.238,0.177,0.237,0.229,0.237,0.236,--,155,206,210,280,365,335,242,289,202,--,Epsilon = 0.32,0.1
Episode,117,step,12,state,"(0, 0)",8,"(1, 0)",--,0.189,0.193,0.189,0.198,0.222,0.164,-0.031,0.157,0.233,--,104,113,126,218,193,216,179,234,268,--,Greedy,0.1
Episode,117,step,14,state,"(1, 0)",3,"(0, 0)",--,0.232,0.233,0.236,0.238,0.177,0.237,0.229,0.237,0.236,--,155,206,211,281,365,335,242,289,202,--,Greedy,0.1
Episode,117,step,17,state,"(0, 0)",8,"(1, 0)",--,0.189,0.193,0.209,0.198,0.222,0.164,-0.031,0.157,0.236,--,104,113,127,218,193,216,179,234,270,--,Greedy,0.1
Episode,117,step,20,state,"(1, 0)",3,"(0, 0)",--,0.232,0.233,0.236,0.238,0.177,0.237,0.229,0.237,0.236,--,155,206,211,284,365,335,242,289,202,--,Greedy,0.1
Episode,117,step,21,state,"(0, 0)",8,"(1, 0)",--,0.189,0.193,0.209,0.198,0.222,0.164,-0.031,0.157,0.237,--,104,113,127,218,193,216,179,234,271,--,Greedy,0.1
Episode,117,step,23,state,"(1, 0)",3,"(0, 0)",--,0.232,0.233,0.236,0.238,0.177,0.237,0.229,0.237,0.236,--,155,206,211,286,365,335,242,289,202,--,Greedy,0.1
