 , , ,log2019-04-26_17-03-39,ep ,120,step ,116,r ,9.860
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,120,step,1,state,"(1, 0)",8,"(1, 0)",--,0.232,0.234,0.235,0.197,0.231,0.236,0.196,0.237,0.238,--,155,208,212,301,369,346,248,303,227,--,Greedy,0
Episode,120,step,3,state,"(1, 0)",8,"(2, 0)",--,0.232,0.234,0.235,0.197,0.231,0.236,0.196,0.237,0.238,--,155,208,212,301,369,346,248,303,229,--,Greedy,0.1
Episode,120,step,13,state,"(2, 0)",3,"(2, 1)",--,0.151,0.100,0.202,0.223,0.171,0.205,0.236,0.206,0.224,--,261,179,312,368,255,253,152,155,134,--,Epsilon = 0.32,-0.12
Episode,120,step,14,state,"(2, 1)",1,"(0, 1)",--,-0.009,0.050,0.015,-0.299,-0.119,-0.260,-0.292,-0.189,-0.595,--,54,34,39,43,23,36,26,28,39,--,Greedy,0.1
Episode,120,step,17,state,"(0, 1)",0,"(0, 0)",--,0.299,0.297,0.130,0.005,0.133,0.234,0.242,0.213,0.032,--,19,39,76,42,33,29,29,11,24,--,Greedy,0.4
Episode,120,step,24,state,"(0, 0)",1,"(0, 4)",--,0.144,0.234,0.151,0.182,0.194,0.180,0.145,0.190,0.221,--,113,122,135,228,210,219,181,235,285,--,Greedy,-0.12
Episode,120,step,25,state,"(0, 4)",8,"(0, 20)",--,0.038,0.059,0.104,0.048,0.039,-0.017,0.067,0.010,0.108,--,9,19,24,7,23,25,20,2,8,--,Greedy,-0.12
Episode,120,step,27,state,"(0, 20)",5,"(1, 20)",--,0.252,0.168,0.178,0.262,0.264,0.266,0.261,0.238,0.240,--,34,22,33,34,26,45,30,94,126,--,Greedy,0.1
Episode,120,step,28,state,"(1, 20)",8,"(2, 20)",--,0.274,0.271,0.284,0.285,0.283,0.276,0.026,0.288,0.307,--,20,18,23,31,27,64,63,116,62,--,Greedy,0.1
Episode,120,step,32,state,"(2, 20)",5,"(2, 4)",--,0.255,0.147,-0.154,0.313,0.123,0.394,0.306,0.367,0.325,--,68,25,95,101,58,80,53,112,135,--,Greedy,0.4
Episode,120,step,34,state,"(2, 4)",7,"(2, 0)",--,0.310,0.476,0.455,0.339,0.398,0.317,0.419,0.399,0.405,--,13,26,5,14,6,25,35,35,3,--,Epsilon = 0.32,0.4
Episode,120,step,39,state,"(2, 0)",0,"(1, 0)",--,0.151,0.100,0.217,0.091,0.171,0.205,0.237,0.206,0.224,--,261,179,313,369,255,253,155,155,134,--,Epsilon = 0.32,0.1
Episode,120,step,41,state,"(1, 0)",5,"(2, 0)",--,0.232,0.234,0.235,0.197,0.231,0.237,0.196,0.237,0.236,--,155,208,212,301,369,347,248,303,230,--,Greedy,0.1
Episode,120,step,42,state,"(2, 0)",2,"(1, 0)",--,0.187,0.100,0.217,0.091,0.171,0.205,0.237,0.206,0.224,--,262,179,313,369,255,253,155,155,134,--,Epsilon = 0.32,0.1
Episode,120,step,45,state,"(1, 0)",2,"(0, 0)",--,0.235,0.234,0.235,0.197,0.231,0.237,0.196,0.237,0.236,--,156,208,212,301,369,349,248,303,230,--,Epsilon = 0.32,0.1
Episode,120,step,47,state,"(0, 0)",8,"(1, 0)",--,0.144,0.112,0.151,0.182,0.194,0.180,0.145,0.190,0.224,--,113,123,135,228,210,219,181,235,286,--,Greedy,0.1
Episode,120,step,48,state,"(1, 0)",7,"(2, 0)",--,0.235,0.234,0.232,0.197,0.231,0.237,0.196,0.237,0.236,--,156,208,213,301,369,349,248,303,230,--,Epsilon = 0.32,0.1
Episode,120,step,50,state,"(2, 0)",2,"(1, 0)",--,0.187,0.100,0.231,0.091,0.171,0.205,0.237,0.206,0.224,--,262,179,315,369,255,253,155,155,134,--,Epsilon = 0.32,0.1
Episode,120,step,53,state,"(1, 0)",8,"(2, 0)",--,0.235,0.234,0.232,0.197,0.231,0.238,0.196,0.237,0.236,--,156,208,213,301,369,351,248,304,230,--,Epsilon = 0.32,0.1
Episode,120,step,60,state,"(2, 0)",5,"(2, 1)",--,0.187,0.100,0.235,0.091,0.171,0.205,0.238,0.206,0.224,--,262,179,317,369,255,253,160,155,134,--,Epsilon = 0.32,-0.12
Episode,120,step,61,state,"(2, 1)",1,"(1, 1)",--,-0.009,0.147,0.015,-0.299,-0.119,-0.260,-0.292,-0.189,-0.595,--,54,35,39,43,23,36,26,28,39,--,Greedy,0.1
Episode,120,step,62,state,"(1, 1)",1,"(0, 1)",--,0.089,0.303,0.296,-0.187,-0.134,0.207,-0.239,0.086,0.194,--,16,66,25,32,6,8,10,5,18,--,Greedy,0.1
Episode,120,step,65,state,"(0, 1)",0,"(0, 0)",--,0.346,0.297,0.130,0.005,0.133,0.234,0.242,0.213,0.032,--,22,39,76,42,33,29,29,11,24,--,Greedy,0.4
Episode,120,step,71,state,"(0, 0)",8,"(1, 0)",--,0.144,0.164,0.151,0.182,0.194,0.180,0.183,0.190,0.233,--,113,124,135,228,210,219,182,235,290,--,Greedy,0.1
Episode,120,step,72,state,"(1, 0)",5,"(2, 0)",--,0.235,0.234,0.232,0.197,0.231,0.238,0.196,0.237,0.237,--,156,208,213,301,369,351,248,304,231,--,Greedy,0.1
Episode,120,step,80,state,"(2, 0)",6,"(2, 1)",--,0.208,0.100,0.235,0.091,0.171,0.193,0.238,0.206,0.230,--,263,179,317,369,255,256,163,155,135,--,Greedy,-0.12
Episode,120,step,82,state,"(2, 1)",1,"(0, 1)",--,-0.009,0.208,0.015,-0.299,-0.119,-0.260,-0.292,-0.189,-0.595,--,54,37,39,43,23,36,26,28,39,--,Greedy,0.1
Episode,120,step,84,state,"(0, 1)",7,"(0, 0)",--,0.392,0.297,0.130,0.005,0.133,0.234,0.242,0.213,0.032,--,24,39,76,42,33,29,29,11,24,--,Epsilon = 0.32,0.4
Episode,120,step,86,state,"(0, 0)",8,"(2, 0)",--,0.144,0.164,0.151,0.182,0.194,0.180,0.183,0.190,0.236,--,113,124,135,228,210,219,182,235,292,--,Greedy,0.1
Episode,120,step,88,state,"(2, 0)",2,"(1, 0)",--,0.220,0.100,0.235,0.091,0.171,0.193,0.137,0.206,0.230,--,264,179,317,369,255,256,164,155,135,--,Greedy,0.1
Episode,120,step,89,state,"(1, 0)",5,"(0, 0)",--,0.235,0.234,0.232,0.197,0.231,0.238,0.196,0.237,0.237,--,156,208,213,301,369,352,248,304,231,--,Greedy,0.1
Episode,120,step,90,state,"(0, 0)",8,"(1, 0)",--,0.144,0.164,0.151,0.182,0.194,0.180,0.183,0.190,0.236,--,113,124,135,228,210,219,182,235,293,--,Greedy,0.1
Episode,120,step,91,state,"(1, 0)",6,"(2, 0)",--,0.235,0.234,0.232,0.197,0.231,0.237,0.196,0.237,0.237,--,156,208,213,301,369,353,248,304,231,--,Epsilon = 0.32,0.1
Episode,120,step,93,state,"(2, 0)",2,"(1, 1)",--,0.220,0.100,0.237,0.091,0.171,0.193,0.137,0.206,0.230,--,264,179,319,369,255,256,164,155,135,--,Greedy,-0.12
