 , , ,log2019-04-26_16-57-27,ep ,80,step ,124,r ,7.500
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,80,step,1,state,"(1, 0)",4,"(1, 0)",--,0.218,0.233,0.189,0.234,-0.227,0.232,0.211,0.235,0.232,--,120,159,120,128,266,230,156,192,123,--,Epsilon = 0.32,0
Episode,80,step,3,state,"(1, 0)",7,"(2, 0)",--,0.218,0.233,0.189,0.234,-0.227,0.232,0.211,0.236,0.232,--,120,159,120,128,267,230,156,193,123,--,Greedy,0.1
Episode,80,step,5,state,"(2, 0)",7,"(1, 0)",--,0.170,0.144,0.163,0.079,0.225,0.097,0.217,0.211,0.101,--,174,101,225,224,128,144,94,112,74,--,Epsilon = 0.32,0.1
Episode,80,step,6,state,"(1, 0)",6,"(2, 0)",--,0.218,0.233,0.189,0.234,-0.227,0.232,0.211,0.234,0.232,--,120,159,120,128,267,230,156,194,123,--,Epsilon = 0.32,0.1
Episode,80,step,9,state,"(2, 0)",4,"(1, 0)",--,0.170,0.144,0.163,0.079,0.229,0.097,0.217,0.222,0.101,--,174,101,225,224,130,144,94,113,74,--,Greedy,0.1
Episode,80,step,11,state,"(1, 0)",3,"(0, 0)",--,0.218,0.233,0.189,0.235,-0.227,0.232,0.219,0.234,0.232,--,120,159,120,129,267,230,157,194,123,--,Greedy,0.1
Episode,80,step,13,state,"(0, 0)",4,"(1, 0)",--,0.157,0.089,0.146,0.202,0.237,-0.033,0.185,0.178,0.129,--,77,90,88,143,99,140,106,148,221,--,Greedy,0.1
Episode,80,step,15,state,"(1, 0)",3,"(0, 0)",--,0.218,0.233,0.189,0.237,-0.227,0.232,0.219,0.234,0.232,--,120,159,120,131,267,230,157,194,123,--,Greedy,0.1
Episode,80,step,16,state,"(0, 0)",7,"(1, 0)",--,0.157,0.089,0.146,0.202,0.237,-0.033,0.185,0.178,0.129,--,77,90,88,143,100,140,106,148,221,--,Epsilon = 0.32,0.1
Episode,80,step,19,state,"(1, 0)",3,"(0, 0)",--,0.218,0.233,0.189,0.237,-0.227,0.232,0.219,0.234,0.232,--,120,159,120,134,267,230,157,194,123,--,Greedy,0.1
Episode,80,step,21,state,"(0, 0)",4,"(1, 0)",--,0.157,0.089,0.146,0.202,0.237,-0.033,0.185,0.203,0.174,--,77,90,88,143,100,140,106,149,222,--,Greedy,0.1
Episode,80,step,23,state,"(1, 0)",3,"(0, 0)",--,0.218,0.233,0.189,0.238,-0.227,0.232,0.219,0.234,0.232,--,120,159,120,136,267,230,157,194,123,--,Greedy,0.1
Episode,80,step,25,state,"(0, 0)",4,"(1, 0)",--,0.157,0.089,0.146,0.202,0.238,-0.033,0.185,0.203,0.174,--,77,90,88,143,102,140,106,149,222,--,Greedy,0.1
Episode,80,step,26,state,"(1, 0)",1,"(0, 0)",--,0.218,0.233,0.189,0.238,-0.227,0.232,0.219,0.234,0.232,--,120,159,120,137,267,230,157,194,123,--,Epsilon = 0.32,0.1
Episode,80,step,29,state,"(0, 0)",4,"(1, 0)",--,0.157,0.089,0.146,0.202,0.238,-0.033,0.185,0.203,0.201,--,77,90,88,143,104,140,106,149,223,--,Greedy,0.1
Episode,80,step,31,state,"(1, 0)",3,"(0, 0)",--,0.218,0.235,0.189,0.238,-0.227,0.232,0.219,0.234,0.232,--,120,160,120,138,267,230,157,194,123,--,Greedy,0.1
Episode,80,step,32,state,"(0, 0)",6,"(1, 0)",--,0.157,0.089,0.146,0.202,0.238,-0.033,0.185,0.203,0.201,--,77,90,88,143,105,140,106,149,223,--,Epsilon = 0.32,0.1
Episode,80,step,33,state,"(1, 0)",7,"(2, 0)",--,0.218,0.235,0.189,0.238,-0.227,0.232,0.219,0.234,0.232,--,120,160,120,139,267,230,157,194,123,--,Epsilon = 0.32,0.1
Episode,80,step,37,state,"(2, 0)",4,"(1, 0)",--,0.170,0.144,0.163,0.079,0.234,0.097,0.224,0.222,0.101,--,174,101,225,224,133,144,95,113,74,--,Greedy,0.1
Episode,80,step,38,state,"(1, 0)",6,"(2, 0)",--,0.218,0.235,0.189,0.238,-0.227,0.232,0.219,0.234,0.232,--,120,160,120,139,267,230,157,195,123,--,Epsilon = 0.32,0.1
Episode,80,step,45,state,"(2, 0)",4,"(1, 0)",--,0.170,0.183,0.163,0.079,0.236,0.097,0.232,0.222,0.158,--,174,102,225,224,136,144,97,113,75,--,Greedy,0.1
