 , , ,log2019-04-26_17-27-55,ep ,281,step ,92,r ,5.980
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,281,step,1,state,"(0, 0)",6,"(0, 0)",--,0.147,0.095,0.157,0.102,0.151,0.101,0.220,0.150,0.098,--,303,281,292,375,473,533,496,651,546,--,Greedy,0
Episode,281,step,5,state,"(0, 0)",6,"(1, 0)",--,0.181,0.095,0.187,0.102,0.151,0.101,0.223,0.150,0.098,--,304,281,293,375,473,533,498,651,546,--,Greedy,0.1
Episode,281,step,6,state,"(1, 0)",8,"(2, 0)",--,0.218,0.158,0.215,0.221,0.220,0.228,0.226,0.207,-0.030,--,419,518,497,621,648,652,617,596,713,--,Epsilon = 0.32,0.1
Episode,281,step,8,state,"(2, 0)",4,"(1, 0)",--,0.213,0.164,0.221,0.210,0.042,0.105,0.182,0.191,0.161,--,634,564,671,784,678,524,373,348,377,--,Epsilon = 0.32,0.1
Episode,281,step,10,state,"(1, 0)",5,"(2, 0)",--,0.218,0.158,0.215,0.221,0.220,0.230,0.226,0.207,0.077,--,419,518,497,621,648,653,617,596,714,--,Epsilon = 0.32,0.1
Episode,281,step,13,state,"(2, 0)",2,"(1, 0)",--,0.213,0.164,0.221,0.218,0.122,0.105,0.201,0.191,0.161,--,634,564,671,785,679,524,374,348,377,--,Greedy,0.1
Episode,281,step,16,state,"(1, 0)",5,"(2, 0)",--,0.218,0.158,0.215,0.221,0.220,0.232,0.226,0.207,0.077,--,419,518,497,621,648,656,617,596,714,--,Greedy,0.1
Episode,281,step,17,state,"(2, 0)",2,"(1, 0)",--,0.213,0.164,0.226,0.218,0.122,0.105,0.201,0.191,0.161,--,634,564,672,785,679,524,374,348,377,--,Greedy,0.1
Episode,281,step,20,state,"(1, 0)",5,"(2, 0)",--,0.218,0.158,0.215,0.221,0.220,0.234,0.226,0.207,0.077,--,419,518,497,621,648,659,617,596,714,--,Greedy,0.1
Episode,281,step,21,state,"(2, 0)",2,"(1, 0)",--,0.213,0.164,0.229,0.218,0.122,0.105,0.201,0.191,0.161,--,634,564,673,785,679,524,374,348,377,--,Greedy,0.1
Episode,281,step,24,state,"(1, 0)",5,"(2, 0)",--,0.218,0.158,0.215,0.221,0.220,0.235,0.226,0.207,0.077,--,419,518,497,621,648,662,617,596,714,--,Greedy,0.1
Episode,281,step,25,state,"(2, 0)",2,"(1, 0)",--,0.213,0.164,0.232,0.218,0.122,0.105,0.201,0.191,0.161,--,634,564,674,785,679,524,374,348,377,--,Greedy,0.1
Episode,281,step,27,state,"(1, 0)",6,"(2, 0)",--,0.218,0.158,0.215,0.221,0.220,0.235,0.226,0.207,0.077,--,419,518,497,621,648,664,617,596,714,--,Epsilon = 0.32,0.1
Episode,281,step,30,state,"(2, 0)",1,"(1, 0)",--,0.213,0.164,0.234,0.225,0.122,0.105,0.216,0.191,0.161,--,634,564,675,786,679,524,375,348,377,--,Epsilon = 0.32,0.1
Episode,281,step,31,state,"(1, 0)",3,"(0, 0)",--,0.218,0.158,0.215,0.221,0.220,0.235,0.230,0.207,0.077,--,419,518,497,621,648,664,618,596,714,--,Epsilon = 0.32,0.1
Episode,281,step,32,state,"(0, 0)",6,"(1, 0)",--,0.181,0.095,0.187,0.102,0.151,0.101,0.227,0.150,0.098,--,304,281,293,375,473,533,499,651,546,--,Greedy,0.1
Episode,281,step,37,state,"(1, 0)",2,"(0, 0)",--,0.226,0.158,0.224,0.225,0.220,0.236,0.230,0.207,0.077,--,420,518,498,622,648,666,618,596,714,--,Epsilon = 0.32,0.1
Episode,281,step,39,state,"(0, 0)",6,"(1, 0)",--,0.181,0.095,0.187,0.102,0.151,0.101,0.232,0.150,0.098,--,304,281,293,375,473,533,501,651,546,--,Greedy,0.1
Episode,281,step,40,state,"(1, 0)",5,"(2, 0)",--,0.226,0.158,0.228,0.225,0.220,0.236,0.230,0.207,0.077,--,420,518,499,622,648,666,618,596,714,--,Greedy,0.1
Episode,281,step,41,state,"(2, 0)",2,"(1, 0)",--,0.213,0.194,0.234,0.225,0.122,0.105,0.216,0.191,0.161,--,634,565,675,786,679,524,375,348,377,--,Epsilon = 0.32,0.1
