 , , ,log2019-04-25_09-42-08,ep ,133,step ,77,r ,4.940
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,133,step,1,state,"(1, 0)",7,"(1, 0)",--,0.198,0.058,0.158,0.219,0.157,0.234,0.231,0.238,0.221,--,285,184,296,260,461,360,359,407,288,--,Greedy,0
Episode,133,step,3,state,"(1, 0)",7,"(2, 0)",--,0.198,0.058,0.158,0.219,0.157,0.234,0.231,0.238,0.221,--,285,184,296,260,461,360,359,409,288,--,Greedy,0.1
Episode,133,step,4,state,"(2, 0)",1,"(1, 0)",--,0.190,0.238,0.233,0.194,0.117,0.234,0.208,0.138,0.185,--,313,407,329,404,329,257,206,176,157,--,Greedy,0.1
Episode,133,step,5,state,"(1, 0)",0,"(0, 0)",--,0.198,0.058,0.158,0.219,0.157,0.234,0.231,0.238,0.221,--,285,184,296,260,461,360,359,410,288,--,Epsilon = 0.32,0.1
Episode,133,step,9,state,"(0, 0)",7,"(0, 4)",--,0.203,0.191,0.192,0.099,0.216,0.192,0.222,0.238,0.113,--,123,104,102,190,378,272,304,287,254,--,Epsilon = 0.32,-0.12
Episode,133,step,10,state,"(0, 4)",5,"(1, 4)",--,0.059,0.054,-0.133,0.052,0.067,0.060,0.029,0.068,0.070,--,7,25,11,10,25,15,3,32,47,--,Epsilon = 0.32,0.1
Episode,133,step,11,state,"(1, 4)",8,"(2, 4)",--,0.167,0.144,0.159,0.165,0.186,0.230,0.210,0.055,0.388,--,7,6,7,11,27,8,36,15,38,--,Greedy,0.1
Episode,133,step,13,state,"(2, 4)",5,"(2, 0)",--,0.360,0.326,0.352,0.324,0.468,0.483,0.446,0.446,0.390,--,20,66,7,25,5,16,56,41,4,--,Greedy,0.4
Episode,133,step,15,state,"(2, 0)",1,"(1, 0)",--,0.190,0.238,0.233,0.194,0.117,0.234,0.208,0.138,0.185,--,313,409,329,404,329,257,206,176,157,--,Greedy,0.1
Episode,133,step,17,state,"(1, 0)",7,"(2, 0)",--,0.215,0.058,0.158,0.219,0.157,0.234,0.231,0.238,0.221,--,286,184,296,260,461,360,359,411,288,--,Greedy,0.1
Episode,133,step,19,state,"(2, 0)",1,"(0, 0)",--,0.190,0.238,0.233,0.194,0.117,0.234,0.208,0.138,0.185,--,313,411,329,404,329,257,206,176,157,--,Greedy,0.1
Episode,133,step,21,state,"(0, 0)",6,"(2, 0)",--,0.203,0.191,0.192,0.099,0.216,0.192,0.225,0.104,0.113,--,123,104,102,190,378,272,305,288,254,--,Greedy,0.1
Episode,133,step,23,state,"(2, 0)",1,"(1, 0)",--,0.190,0.234,0.234,0.194,0.117,0.234,0.208,0.138,0.185,--,313,412,330,404,329,257,206,176,157,--,Greedy,0.1
Episode,133,step,24,state,"(1, 0)",7,"(0, 0)",--,0.215,0.058,0.158,0.219,0.157,0.234,0.231,0.238,0.221,--,286,184,296,260,461,360,359,412,288,--,Greedy,0.1
Episode,133,step,25,state,"(0, 0)",6,"(1, 0)",--,0.203,0.191,0.192,0.099,0.216,0.192,0.230,0.104,0.113,--,123,104,102,190,378,272,306,288,254,--,Greedy,0.1
Episode,133,step,26,state,"(1, 0)",7,"(2, 0)",--,0.215,0.058,0.158,0.219,0.157,0.234,0.231,0.236,0.221,--,286,184,296,260,461,360,359,413,288,--,Greedy,0.1
Episode,133,step,30,state,"(2, 0)",1,"(0, 0)",--,0.190,0.237,0.234,0.194,0.117,0.234,0.208,0.138,0.207,--,313,415,330,404,329,257,206,176,158,--,Greedy,0.1
Episode,133,step,32,state,"(0, 0)",6,"(2, 0)",--,0.203,0.191,0.192,0.099,0.216,0.192,0.234,0.104,0.113,--,123,104,102,190,378,272,308,288,254,--,Greedy,0.1
Episode,133,step,33,state,"(2, 0)",1,"(1, 0)",--,0.190,0.236,0.234,0.194,0.117,0.234,0.208,0.138,0.207,--,313,416,330,404,329,257,206,176,158,--,Epsilon = 0.32,0.1
Episode,133,step,36,state,"(1, 0)",7,"(2, 0)",--,0.215,0.058,0.191,0.219,0.157,0.234,0.231,0.237,0.221,--,286,184,297,260,461,360,359,415,288,--,Greedy,0.1
Episode,133,step,37,state,"(2, 0)",2,"(1, 0)",--,0.190,0.236,0.234,0.194,0.117,0.234,0.208,0.138,0.207,--,313,417,330,404,329,257,206,176,158,--,Epsilon = 0.32,0.1
Episode,133,step,38,state,"(1, 0)",7,"(2, 0)",--,0.215,0.058,0.191,0.219,0.157,0.234,0.231,0.237,0.221,--,286,184,297,260,461,360,359,416,288,--,Greedy,0.1
Episode,133,step,42,state,"(2, 0)",4,"(1, 0)",--,0.190,0.237,0.235,0.194,0.117,0.235,0.220,0.138,0.207,--,313,418,331,404,329,258,207,176,158,--,Epsilon = 0.32,0.1
Episode,133,step,43,state,"(1, 0)",3,"(0, 0)",--,0.215,0.058,0.191,0.219,0.157,0.234,0.231,0.237,0.221,--,286,184,297,260,461,360,359,417,288,--,Epsilon = 0.32,0.1
Episode,133,step,44,state,"(0, 0)",6,"(1, 0)",--,0.203,0.191,0.192,0.099,0.216,0.192,0.235,0.104,0.113,--,123,104,102,190,378,272,309,288,254,--,Greedy,0.1
Episode,133,step,45,state,"(1, 0)",3,"(2, 0)",--,0.215,0.058,0.191,0.226,0.157,0.234,0.231,0.237,0.221,--,286,184,297,261,461,360,359,417,288,--,Epsilon = 0.32,0.1
Episode,133,step,48,state,"(2, 0)",1,"(0, 0)",--,0.190,0.237,0.235,0.194,0.167,0.235,0.220,0.180,0.207,--,313,419,331,404,330,258,207,177,158,--,Greedy,0.1
Episode,133,step,52,state,"(0, 0)",6,"(1, 0)",--,0.217,0.191,0.192,0.099,0.216,0.192,0.237,0.104,0.113,--,124,104,102,190,378,272,312,288,254,--,Greedy,0.1
Episode,133,step,53,state,"(1, 0)",7,"(2, 0)",--,0.215,0.058,0.191,0.231,0.157,0.234,0.231,0.237,0.221,--,286,184,297,262,461,360,359,417,288,--,Greedy,0.1
Episode,133,step,55,state,"(2, 0)",1,"(1, 0)",--,0.190,0.237,0.235,0.194,0.167,0.235,0.220,0.180,0.207,--,313,421,331,404,330,258,207,177,158,--,Greedy,0.1
Episode,133,step,57,state,"(1, 0)",6,"(2, 0)",--,0.215,0.058,0.191,0.231,0.157,0.234,0.231,0.237,0.221,--,286,184,297,262,461,360,359,419,288,--,Epsilon = 0.32,0.1
Episode,133,step,59,state,"(2, 0)",4,"(1, 1)",--,0.190,0.237,0.235,0.212,0.167,0.235,0.220,0.180,0.207,--,313,422,331,405,330,258,207,177,158,--,Epsilon = 0.32,-0.12
Episode,133,step,60,state,"(1, 1)",0,"(0, 1)",--,0.102,-0.054,-0.185,-0.259,-0.028,-0.258,-0.072,0.076,-0.023,--,57,63,39,19,15,23,16,14,12,--,Greedy,0.1
Episode,133,step,62,state,"(0, 1)",8,"(2, 1)",--,0.217,0.004,-0.119,0.255,0.279,0.275,0.273,0.244,0.359,--,79,43,37,34,65,31,34,15,35,--,Greedy,0.1
Episode,133,step,65,state,"(2, 1)",4,"(1, 1)",--,-0.493,-0.063,-0.438,-0.244,0.126,-0.145,-0.130,-0.014,-0.241,--,30,50,34,102,28,49,49,34,19,--,Greedy,0.1
Episode,133,step,67,state,"(1, 1)",0,"(0, 1)",--,0.203,-0.054,-0.185,-0.259,-0.028,-0.258,-0.072,0.076,-0.023,--,59,63,39,19,15,23,16,14,12,--,Greedy,0.1
Episode,133,step,69,state,"(0, 1)",4,"(0, 0)",--,0.217,0.004,-0.119,0.255,0.279,0.269,0.273,0.244,0.268,--,79,43,37,34,65,32,34,15,36,--,Greedy,0.4
Episode,133,step,70,state,"(0, 0)",6,"(1, 0)",--,0.217,0.191,0.192,0.099,0.216,0.192,0.237,0.104,0.113,--,124,104,102,190,378,272,313,288,254,--,Greedy,0.1
Episode,133,step,71,state,"(1, 0)",7,"(2, 1)",--,0.215,0.058,0.191,0.231,0.157,0.234,0.234,0.237,0.221,--,286,184,297,262,461,360,360,419,288,--,Greedy,-0.12
Episode,133,step,74,state,"(2, 1)",4,"(1, 2)",--,-0.493,-0.063,-0.438,-0.244,0.187,-0.145,-0.130,-0.014,-0.241,--,30,50,34,102,31,49,49,34,19,--,Greedy,-0.8
Episode,133,step,75,state,"(1, 2)",1,"(0, 2)",--,-0.316,-0.172,-0.389,-0.406,-0.268,-0.290,-0.284,-0.299,-0.293,--,9,40,3,3,14,7,6,4,12,--,Greedy,-0.2
Episode,133,step,77,state,"(0, 2)",1,"(2, 1)",--,-0.251,-0.203,-0.299,-0.229,-0.287,-0.224,-0.496,-0.209,-0.455,--,21,13,17,16,20,13,21,5,17,--,Greedy,-1
end
