 , , ,log2019-04-25_09-29-55,ep ,63,step ,101,r ,2.800
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,63,step,1,state,"(1, 0)",2,"(1, 0)",--,0.217,0.208,0.234,0.216,0.229,0.202,0.227,0.227,0.202,--,164,104,122,90,163,183,173,139,149,--,Greedy,0
Episode,63,step,3,state,"(1, 0)",2,"(0, 0)",--,0.217,0.208,0.235,0.216,0.229,0.202,0.227,0.227,0.202,--,164,104,124,90,163,183,173,139,149,--,Greedy,0.1
Episode,63,step,4,state,"(0, 0)",6,"(1, 0)",--,0.219,0.181,0.226,0.236,0.149,0.204,0.146,0.205,0.199,--,58,33,51,92,200,153,143,111,138,--,Epsilon = 0.32,0.1
Episode,63,step,6,state,"(1, 0)",2,"(0, 0)",--,0.217,0.208,0.236,0.216,0.229,0.202,0.227,0.227,0.202,--,164,104,126,90,163,183,173,139,149,--,Greedy,0.1
Episode,63,step,8,state,"(0, 0)",3,"(0, 4)",--,0.219,0.181,0.226,0.236,0.149,0.204,0.184,0.205,0.199,--,58,33,51,93,200,153,144,111,138,--,Greedy,-0.12
Episode,63,step,9,state,"(0, 4)",8,"(0, 20)",--,0.016,0.020,0.090,0.034,0.114,0.048,0.007,0.059,0.132,--,2,5,6,8,3,10,1,23,27,--,Greedy,-0.12
Episode,63,step,10,state,"(0, 20)",7,"(2, 20)",--,0.163,-0.010,0.237,-0.196,0.238,-0.002,0.238,0.247,0.244,--,41,8,12,28,41,22,6,67,66,--,Greedy,0.1
Episode,63,step,12,state,"(2, 20)",1,"(1, 20)",--,0.246,0.268,0.169,0.244,0.166,0.235,-0.185,0.245,0.244,--,55,53,64,67,80,133,37,54,41,--,Greedy,0.1
Episode,63,step,13,state,"(1, 20)",0,"(0, 20)",--,0.246,0.245,0.246,0.174,0.245,0.179,0.244,0.289,0.268,--,18,25,24,10,57,61,28,81,93,--,Epsilon = 0.32,0.1
Episode,63,step,16,state,"(0, 20)",7,"(2, 20)",--,0.163,-0.010,0.237,-0.196,0.238,0.102,0.238,0.249,0.244,--,41,8,12,28,41,23,6,69,66,--,Epsilon = 0.32,0.1
Episode,63,step,18,state,"(2, 20)",1,"(1, 20)",--,0.246,0.263,0.169,0.244,0.166,0.235,-0.185,0.245,0.244,--,55,55,64,67,80,133,37,54,41,--,Greedy,0.1
Episode,63,step,19,state,"(1, 20)",7,"(0, 20)",--,0.246,0.245,0.246,0.174,0.245,0.179,0.244,0.289,0.268,--,19,25,24,10,57,61,28,81,93,--,Greedy,0.1
Episode,63,step,20,state,"(0, 20)",7,"(2, 20)",--,0.163,-0.010,0.237,-0.196,0.238,0.102,0.238,0.252,0.244,--,41,8,12,28,41,23,6,70,66,--,Greedy,0.1
Episode,63,step,23,state,"(2, 20)",1,"(1, 20)",--,0.246,0.265,0.169,0.244,0.166,0.235,-0.185,0.249,0.244,--,55,57,64,67,80,133,37,55,41,--,Greedy,0.1
Episode,63,step,24,state,"(1, 20)",5,"(0, 20)",--,0.246,0.245,0.246,0.174,0.245,0.179,0.244,0.271,0.268,--,19,25,24,10,57,61,28,82,93,--,Epsilon = 0.32,0.1
Episode,63,step,25,state,"(0, 20)",7,"(1, 20)",--,0.163,-0.010,0.237,-0.196,0.238,0.102,0.238,0.253,0.244,--,41,8,12,28,41,23,6,71,66,--,Greedy,0.1
