 , , ,log2019-04-26_17-13-08,ep ,190,step ,134,r ,13.080
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,190,step,1,state,"(1, 0)",1,"(1, 0)",--,0.223,0.235,0.073,0.234,0.177,0.160,0.179,0.216,0.169,--,245,285,323,410,523,486,420,380,439,--,Greedy,0
Episode,190,step,3,state,"(1, 0)",1,"(0, 0)",--,0.223,0.235,0.073,0.234,0.177,0.160,0.179,0.216,0.169,--,245,287,323,410,523,486,420,380,439,--,Greedy,0.1
Episode,190,step,6,state,"(0, 0)",2,"(0, 4)",--,0.098,0.153,0.212,0.123,0.076,0.100,0.071,0.161,0.143,--,158,176,179,277,342,322,330,353,361,--,Greedy,-0.12
Episode,190,step,7,state,"(0, 4)",8,"(0, 20)",--,0.047,0.050,0.070,0.041,0.047,0.046,0.049,0.010,0.101,--,10,26,30,24,25,29,31,2,18,--,Greedy,-0.12
Episode,190,step,8,state,"(0, 20)",5,"(1, 20)",--,-0.042,-0.249,0.233,0.152,0.224,0.249,0.235,0.177,0.114,--,45,31,52,52,38,80,43,139,167,--,Greedy,0.1
Episode,190,step,9,state,"(1, 20)",8,"(2, 20)",--,-0.058,-0.026,-0.186,-0.224,-0.003,-0.014,0.008,-0.015,0.328,--,30,28,37,43,36,91,70,143,114,--,Greedy,0.1
Episode,190,step,11,state,"(2, 20)",4,"(2, 4)",--,0.248,0.227,0.315,0.230,-0.162,0.127,0.158,0.339,0.246,--,122,38,129,119,97,116,103,145,174,--,Epsilon = 0.32,0.4
Episode,190,step,12,state,"(2, 4)",3,"(2, 0)",--,0.407,0.489,0.433,0.514,0.456,0.435,0.414,0.459,0.414,--,17,29,11,18,7,28,39,71,6,--,Greedy,0.4
Episode,190,step,13,state,"(2, 0)",5,"(1, 0)",--,0.236,0.226,0.221,0.174,0.217,0.160,0.197,0.069,0.226,--,415,340,471,481,379,396,262,206,248,--,Epsilon = 0.32,0.1
Episode,190,step,15,state,"(1, 0)",3,"(0, 0)",--,0.223,0.227,0.073,0.235,0.177,0.160,0.179,0.216,0.169,--,245,288,323,411,523,486,420,380,439,--,Greedy,0.1
