 , , ,log2019-04-26_16-55-16,ep ,64,step ,117,r ,6.470
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,64,step,1,state,"(1, 0)",2,"(1, 0)",--,0.215,0.226,0.235,0.174,0.229,0.177,0.212,0.211,0.134,--,105,138,58,103,262,173,82,142,116,--,Greedy,0
Episode,64,step,7,state,"(1, 0)",2,"(0, 0)",--,0.215,0.226,0.236,0.200,0.229,0.202,0.212,0.222,0.134,--,105,138,61,104,262,174,82,143,116,--,Greedy,0.1
Episode,64,step,9,state,"(0, 0)",7,"(1, 0)",--,0.172,0.143,0.156,0.109,0.110,0.187,0.183,-0.226,0.229,--,64,79,68,139,72,71,84,135,195,--,Epsilon = 0.32,0.1
Episode,64,step,11,state,"(1, 0)",2,"(0, 0)",--,0.215,0.226,0.235,0.200,0.229,0.202,0.212,0.222,0.134,--,105,138,63,104,262,174,82,143,116,--,Greedy,0.1
Episode,64,step,12,state,"(0, 0)",8,"(1, 0)",--,0.172,0.143,0.156,0.109,0.110,0.187,0.183,-0.032,0.229,--,64,79,68,139,72,71,84,136,195,--,Greedy,0.1
Episode,64,step,13,state,"(1, 0)",2,"(0, 0)",--,0.215,0.226,0.234,0.200,0.229,0.202,0.212,0.222,0.134,--,105,138,64,104,262,174,82,143,116,--,Greedy,0.1
Episode,64,step,14,state,"(0, 0)",8,"(1, 0)",--,0.172,0.143,0.156,0.109,0.110,0.187,0.183,-0.032,0.232,--,64,79,68,139,72,71,84,136,196,--,Greedy,0.1
Episode,64,step,16,state,"(1, 0)",2,"(0, 0)",--,0.215,0.226,0.235,0.200,0.229,0.202,0.212,0.222,0.134,--,105,138,66,104,262,174,82,143,116,--,Greedy,0.1
Episode,64,step,18,state,"(0, 0)",8,"(1, 0)",--,0.172,0.143,0.156,0.109,0.110,0.187,0.183,-0.032,0.234,--,64,79,68,139,72,71,84,136,198,--,Greedy,0.1
Episode,64,step,19,state,"(1, 0)",7,"(2, 0)",--,0.215,0.226,0.235,0.200,0.229,0.202,0.212,0.222,0.134,--,105,138,67,104,262,174,82,143,116,--,Epsilon = 0.32,0.1
Episode,64,step,23,state,"(2, 0)",2,"(1, 0)",--,0.225,0.229,0.237,0.236,-0.032,0.166,0.142,0.144,0.235,--,132,67,162,191,118,140,82,85,60,--,Greedy,0.1
Episode,64,step,24,state,"(1, 0)",2,"(0, 0)",--,0.215,0.226,0.235,0.200,0.229,0.202,0.212,0.228,0.134,--,105,138,67,104,262,174,82,144,116,--,Greedy,0.1
Episode,64,step,26,state,"(0, 0)",8,"(1, 0)",--,0.172,0.143,0.156,0.109,0.110,0.187,0.183,-0.032,0.236,--,64,79,68,139,72,71,84,136,200,--,Greedy,0.1
Episode,64,step,28,state,"(1, 0)",2,"(0, 0)",--,0.215,0.226,0.236,0.200,0.229,0.202,0.212,0.228,0.134,--,105,138,69,104,262,174,82,144,116,--,Greedy,0.1
Episode,64,step,29,state,"(0, 0)",8,"(1, 0)",--,0.172,0.143,0.156,0.109,0.110,0.187,0.183,-0.032,0.236,--,64,79,68,139,72,71,84,136,201,--,Greedy,0.1
Episode,64,step,30,state,"(1, 0)",2,"(0, 0)",--,0.215,0.226,0.236,0.200,0.229,0.202,0.212,0.228,0.134,--,105,138,70,104,262,174,82,144,116,--,Greedy,0.1
Episode,64,step,31,state,"(0, 0)",8,"(1, 0)",--,0.172,0.143,0.156,0.109,0.110,0.187,0.183,-0.032,0.237,--,64,79,68,139,72,71,84,136,202,--,Greedy,0.1
