 , , ,log2019-04-25_09-46-39,ep ,173,step ,76,r ,3.580
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,173,step,1,state,"(1, 0)",8,"(1, 0)",--,0.224,0.177,0.231,0.214,0.210,0.227,0.228,0.209,0.235,--,319,209,361,331,519,443,421,475,381,--,Greedy,0
Episode,173,step,3,state,"(1, 0)",7,"(2, 0)",--,0.224,0.177,0.231,0.214,0.210,0.227,0.228,0.209,0.236,--,319,209,361,331,519,443,421,475,383,--,Epsilon = 0.32,0.1
Episode,173,step,8,state,"(2, 0)",6,"(1, 0)",--,0.150,0.123,0.144,-0.043,-0.260,0.149,0.186,0.149,-0.087,--,347,526,396,468,347,303,238,263,182,--,Greedy,0.1
Episode,173,step,9,state,"(1, 0)",8,"(2, 0)",--,0.224,0.177,0.231,0.214,0.210,0.227,0.228,0.202,0.236,--,319,209,361,331,519,443,421,476,383,--,Greedy,0.1
Episode,173,step,12,state,"(2, 0)",6,"(1, 0)",--,0.180,0.123,0.144,-0.043,-0.058,0.149,0.207,0.149,-0.087,--,348,526,396,468,348,303,239,263,182,--,Greedy,0.1
Episode,173,step,14,state,"(1, 0)",3,"(0, 0)",--,0.224,0.177,0.233,0.214,0.210,0.227,0.228,0.202,0.229,--,319,209,362,331,519,443,421,476,384,--,Epsilon = 0.32,0.1
Episode,173,step,15,state,"(0, 0)",6,"(1, 0)",--,0.190,0.134,0.115,0.153,0.150,0.161,0.221,0.164,0.079,--,150,132,133,205,414,314,360,366,264,--,Greedy,0.1
Episode,173,step,17,state,"(1, 0)",2,"(0, 0)",--,0.224,0.177,0.234,0.220,0.210,0.227,0.228,0.202,0.229,--,319,209,363,332,519,443,421,476,384,--,Greedy,0.1
Episode,173,step,19,state,"(0, 0)",6,"(1, 0)",--,0.190,0.134,0.115,0.153,0.150,0.161,0.229,0.164,0.079,--,150,132,133,205,414,314,362,366,264,--,Greedy,0.1
Episode,173,step,21,state,"(1, 0)",3,"(0, 0)",--,0.224,0.177,0.234,0.220,0.210,0.227,0.228,0.202,0.229,--,319,209,365,332,519,443,421,476,384,--,Epsilon = 0.32,0.1
Episode,173,step,22,state,"(0, 0)",6,"(1, 0)",--,0.190,0.134,0.115,0.153,0.150,0.161,0.231,0.164,0.079,--,150,132,133,205,414,314,363,366,264,--,Greedy,0.1
Episode,173,step,24,state,"(1, 0)",4,"(0, 0)",--,0.224,0.202,0.234,0.226,0.210,0.227,0.228,0.202,0.229,--,319,210,365,333,519,443,421,476,384,--,Epsilon = 0.32,0.1
