 , , ,log2019-04-26_17-17-42,ep ,212,step ,146,r ,14.340
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,212,step,1,state,"(1, 0)",1,"(1, 0)",--,0.135,0.229,0.143,0.176,0.131,0.219,0.219,-0.034,0.192,--,285,350,357,534,541,511,477,501,502,--,Epsilon = 0.32,0
Episode,212,step,4,state,"(1, 0)",1,"(0, 0)",--,0.135,0.231,0.143,0.176,0.131,0.225,0.219,-0.034,0.192,--,285,352,357,534,541,512,477,501,502,--,Greedy,0.1
Episode,212,step,7,state,"(0, 0)",1,"(0, 4)",--,0.114,0.213,0.106,0.147,0.160,0.172,0.160,0.107,0.165,--,215,209,233,308,394,384,388,478,382,--,Greedy,-0.12
Episode,212,step,8,state,"(0, 4)",7,"(0, 20)",--,0.067,0.044,0.056,0.066,0.047,0.064,0.049,0.095,0.188,--,13,27,32,29,25,30,31,11,38,--,Epsilon = 0.32,-0.12
Episode,212,step,10,state,"(0, 20)",6,"(1, 20)",--,0.161,0.269,0.255,0.185,0.286,0.265,0.302,0.268,0.114,--,47,38,57,58,44,112,91,141,167,--,Greedy,0.1
Episode,212,step,11,state,"(1, 20)",8,"(2, 20)",--,0.162,0.127,-0.186,0.122,0.249,0.227,0.239,0.218,0.383,--,32,29,37,45,38,93,72,145,169,--,Greedy,0.1
Episode,212,step,14,state,"(2, 20)",2,"(2, 4)",--,0.325,0.312,0.336,0.332,0.335,0.334,0.326,0.321,0.336,--,141,48,151,133,113,144,126,202,246,--,Greedy,0.4
Episode,212,step,16,state,"(2, 4)",8,"(2, 0)",--,0.471,0.335,0.435,0.347,0.479,0.363,0.425,0.460,0.480,--,21,37,15,31,16,39,41,74,12,--,Greedy,0.4
Episode,212,step,19,state,"(2, 0)",1,"(0, 0)",--,0.217,0.233,0.070,-0.227,0.214,0.210,0.212,0.210,0.137,--,514,441,521,592,416,451,297,254,278,--,Greedy,0.1
Episode,212,step,21,state,"(0, 0)",8,"(1, 0)",--,0.114,0.119,0.106,0.147,0.160,0.183,0.160,0.107,0.165,--,215,210,233,308,394,385,388,478,382,--,Epsilon = 0.32,0.1
Episode,212,step,22,state,"(1, 0)",5,"(2, 0)",--,0.135,0.225,0.143,0.176,0.131,0.225,0.219,-0.034,0.192,--,285,353,357,534,541,512,477,501,502,--,Greedy,0.1
Episode,212,step,23,state,"(2, 0)",1,"(1, 0)",--,0.217,0.219,0.070,-0.227,0.214,0.210,0.212,0.210,0.137,--,514,442,521,592,416,451,297,254,278,--,Greedy,0.1
Episode,212,step,29,state,"(1, 0)",5,"(2, 0)",--,0.135,0.228,0.143,0.176,0.131,0.232,0.219,-0.034,0.192,--,285,354,357,534,541,517,477,501,502,--,Greedy,0.1
Episode,212,step,30,state,"(2, 0)",1,"(1, 0)",--,0.217,0.224,0.070,-0.227,0.214,0.210,0.212,0.210,0.137,--,514,443,521,592,416,451,297,254,278,--,Greedy,0.1
Episode,212,step,35,state,"(1, 0)",4,"(2, 0)",--,0.135,0.228,0.143,0.200,0.131,0.234,0.219,-0.034,0.192,--,285,354,357,535,541,521,477,501,502,--,Epsilon = 0.32,0.1
Episode,212,step,36,state,"(2, 0)",1,"(1, 0)",--,0.217,0.228,0.070,-0.227,0.214,0.210,0.212,0.210,0.137,--,514,444,521,592,416,451,297,254,278,--,Greedy,0.1
Episode,212,step,37,state,"(1, 0)",5,"(0, 0)",--,0.135,0.228,0.143,0.200,0.174,0.234,0.219,-0.034,0.192,--,285,354,357,535,542,521,477,501,502,--,Greedy,0.1
Episode,212,step,38,state,"(0, 0)",8,"(2, 0)",--,0.114,0.119,0.106,0.147,0.160,0.183,0.160,0.107,0.193,--,215,210,233,308,394,385,388,478,383,--,Greedy,0.1
Episode,212,step,39,state,"(2, 0)",1,"(1, 0)",--,0.217,0.231,0.070,-0.227,0.214,0.210,0.212,0.210,0.137,--,514,445,521,592,416,451,297,254,278,--,Greedy,0.1
