 , , ,log2019-04-25_09-46-59,ep ,175,step ,38,r ,0.080
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,175,step,1,state,"(2, 0)",4,"(1, 0)",--,0.176,0.123,0.202,0.074,0.217,0.184,0.176,0.183,-0.087,--,369,526,400,469,353,304,253,264,182,--,Greedy,0
Episode,175,step,3,state,"(1, 0)",6,"(2, 0)",--,0.228,0.230,0.169,0.226,0.234,0.234,0.237,0.229,0.234,--,320,213,401,333,523,445,428,479,386,--,Epsilon = 0.32,0.1
Episode,175,step,4,state,"(2, 0)",2,"(1, 0)",--,0.176,0.123,0.202,0.074,0.184,0.184,0.176,0.183,-0.087,--,369,526,400,469,354,304,253,264,182,--,Greedy,0.1
Episode,175,step,7,state,"(1, 0)",5,"(2, 0)",--,0.228,0.230,0.169,0.226,0.234,0.235,0.229,0.229,0.234,--,320,213,401,333,523,447,429,479,386,--,Greedy,0.1
Episode,175,step,9,state,"(2, 0)",2,"(0, 0)",--,0.176,0.123,0.220,0.074,0.184,0.184,0.176,0.183,-0.087,--,369,526,402,469,354,304,253,264,182,--,Greedy,0.1
Episode,175,step,11,state,"(0, 0)",7,"(1, 0)",--,0.210,0.202,0.115,0.206,0.158,0.219,0.237,0.213,0.184,--,151,134,133,210,423,317,399,368,266,--,Epsilon = 0.32,0.1
Episode,175,step,12,state,"(1, 0)",7,"(2, 0)",--,0.228,0.230,0.169,0.226,0.234,0.231,0.229,0.229,0.234,--,320,213,401,333,523,448,429,479,386,--,Epsilon = 0.32,0.1
Episode,175,step,20,state,"(2, 0)",2,"(1, 0)",--,0.176,0.123,0.231,0.141,0.184,0.184,0.214,0.217,-0.087,--,369,526,405,470,354,304,255,266,182,--,Greedy,0.1
Episode,175,step,21,state,"(1, 0)",7,"(2, 0)",--,0.228,0.230,0.169,0.226,0.234,0.231,0.229,0.230,0.234,--,320,213,401,333,523,448,429,480,386,--,Epsilon = 0.32,0.1
Episode,175,step,23,state,"(2, 0)",2,"(0, 0)",--,0.176,0.123,0.234,0.141,0.184,0.184,0.214,0.217,-0.087,--,369,526,407,470,354,304,255,266,182,--,Greedy,0.1
Episode,175,step,24,state,"(0, 0)",6,"(1, 0)",--,0.210,0.202,0.115,0.206,0.158,0.219,0.237,0.223,0.184,--,151,134,133,210,423,317,399,369,266,--,Greedy,0.1
Episode,175,step,27,state,"(1, 0)",8,"(2, 1)",--,0.228,0.230,0.169,0.230,0.234,0.231,0.232,0.232,0.234,--,320,213,401,334,523,448,430,481,386,--,Greedy,-0.12
Episode,175,step,30,state,"(2, 1)",6,"(2, 2)",--,-0.711,-0.433,-0.541,-0.187,-0.146,-0.206,0.063,-0.047,-0.215,--,32,71,46,116,52,54,58,42,40,--,Greedy,-0.8
Episode,175,step,33,state,"(2, 2)",8,"(2, 22)",--,-0.283,-0.236,-0.263,-0.155,-0.299,-0.284,-0.246,-0.215,-0.148,--,5,10,31,10,27,21,24,28,41,--,Greedy,-0.2
Episode,175,step,34,state,"(2, 22)",1,"(2, 20)",--,-0.321,-0.240,-0.360,-0.233,-0.281,-0.208,-0.301,-0.487,-0.288,--,8,4,3,11,7,8,3,4,8,--,Epsilon = 0.32,0.8
Episode,175,step,36,state,"(2, 20)",8,"(2, 40)",--,0.274,0.323,0.294,0.254,0.265,0.204,0.342,0.131,0.372,--,134,139,138,143,144,252,110,197,138,--,Greedy,-0.8
Episode,175,step,38,state,"(2, 40)",1,"(2, 0)",--,-0.297,-0.192,-0.208,-0.257,-0.220,-0.204,-0.227,-0.226,-0.233,--,8,12,9,9,17,16,11,30,17,--,Greedy,-1
end
