 , , ,log2019-04-25_09-49-29,ep ,189,step ,146,r ,9.570
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,189,step,1,state,"(1, 0)",8,"(1, 0)",--,0.233,0.116,0.233,0.213,0.222,0.212,0.228,0.229,0.237,--,364,249,432,343,568,492,456,512,415,--,Greedy,0
Episode,189,step,4,state,"(1, 0)",8,"(2, 0)",--,0.235,0.116,0.233,0.213,0.222,0.212,0.228,0.229,0.237,--,365,249,432,343,568,492,456,512,417,--,Epsilon = 0.32,0.1
Episode,189,step,8,state,"(2, 0)",2,"(1, 0)",--,0.204,0.111,0.216,0.204,-0.036,0.085,0.171,0.194,0.182,--,412,565,473,480,378,332,274,279,197,--,Greedy,0.1
Episode,189,step,9,state,"(1, 0)",0,"(0, 0)",--,0.235,0.116,0.233,0.213,0.222,0.212,0.228,0.229,0.230,--,365,249,432,343,568,492,456,512,418,--,Greedy,0.1
Episode,189,step,11,state,"(0, 0)",4,"(1, 0)",--,0.150,0.062,0.182,0.199,0.235,0.166,0.221,0.153,0.170,--,160,152,147,236,444,352,415,454,279,--,Greedy,0.1
Episode,189,step,12,state,"(1, 0)",0,"(0, 0)",--,0.236,0.116,0.233,0.213,0.222,0.212,0.228,0.229,0.230,--,366,249,432,343,568,492,456,512,418,--,Greedy,0.1
Episode,189,step,15,state,"(0, 0)",4,"(1, 0)",--,0.150,0.062,0.182,0.199,0.237,0.166,0.221,0.153,0.170,--,160,152,147,236,447,352,415,454,279,--,Greedy,0.1
Episode,189,step,16,state,"(1, 0)",0,"(0, 0)",--,0.236,0.116,0.233,0.213,0.222,0.212,0.228,0.229,0.230,--,367,249,432,343,568,492,456,512,418,--,Greedy,0.1
Episode,189,step,17,state,"(0, 0)",0,"(0, 4)",--,0.150,0.062,0.182,0.199,0.237,0.166,0.221,0.153,0.170,--,160,152,147,236,448,352,415,454,279,--,Epsilon = 0.32,-0.12
Episode,189,step,18,state,"(0, 4)",7,"(0, 20)",--,0.048,0.063,0.021,0.034,0.048,0.053,0.062,0.108,0.050,--,11,27,13,13,26,34,8,38,48,--,Epsilon = 0.32,-0.12
Episode,189,step,20,state,"(0, 20)",7,"(1, 20)",--,0.239,-0.053,-0.325,-0.130,0.254,0.124,0.153,0.370,0.031,--,71,52,53,50,71,102,45,186,141,--,Greedy,0.1
Episode,189,step,22,state,"(1, 20)",1,"(0, 20)",--,0.253,0.305,0.272,0.264,0.231,0.296,-0.004,-0.226,-0.125,--,43,53,49,46,94,94,220,143,151,--,Greedy,0.1
Episode,189,step,24,state,"(0, 20)",7,"(1, 20)",--,0.239,-0.053,-0.325,-0.130,0.254,0.124,0.153,0.314,0.031,--,71,52,53,50,71,102,45,188,141,--,Greedy,0.1
Episode,189,step,27,state,"(1, 20)",5,"(2, 20)",--,0.253,0.289,0.272,0.264,0.231,0.286,-0.004,-0.226,-0.125,--,43,55,49,46,94,95,220,143,151,--,Epsilon = 0.32,0.1
Episode,189,step,28,state,"(2, 20)",1,"(1, 20)",--,0.338,0.095,0.288,0.319,0.286,0.362,0.337,0.300,-0.052,--,136,157,139,145,145,280,118,201,158,--,Epsilon = 0.32,0.1
Episode,189,step,31,state,"(1, 20)",5,"(0, 20)",--,0.253,0.282,0.272,0.264,0.231,0.296,0.112,-0.226,-0.125,--,43,56,49,46,94,96,221,143,151,--,Greedy,0.1
Episode,189,step,32,state,"(0, 20)",7,"(2, 20)",--,0.239,-0.053,-0.325,-0.130,0.254,0.124,0.153,0.297,0.031,--,71,52,53,50,71,102,45,189,141,--,Greedy,0.1
Episode,189,step,35,state,"(2, 20)",0,"(1, 20)",--,0.338,0.169,0.288,0.319,0.286,0.322,0.337,0.300,-0.052,--,136,158,139,145,145,282,118,201,158,--,Greedy,0.1
Episode,189,step,38,state,"(1, 20)",1,"(0, 20)",--,0.253,0.282,0.272,0.264,0.231,0.278,0.112,-0.226,-0.125,--,43,56,49,47,94,98,221,143,151,--,Greedy,0.1
Episode,189,step,39,state,"(0, 20)",7,"(0, 24)",--,0.239,-0.053,-0.325,-0.130,0.254,0.124,0.153,0.303,0.031,--,71,52,53,50,71,102,45,190,141,--,Greedy,-0.8
Episode,189,step,40,state,"(0, 24)",8,"(1, 40)",--,-0.281,-0.355,-0.247,-0.473,-0.327,-0.314,-0.227,-0.325,-0.335,--,2,3,2,3,2,2,1,3,2,--,Epsilon = 0.32,-0.4
Episode,189,step,43,state,"(1, 40)",7,"(2, 40)",--,-0.317,-0.291,-0.260,-0.290,-0.301,-0.268,-0.298,-0.288,-0.627,--,5,5,6,5,7,11,16,6,7,--,Epsilon = 0.32,-0.2
Episode,189,step,45,state,"(2, 40)",6,"(2, 24)",--,-0.297,-0.474,-0.291,-0.257,-0.220,-0.252,-0.207,-0.226,-0.233,--,8,13,12,9,17,17,13,30,17,--,Greedy,0.15
Episode,189,step,46,state,"(2, 24)",3,"(2, 20)",--,0.032,0.009,-0.090,0.012,-0.085,0.920,-0.008,0.148,-0.086,--,7,1,1,5,1,12,0,4,1,--,Epsilon = 0.32,0.8
Episode,189,step,51,state,"(2, 20)",3,"(1, 20)",--,0.308,0.218,0.288,0.319,0.286,0.307,0.305,0.300,-0.052,--,137,159,139,145,145,283,120,201,158,--,Greedy,0.1
Episode,189,step,52,state,"(1, 20)",0,"(0, 20)",--,0.253,0.279,0.272,0.264,0.231,0.278,0.112,-0.226,-0.125,--,43,57,49,47,94,98,221,143,151,--,Epsilon = 0.32,0.1
Episode,189,step,55,state,"(0, 20)",4,"(1, 20)",--,0.239,-0.053,-0.325,-0.130,0.249,0.124,0.153,-0.216,0.031,--,71,52,53,50,73,102,45,191,141,--,Greedy,0.1
Episode,189,step,56,state,"(1, 20)",1,"(0, 20)",--,0.251,0.279,0.272,0.264,0.231,0.278,0.112,-0.226,-0.125,--,44,57,49,47,94,98,221,143,151,--,Greedy,0.1
Episode,189,step,60,state,"(0, 20)",6,"(2, 20)",--,0.239,0.073,-0.325,-0.130,0.251,0.124,0.193,-0.216,0.031,--,71,53,53,50,75,102,46,191,141,--,Epsilon = 0.32,0.1
Episode,189,step,67,state,"(2, 20)",7,"(2, 0)",--,0.295,0.218,0.288,0.295,0.286,0.295,0.285,0.300,0.166,--,138,159,139,146,145,284,122,201,160,--,Greedy,0.4
Episode,189,step,70,state,"(2, 0)",2,"(1, 0)",--,0.204,0.111,0.225,0.215,-0.036,0.085,0.196,0.194,0.182,--,412,565,474,481,378,332,275,279,197,--,Greedy,0.1
Episode,189,step,71,state,"(1, 0)",0,"(0, 0)",--,0.237,0.116,0.233,0.213,0.222,0.212,0.228,0.229,0.230,--,368,249,432,343,568,492,456,512,418,--,Greedy,0.1
Episode,189,step,77,state,"(0, 0)",4,"(1, 0)",--,0.063,0.135,0.182,0.199,0.237,0.166,0.221,0.153,0.170,--,161,153,147,236,452,352,415,454,279,--,Greedy,0.1
Episode,189,step,78,state,"(1, 0)",0,"(0, 0)",--,0.237,0.116,0.233,0.213,0.222,0.212,0.228,0.229,0.230,--,369,249,432,343,568,492,456,512,418,--,Greedy,0.1
Episode,189,step,80,state,"(0, 0)",4,"(0, 4)",--,0.136,0.135,0.182,0.199,0.237,0.166,0.221,0.153,0.170,--,162,153,147,236,453,352,415,454,279,--,Greedy,-0.12
Episode,189,step,81,state,"(0, 4)",7,"(0, 20)",--,0.048,0.063,0.021,0.034,0.048,0.053,0.062,0.102,0.050,--,11,27,13,13,26,34,8,39,48,--,Greedy,-0.12
Episode,189,step,83,state,"(0, 20)",4,"(1, 20)",--,0.239,0.073,-0.325,-0.130,0.249,0.124,0.229,-0.216,0.031,--,71,53,53,50,76,102,47,191,141,--,Greedy,0.1
Episode,189,step,84,state,"(1, 20)",8,"(2, 20)",--,0.251,0.266,0.272,0.264,0.231,0.278,0.112,-0.226,-0.125,--,44,58,49,47,94,98,221,143,151,--,Epsilon = 0.32,0.1
Episode,189,step,87,state,"(2, 20)",7,"(2, 0)",--,0.295,0.218,0.288,0.295,0.286,0.295,0.297,0.369,0.166,--,138,159,139,146,145,284,123,203,160,--,Greedy,0.4
