 , , ,log2019-04-25_09-35-20,ep ,93,step ,72,r ,5.140
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,93,step,1,state,"(1, 0)",6,"(1, 0)",--,0.228,0.216,0.228,0.211,0.174,0.231,0.231,0.230,0.148,--,233,149,212,144,259,247,278,253,213,--,Greedy,0
Episode,93,step,4,state,"(1, 0)",7,"(2, 0)",--,0.228,0.216,0.228,0.211,0.174,0.231,0.231,0.233,0.148,--,233,149,212,144,259,247,279,255,213,--,Greedy,0.1
Episode,93,step,8,state,"(2, 0)",3,"(1, 0)",--,0.213,-0.033,-0.036,0.222,-0.226,0.147,0.185,0.199,0.139,--,232,274,217,286,248,201,137,120,114,--,Greedy,0.1
Episode,93,step,10,state,"(1, 0)",6,"(2, 0)",--,0.228,0.216,0.228,0.211,0.174,0.231,0.232,0.229,0.148,--,233,149,212,144,259,247,280,256,213,--,Greedy,0.1
Episode,93,step,14,state,"(2, 0)",3,"(0, 0)",--,0.213,-0.033,0.077,0.229,-0.226,0.147,0.185,0.212,0.139,--,232,274,218,288,248,201,137,121,114,--,Greedy,0.1
Episode,93,step,18,state,"(0, 0)",5,"(1, 0)",--,0.156,0.184,0.160,0.056,0.164,0.226,0.081,0.068,-0.238,--,88,64,77,137,312,215,251,175,172,--,Greedy,0.1
Episode,93,step,19,state,"(1, 0)",6,"(2, 0)",--,0.228,0.216,0.228,0.211,0.174,0.231,0.232,0.229,0.148,--,233,149,212,144,259,247,281,256,213,--,Greedy,0.1
Episode,93,step,21,state,"(2, 0)",3,"(1, 0)",--,0.213,-0.033,0.077,0.231,-0.226,0.147,0.185,0.212,0.139,--,232,274,218,290,248,201,137,121,114,--,Epsilon = 0.32,0.1
Episode,93,step,22,state,"(1, 0)",3,"(0, 0)",--,0.228,0.216,0.228,0.211,0.174,0.231,0.232,0.229,0.148,--,233,149,212,144,259,247,282,256,213,--,Epsilon = 0.32,0.1
Episode,93,step,24,state,"(0, 0)",5,"(1, 0)",--,0.156,0.184,0.160,0.056,0.164,0.231,0.081,0.068,-0.238,--,88,64,77,137,312,217,251,175,172,--,Greedy,0.1
Episode,93,step,25,state,"(1, 0)",6,"(2, 0)",--,0.228,0.216,0.228,0.220,0.174,0.231,0.232,0.229,0.148,--,233,149,212,145,259,247,282,256,213,--,Greedy,0.1
Episode,93,step,27,state,"(2, 0)",3,"(1, 0)",--,0.213,-0.033,0.077,0.233,-0.226,0.147,0.185,0.212,0.139,--,232,274,218,292,248,201,137,121,114,--,Greedy,0.1
Episode,93,step,28,state,"(1, 0)",4,"(0, 0)",--,0.228,0.216,0.228,0.220,0.174,0.231,0.233,0.229,0.148,--,233,149,212,145,259,247,283,256,213,--,Epsilon = 0.32,0.1
