 , , ,log2019-04-26_17-03-12,ep ,118,step ,140,r ,12.760
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,118,step,1,state,"(1, 0)",7,"(1, 0)",--,0.232,0.233,0.236,0.238,0.203,0.238,0.233,0.238,0.237,--,155,206,211,288,366,337,243,296,203,--,Greedy,0
Episode,118,step,4,state,"(1, 0)",7,"(2, 0)",--,0.232,0.233,0.236,0.238,0.203,0.238,0.235,0.238,0.237,--,155,206,211,288,366,337,244,298,203,--,Greedy,0.1
Episode,118,step,6,state,"(2, 0)",2,"(0, 0)",--,0.151,0.222,0.227,0.171,0.123,-0.235,0.224,0.144,0.117,--,261,160,287,365,254,248,143,153,130,--,Greedy,0.1
Episode,118,step,7,state,"(0, 0)",8,"(1, 0)",--,0.189,0.193,0.209,0.198,0.222,0.164,-0.031,0.157,0.238,--,104,113,127,218,193,216,179,234,276,--,Greedy,0.1
Episode,118,step,9,state,"(1, 0)",3,"(0, 0)",--,0.232,0.233,0.236,0.238,0.203,0.238,0.235,0.235,0.237,--,155,206,211,289,366,337,244,299,203,--,Greedy,0.1
Episode,118,step,10,state,"(0, 0)",8,"(1, 0)",--,0.189,0.193,0.209,0.198,0.222,0.164,-0.031,0.157,0.238,--,104,113,127,218,193,216,179,234,277,--,Epsilon = 0.32,0.1
Episode,118,step,11,state,"(1, 0)",3,"(2, 0)",--,0.232,0.233,0.236,0.238,0.203,0.238,0.235,0.235,0.237,--,155,206,211,290,366,337,244,299,203,--,Greedy,0.1
Episode,118,step,12,state,"(2, 0)",2,"(0, 0)",--,0.151,0.222,0.232,0.171,0.123,-0.235,0.224,0.144,0.117,--,261,160,288,365,254,248,143,153,130,--,Greedy,0.1
Episode,118,step,16,state,"(0, 0)",6,"(1, 0)",--,0.210,0.193,0.209,0.198,0.222,0.195,-0.031,0.157,0.238,--,105,113,127,218,193,217,179,234,279,--,Epsilon = 0.32,0.1
Episode,118,step,17,state,"(1, 0)",5,"(2, 0)",--,0.232,0.233,0.236,0.236,0.203,0.238,0.235,0.235,0.237,--,155,206,211,291,366,337,244,299,203,--,Greedy,0.1
Episode,118,step,19,state,"(2, 0)",2,"(0, 0)",--,0.151,0.222,0.235,0.171,0.123,-0.235,0.224,0.144,0.117,--,261,160,290,365,254,248,143,153,130,--,Greedy,0.1
Episode,118,step,20,state,"(0, 0)",8,"(1, 0)",--,0.210,0.193,0.209,0.198,0.222,0.195,0.082,0.157,0.238,--,105,113,127,218,193,217,180,234,279,--,Greedy,0.1
Episode,118,step,21,state,"(1, 0)",8,"(2, 0)",--,0.232,0.233,0.236,0.236,0.203,0.237,0.235,0.235,0.237,--,155,206,211,291,366,338,244,299,203,--,Greedy,0.1
Episode,118,step,23,state,"(2, 0)",2,"(0, 0)",--,0.151,0.222,0.237,0.171,0.123,-0.235,0.224,0.144,0.117,--,261,160,292,365,254,248,143,153,130,--,Greedy,0.1
Episode,118,step,26,state,"(0, 0)",5,"(1, 4)",--,0.210,0.193,0.209,0.215,0.229,0.195,0.082,0.157,0.238,--,105,113,127,219,194,217,180,234,280,--,Epsilon = 0.32,-0.12
Episode,118,step,27,state,"(1, 4)",6,"(2, 4)",--,0.140,0.140,0.112,0.052,0.154,0.053,0.324,0.033,-0.003,--,6,2,10,1,3,1,52,4,0,--,Greedy,0.1
