 , , ,log2019-04-25_09-37-34,ep ,107,step ,255,r ,23.240
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,107,step,1,state,"(1, 0)",4,"(1, 0)",--,0.235,0.234,0.107,0.209,0.237,0.232,0.233,0.213,0.230,--,251,157,235,168,303,271,307,297,225,--,Epsilon = 0.32,0
Episode,107,step,2,state,"(1, 0)",0,"(0, 0)",--,0.235,0.234,0.107,0.209,0.237,0.232,0.233,0.213,0.230,--,251,157,235,168,304,271,307,297,225,--,Epsilon = 0.32,0.1
Episode,107,step,4,state,"(0, 0)",5,"(1, 0)",--,0.216,0.134,0.219,0.213,0.181,0.234,0.163,0.136,0.202,--,106,84,83,144,316,241,260,224,177,--,Greedy,0.1
Episode,107,step,9,state,"(1, 0)",4,"(0, 0)",--,0.235,0.234,0.162,0.209,0.237,0.232,0.233,0.213,0.230,--,252,157,236,168,307,271,307,297,225,--,Greedy,0.1
Episode,107,step,10,state,"(0, 0)",5,"(1, 0)",--,0.216,0.134,0.219,0.213,0.181,0.235,0.163,0.136,0.202,--,106,84,83,144,316,242,260,224,177,--,Greedy,0.1
Episode,107,step,14,state,"(1, 0)",1,"(0, 4)",--,0.235,0.234,0.194,0.209,0.237,0.232,0.233,0.213,0.230,--,252,157,237,168,310,271,307,297,225,--,Epsilon = 0.32,-0.12
Episode,107,step,15,state,"(0, 4)",8,"(0, 20)",--,0.083,0.075,-0.265,0.045,0.080,0.060,0.029,0.084,0.213,--,5,23,10,9,16,15,3,27,36,--,Greedy,-0.12
Episode,107,step,16,state,"(0, 20)",8,"(1, 20)",--,0.256,0.264,0.248,0.231,0.224,0.266,0.258,0.285,0.361,--,51,17,13,33,47,87,10,120,84,--,Greedy,0.1
Episode,107,step,17,state,"(1, 20)",6,"(2, 20)",--,-0.112,0.264,0.280,0.278,0.308,0.332,0.418,0.353,-0.113,--,24,40,32,29,69,73,115,91,134,--,Greedy,0.1
Episode,107,step,19,state,"(2, 20)",5,"(2, 4)",--,0.292,0.311,0.314,0.320,0.310,0.374,0.317,0.542,0.416,--,102,76,93,91,121,170,69,129,93,--,Epsilon = 0.32,0.4
Episode,107,step,20,state,"(2, 4)",0,"(2, 0)",--,0.506,0.329,0.311,0.408,0.335,0.426,0.425,0.362,0.405,--,14,65,6,17,3,3,43,39,3,--,Greedy,0.4
Episode,107,step,21,state,"(2, 0)",2,"(1, 0)",--,0.172,0.163,0.199,0.191,0.070,-0.399,0.103,0.120,0.132,--,252,323,224,325,257,226,165,155,133,--,Greedy,0.1
Episode,107,step,22,state,"(1, 0)",4,"(0, 0)",--,0.235,0.137,0.194,0.209,0.237,0.232,0.233,0.213,0.230,--,252,158,237,168,310,271,307,297,225,--,Greedy,0.1
Episode,107,step,23,state,"(0, 0)",5,"(1, 0)",--,0.216,0.134,0.219,0.213,0.181,0.236,0.163,0.136,0.202,--,106,84,83,144,316,243,260,224,177,--,Greedy,0.1
Episode,107,step,28,state,"(1, 0)",8,"(2, 0)",--,0.235,0.137,0.194,0.209,0.238,0.232,0.233,0.213,0.230,--,252,158,237,168,315,271,307,297,225,--,Epsilon = 0.32,0.1
Episode,107,step,32,state,"(2, 0)",2,"(1, 0)",--,0.195,0.163,0.219,0.191,0.070,-0.399,0.103,0.120,0.172,--,253,323,226,325,257,226,165,155,134,--,Greedy,0.1
Episode,107,step,33,state,"(1, 0)",4,"(0, 0)",--,0.235,0.137,0.194,0.209,0.238,0.232,0.233,0.213,0.228,--,252,158,237,168,315,271,307,297,226,--,Greedy,0.1
Episode,107,step,34,state,"(0, 0)",5,"(1, 0)",--,0.216,0.134,0.219,0.213,0.181,0.237,0.163,0.136,0.202,--,106,84,83,144,316,244,260,224,177,--,Greedy,0.1
Episode,107,step,45,state,"(1, 0)",8,"(2, 0)",--,0.235,0.137,0.194,0.209,0.238,0.232,0.233,0.213,0.228,--,252,158,237,168,326,271,307,297,226,--,Epsilon = 0.32,0.1
Episode,107,step,47,state,"(2, 0)",2,"(0, 0)",--,0.210,0.163,0.227,0.191,0.070,-0.399,0.103,0.120,0.172,--,254,323,227,325,257,226,165,155,134,--,Greedy,0.1
Episode,107,step,51,state,"(0, 0)",5,"(1, 4)",--,0.225,0.134,0.219,0.223,0.181,0.237,0.163,0.136,0.202,--,107,84,83,145,316,246,260,224,177,--,Greedy,-0.12
Episode,107,step,53,state,"(1, 4)",5,"(2, 4)",--,0.056,0.068,0.126,0.255,0.261,0.206,0.210,-0.186,0.252,--,5,4,6,4,26,3,36,14,25,--,Epsilon = 0.32,0.1
Episode,107,step,54,state,"(2, 4)",0,"(1, 0)",--,0.510,0.329,0.311,0.408,0.335,0.426,0.425,0.362,0.405,--,15,65,6,17,3,3,43,39,3,--,Greedy,0.4
Episode,107,step,55,state,"(1, 0)",4,"(0, 4)",--,0.235,0.137,0.194,0.209,0.238,0.232,0.233,0.213,0.229,--,252,158,237,168,326,271,307,297,227,--,Greedy,-0.12
Episode,107,step,56,state,"(0, 4)",8,"(2, 4)",--,0.083,0.075,-0.265,0.045,0.080,0.060,0.029,0.084,0.161,--,5,23,10,9,16,15,3,27,37,--,Greedy,0.1
Episode,107,step,57,state,"(2, 4)",0,"(1, 4)",--,0.522,0.329,0.311,0.408,0.335,0.426,0.425,0.362,0.405,--,16,65,6,17,3,3,43,39,3,--,Greedy,0.1
Episode,107,step,60,state,"(1, 4)",5,"(2, 4)",--,0.056,0.068,0.126,0.255,0.261,0.270,0.210,-0.186,0.252,--,5,4,6,4,26,6,36,14,25,--,Greedy,0.1
Episode,107,step,62,state,"(2, 4)",6,"(2, 0)",--,0.414,0.329,0.311,0.408,0.335,0.393,0.425,0.362,0.405,--,17,65,6,17,3,4,43,39,3,--,Greedy,0.4
Episode,107,step,64,state,"(2, 0)",1,"(1, 0)",--,0.210,0.163,0.233,0.191,0.070,-0.399,0.103,0.120,0.172,--,254,323,229,325,257,226,165,155,134,--,Epsilon = 0.32,0.1
Episode,107,step,65,state,"(1, 0)",3,"(0, 0)",--,0.235,0.137,0.194,0.209,0.127,0.232,0.233,0.213,0.229,--,252,158,237,168,327,271,307,297,227,--,Epsilon = 0.32,0.1
Episode,107,step,67,state,"(0, 0)",0,"(0, 4)",--,0.225,0.134,0.219,0.223,0.181,0.152,0.163,0.136,0.214,--,107,84,83,145,316,247,260,224,178,--,Greedy,-0.12
