 , , ,log2019-04-26_17-21-34,ep ,234,step ,72,r ,6.160
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,234,step,1,state,"(1, 0)",3,"(1, 0)",--,0.222,0.162,0.220,0.221,0.236,0.230,0.189,0.171,0.209,--,330,453,403,571,579,553,545,523,572,--,Epsilon = 0.32,0
Episode,234,step,8,state,"(1, 0)",8,"(2, 0)",--,0.222,0.162,0.220,0.221,0.237,0.230,0.189,0.171,0.209,--,330,453,403,572,585,553,545,523,572,--,Epsilon = 0.32,0.1
Episode,234,step,12,state,"(2, 0)",4,"(1, 0)",--,0.213,-0.222,0.220,0.208,0.238,0.063,0.228,0.189,0.180,--,562,470,595,659,555,474,337,299,307,--,Greedy,0.1
Episode,234,step,14,state,"(1, 0)",6,"(2, 0)",--,0.222,0.162,0.220,0.221,0.238,0.230,0.189,0.171,0.221,--,330,453,403,572,586,553,545,523,573,--,Epsilon = 0.32,0.1
Episode,234,step,17,state,"(2, 0)",4,"(1, 0)",--,0.213,-0.222,0.220,0.208,0.238,0.063,0.228,0.189,0.180,--,562,470,595,659,558,474,337,299,307,--,Greedy,0.1
Episode,234,step,19,state,"(1, 0)",8,"(2, 0)",--,0.222,0.162,0.220,0.221,0.238,0.230,0.209,0.171,0.221,--,330,453,403,572,587,553,546,523,573,--,Epsilon = 0.32,0.1
Episode,234,step,23,state,"(2, 0)",4,"(1, 0)",--,0.213,-0.222,0.220,0.208,0.238,0.063,0.228,0.189,0.205,--,562,470,595,659,561,474,337,299,308,--,Greedy,0.1
Episode,234,step,25,state,"(1, 0)",4,"(2, 0)",--,0.222,0.162,0.220,0.221,0.238,0.230,0.221,0.171,0.228,--,330,453,403,572,587,553,547,523,574,--,Greedy,0.1
Episode,234,step,26,state,"(2, 0)",4,"(1, 0)",--,0.213,-0.222,0.220,0.208,0.238,0.063,0.228,0.189,0.205,--,562,470,595,659,562,474,337,299,308,--,Greedy,0.1
Episode,234,step,27,state,"(1, 0)",4,"(1, 1)",--,0.222,0.162,0.220,0.221,0.238,0.230,0.221,0.171,0.228,--,330,453,403,572,588,553,547,523,574,--,Greedy,-0.12
Episode,234,step,29,state,"(1, 1)",7,"(0, 1)",--,0.194,0.195,0.314,0.239,0.073,0.156,-0.028,0.231,0.082,--,50,83,94,55,26,28,35,25,39,--,Epsilon = 0.32,0.1
Episode,234,step,30,state,"(0, 1)",4,"(1, 1)",--,0.269,0.239,0.276,0.413,-0.186,0.202,0.271,0.316,0.003,--,65,116,83,108,70,47,66,43,53,--,Epsilon = 0.32,0.1
Episode,234,step,32,state,"(1, 1)",2,"(0, 1)",--,0.194,0.195,0.300,0.239,0.073,0.156,-0.028,0.277,0.082,--,50,83,95,55,26,28,35,26,39,--,Greedy,0.1
Episode,234,step,34,state,"(0, 1)",1,"(0, 0)",--,0.269,0.239,0.276,0.382,0.011,0.202,0.271,0.316,0.003,--,65,116,83,109,71,47,66,43,53,--,Epsilon = 0.32,0.4
Episode,234,step,38,state,"(0, 0)",4,"(1, 0)",--,0.162,0.211,0.186,0.185,0.233,0.200,0.108,0.217,0.204,--,253,251,260,328,442,444,423,540,481,--,Epsilon = 0.32,0.1
Episode,234,step,40,state,"(1, 0)",5,"(2, 0)",--,0.222,0.162,0.220,0.221,0.168,0.230,0.221,0.197,0.228,--,330,453,403,572,589,553,547,524,574,--,Greedy,0.1
Episode,234,step,42,state,"(2, 0)",4,"(1, 0)",--,0.213,-0.222,0.220,0.208,0.238,0.063,0.228,0.189,0.205,--,562,470,595,659,564,474,337,299,308,--,Greedy,0.1
Episode,234,step,43,state,"(1, 0)",1,"(0, 0)",--,0.222,0.162,0.220,0.221,0.168,0.233,0.221,0.197,0.228,--,330,453,403,572,589,554,547,524,574,--,Epsilon = 0.32,0.1
Episode,234,step,46,state,"(0, 0)",4,"(1, 0)",--,0.162,0.211,0.186,0.185,0.235,0.200,0.108,0.217,0.204,--,253,251,260,328,445,444,423,540,481,--,Greedy,0.1
Episode,234,step,48,state,"(1, 0)",5,"(2, 0)",--,0.222,0.193,0.220,0.221,0.168,0.234,0.221,0.197,0.228,--,330,454,403,572,589,555,547,524,574,--,Greedy,0.1
Episode,234,step,50,state,"(2, 0)",3,"(1, 0)",--,0.213,-0.222,0.220,0.208,0.237,0.063,0.228,0.189,0.205,--,562,470,595,659,566,474,337,299,308,--,Epsilon = 0.32,0.1
Episode,234,step,52,state,"(1, 0)",0,"(0, 0)",--,0.222,0.193,0.220,0.221,0.168,0.236,0.221,0.197,0.228,--,330,454,403,572,589,557,547,524,574,--,Epsilon = 0.32,0.1
Episode,234,step,54,state,"(0, 0)",4,"(1, 0)",--,0.162,0.211,0.186,0.185,0.236,0.200,0.108,0.217,0.204,--,253,251,260,328,447,444,423,540,481,--,Greedy,0.1
Episode,234,step,57,state,"(1, 0)",5,"(2, 0)",--,0.228,0.193,0.220,0.228,0.168,0.236,0.221,0.197,0.228,--,331,454,403,573,589,558,547,524,574,--,Greedy,0.1
Episode,234,step,59,state,"(2, 0)",4,"(2, 1)",--,0.213,-0.222,0.220,0.220,0.237,0.063,0.228,0.189,0.218,--,562,470,595,660,566,474,337,299,309,--,Greedy,-0.12
Episode,234,step,61,state,"(2, 1)",2,"(1, 1)",--,-0.284,-0.127,0.275,0.123,0.056,-0.162,-0.286,-0.459,0.163,--,86,95,94,105,73,41,53,53,66,--,Greedy,0.1
Episode,234,step,62,state,"(1, 1)",2,"(0, 1)",--,0.194,0.195,0.317,0.239,0.073,0.156,-0.028,0.277,0.082,--,50,83,96,55,26,28,35,26,39,--,Greedy,0.1
Episode,234,step,64,state,"(0, 1)",1,"(0, 0)",--,0.269,0.363,0.276,0.356,0.011,0.202,0.271,0.316,0.003,--,65,117,83,110,71,47,66,43,53,--,Greedy,0.4
Episode,234,step,67,state,"(0, 0)",8,"(2, 0)",--,0.162,0.211,0.186,0.185,0.237,0.200,0.108,0.217,0.204,--,253,251,260,328,450,444,423,540,481,--,Epsilon = 0.32,0.1
Episode,234,step,70,state,"(2, 0)",2,"(1, 0)",--,0.213,-0.222,0.220,0.225,0.154,0.134,0.228,0.189,0.218,--,562,470,595,661,567,475,337,299,309,--,Epsilon = 0.32,0.1
Episode,234,step,71,state,"(1, 0)",5,"(0, 0)",--,0.228,0.193,0.220,0.228,0.168,0.237,0.221,0.197,0.228,--,331,454,403,573,589,559,547,524,574,--,Greedy,0.1
Episode,234,step,72,state,"(0, 0)",4,"(1, 0)",--,0.162,0.211,0.186,0.185,0.237,0.200,0.108,0.217,0.216,--,253,251,260,328,450,444,423,540,482,--,Epsilon = 0.32,-1
end
