 , , ,log2019-04-26_17-24-51,ep ,257,step ,61,r ,2.460
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,257,step,1,state,"(1, 0)",0,"(1, 0)",--,0.232,0.229,0.227,0.222,0.227,0.189,0.231,0.154,0.142,--,374,487,479,592,605,646,589,577,599,--,Greedy,0
Episode,257,step,2,state,"(1, 0)",0,"(0, 0)",--,0.232,0.229,0.227,0.222,0.227,0.189,0.231,0.154,0.142,--,375,487,479,592,605,646,589,577,599,--,Greedy,0.1
Episode,257,step,4,state,"(0, 0)",6,"(1, 0)",--,0.145,0.094,0.122,0.148,-0.275,0.152,0.162,0.074,0.114,--,274,264,281,355,460,480,439,641,526,--,Greedy,0.1
Episode,257,step,8,state,"(1, 0)",6,"(2, 0)",--,0.224,0.229,0.227,0.222,0.227,0.189,0.233,0.154,0.142,--,377,487,479,592,605,646,591,577,599,--,Greedy,0.1
Episode,257,step,10,state,"(2, 0)",3,"(1, 0)",--,0.139,0.187,0.109,0.237,0.193,0.130,0.181,0.101,0.169,--,597,524,637,733,604,496,366,322,353,--,Greedy,0.1
Episode,257,step,11,state,"(1, 0)",2,"(0, 0)",--,0.224,0.229,0.227,0.222,0.227,0.189,0.235,0.154,0.142,--,377,487,479,592,605,646,592,577,599,--,Epsilon = 0.32,0.1
Episode,257,step,14,state,"(0, 0)",6,"(1, 0)",--,0.145,0.094,0.160,0.148,-0.275,0.152,0.192,0.074,0.155,--,274,264,282,355,460,480,440,641,527,--,Greedy,0.1
Episode,257,step,15,state,"(1, 0)",6,"(2, 0)",--,0.224,0.229,0.221,0.222,0.227,0.189,0.235,0.154,0.142,--,377,487,480,592,605,646,592,577,599,--,Greedy,0.1
Episode,257,step,17,state,"(2, 0)",3,"(1, 0)",--,0.139,0.187,0.109,0.237,0.193,0.130,0.181,0.101,0.169,--,597,524,637,735,604,496,366,322,353,--,Greedy,0.1
Episode,257,step,19,state,"(1, 0)",6,"(2, 0)",--,0.224,0.229,0.221,0.222,0.227,0.189,0.236,0.154,0.182,--,377,487,480,592,605,646,593,577,600,--,Greedy,0.1
