 , , ,log2019-04-26_16-55-31,ep ,65,step ,141,r ,13.300
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,65,step,1,state,"(1, 0)",3,"(1, 0)",--,0.230,0.231,0.233,0.225,0.229,0.231,0.212,0.232,0.106,--,107,139,83,106,262,177,82,145,117,--,Epsilon = 0.32,0
Episode,65,step,3,state,"(1, 0)",2,"(0, 0)",--,0.230,0.231,0.234,0.225,0.229,0.231,0.212,0.232,0.106,--,107,139,84,107,262,177,82,145,117,--,Greedy,0.1
Episode,65,step,5,state,"(0, 0)",6,"(1, 0)",--,0.172,0.143,0.156,0.109,0.110,0.209,0.230,0.182,0.159,--,64,79,68,139,72,72,89,139,214,--,Greedy,0.1
Episode,65,step,7,state,"(1, 0)",2,"(0, 0)",--,0.230,0.231,0.234,0.225,0.229,0.231,0.212,0.232,0.106,--,107,139,86,107,262,177,82,145,117,--,Greedy,0.1
Episode,65,step,9,state,"(0, 0)",6,"(1, 0)",--,0.172,0.143,0.156,0.109,0.110,0.209,0.233,0.182,0.159,--,64,79,68,139,72,72,91,139,214,--,Greedy,0.1
Episode,65,step,11,state,"(1, 0)",2,"(0, 0)",--,0.230,0.231,0.235,0.225,0.229,0.231,0.212,0.232,0.106,--,107,139,88,107,262,177,82,145,117,--,Greedy,0.1
Episode,65,step,13,state,"(0, 0)",6,"(1, 0)",--,0.172,0.143,0.156,0.109,0.110,0.209,0.235,0.182,0.159,--,64,79,68,139,72,72,93,139,214,--,Greedy,0.1
Episode,65,step,14,state,"(1, 0)",2,"(2, 0)",--,0.230,0.231,0.236,0.225,0.229,0.231,0.212,0.232,0.106,--,107,139,89,107,262,177,82,145,117,--,Greedy,0.1
Episode,65,step,15,state,"(2, 0)",3,"(1, 0)",--,0.230,0.229,0.234,0.236,-0.032,0.166,0.142,0.144,0.148,--,133,67,173,191,118,140,82,85,66,--,Greedy,0.1
Episode,65,step,16,state,"(1, 0)",2,"(0, 0)",--,0.230,0.231,0.236,0.225,0.229,0.231,0.212,0.232,0.106,--,107,139,90,107,262,177,82,145,117,--,Greedy,0.1
Episode,65,step,17,state,"(0, 0)",6,"(0, 4)",--,0.172,0.143,0.156,0.109,0.110,0.209,0.236,0.182,0.159,--,64,79,68,139,72,72,94,139,214,--,Greedy,-0.12
Episode,65,step,19,state,"(0, 4)",6,"(1, 20)",--,0.032,0.192,0.058,0.042,0.051,-0.057,0.030,-0.031,0.048,--,5,14,12,6,21,24,2,1,3,--,Epsilon = 0.32,-0.12
Episode,65,step,20,state,"(1, 20)",7,"(2, 20)",--,0.256,0.280,0.281,0.281,0.282,0.299,0.272,0.278,0.281,--,18,9,17,22,20,57,44,96,12,--,Epsilon = 0.32,0.1
Episode,65,step,22,state,"(2, 20)",7,"(2, 4)",--,0.268,0.268,0.310,0.269,0.270,0.271,0.319,0.450,0.270,--,58,8,59,68,24,46,30,51,92,--,Greedy,0.4
Episode,65,step,23,state,"(2, 4)",7,"(2, 0)",--,0.278,0.214,0.353,0.376,0.308,0.396,0.425,0.515,0.145,--,5,21,2,10,2,23,3,23,1,--,Greedy,0.4
Episode,65,step,29,state,"(2, 0)",3,"(1, 0)",--,0.230,0.229,0.234,0.237,-0.032,0.166,0.205,0.144,0.148,--,133,67,173,195,118,140,84,85,66,--,Greedy,0.1
Episode,65,step,30,state,"(1, 0)",2,"(0, 0)",--,0.230,0.231,0.236,0.225,0.229,0.231,0.212,0.232,0.106,--,107,139,91,107,262,177,82,145,117,--,Greedy,0.1
Episode,65,step,32,state,"(0, 0)",5,"(1, 0)",--,0.172,0.143,0.156,0.109,0.110,0.214,0.131,0.182,0.159,--,64,79,68,139,72,73,95,139,214,--,Greedy,0.1
Episode,65,step,33,state,"(1, 0)",7,"(2, 0)",--,0.230,0.231,0.230,0.225,0.229,0.231,0.212,0.232,0.106,--,107,139,92,107,262,177,82,145,117,--,Greedy,0.1
Episode,65,step,35,state,"(2, 0)",3,"(1, 0)",--,0.230,0.229,0.234,0.237,-0.032,0.166,0.205,0.144,0.148,--,133,67,173,197,118,140,84,85,66,--,Greedy,0.1
Episode,65,step,37,state,"(1, 0)",7,"(2, 0)",--,0.230,0.231,0.230,0.225,0.229,0.231,0.212,0.235,0.106,--,107,139,92,107,262,177,82,147,117,--,Greedy,0.1
Episode,65,step,39,state,"(2, 0)",3,"(1, 0)",--,0.230,0.229,0.234,0.237,-0.032,0.166,0.205,0.144,0.148,--,133,67,173,199,118,140,84,85,66,--,Greedy,0.1
Episode,65,step,41,state,"(1, 0)",5,"(2, 0)",--,0.230,0.231,0.230,0.225,0.229,0.231,0.222,0.236,0.106,--,107,139,92,107,262,177,83,148,117,--,Epsilon = 0.32,0.1
Episode,65,step,43,state,"(2, 0)",3,"(1, 0)",--,0.230,0.229,0.234,0.237,-0.032,0.166,0.205,0.144,0.148,--,133,67,173,201,118,140,84,85,66,--,Greedy,0.1
Episode,65,step,45,state,"(1, 0)",2,"(1, 1)",--,0.230,0.231,0.230,0.225,0.229,0.234,0.222,0.236,0.106,--,107,139,92,107,262,178,83,149,117,--,Epsilon = 0.32,-0.12
Episode,65,step,48,state,"(1, 1)",1,"(0, 1)",--,0.247,0.381,0.175,0.250,0.222,0.212,-0.299,-0.338,0.240,--,3,55,13,3,2,3,8,3,8,--,Greedy,0.1
Episode,65,step,50,state,"(0, 1)",5,"(0, 0)",--,0.244,0.313,0.113,0.201,0.347,0.341,0.220,0.260,0.322,--,7,23,70,27,17,21,5,5,16,--,Epsilon = 0.32,0.4
Episode,65,step,56,state,"(0, 0)",5,"(1, 0)",--,0.172,0.201,0.156,0.109,0.110,0.229,0.131,0.182,0.159,--,64,81,68,139,72,77,95,139,214,--,Greedy,0.1
Episode,65,step,57,state,"(1, 0)",7,"(2, 0)",--,0.230,0.231,0.183,0.225,0.229,0.234,0.222,0.236,0.106,--,107,139,93,107,262,178,83,149,117,--,Greedy,0.1
Episode,65,step,59,state,"(2, 0)",3,"(1, 0)",--,0.230,0.229,0.234,0.237,-0.032,0.166,0.205,0.144,0.148,--,133,67,173,203,118,140,84,85,66,--,Greedy,0.1
Episode,65,step,60,state,"(1, 0)",3,"(0, 0)",--,0.230,0.231,0.183,0.225,0.229,0.234,0.222,0.237,0.106,--,107,139,93,107,262,178,83,150,117,--,Epsilon = 0.32,0.1
Episode,65,step,62,state,"(0, 0)",2,"(1, 0)",--,0.172,0.201,0.156,0.109,0.110,0.234,0.131,0.182,0.159,--,64,81,68,139,72,79,95,139,214,--,Epsilon = 0.32,0.1
Episode,65,step,63,state,"(1, 0)",7,"(0, 0)",--,0.230,0.231,0.183,0.229,0.229,0.234,0.222,0.237,0.106,--,107,139,93,108,262,178,83,150,117,--,Greedy,0.1
Episode,65,step,64,state,"(0, 0)",5,"(2, 0)",--,0.172,0.201,0.190,0.109,0.110,0.234,0.131,0.182,0.159,--,64,81,69,139,72,79,95,139,214,--,Greedy,0.1
Episode,65,step,66,state,"(2, 0)",3,"(1, 0)",--,0.230,0.229,0.234,0.237,0.081,0.166,0.205,0.144,0.148,--,133,67,173,204,119,140,84,85,66,--,Greedy,0.1
Episode,65,step,69,state,"(1, 0)",7,"(2, 0)",--,0.230,0.234,0.183,0.229,0.229,0.234,0.222,0.237,0.106,--,107,140,93,108,262,178,83,152,117,--,Epsilon = 0.32,0.1
Episode,65,step,71,state,"(2, 0)",3,"(1, 0)",--,0.230,0.229,0.234,0.237,0.081,0.166,0.205,0.144,0.148,--,133,67,173,206,119,140,84,85,66,--,Greedy,0.1
Episode,65,step,72,state,"(1, 0)",7,"(1, 1)",--,0.230,0.234,0.183,0.229,0.229,0.234,0.222,0.237,0.106,--,107,140,93,108,262,178,83,153,117,--,Greedy,-0.12
Episode,65,step,74,state,"(1, 1)",1,"(0, 1)",--,0.247,0.328,0.175,0.250,0.222,0.212,-0.299,-0.338,0.240,--,3,57,13,3,2,3,8,3,8,--,Greedy,0.1
Episode,65,step,75,state,"(0, 1)",5,"(0, 0)",--,0.244,0.313,0.113,0.201,0.347,0.420,0.220,0.260,0.322,--,7,23,70,27,17,22,5,5,16,--,Greedy,0.4
Episode,65,step,76,state,"(0, 0)",4,"(1, 0)",--,0.172,0.201,0.190,0.109,0.110,0.235,0.131,0.182,0.159,--,64,81,69,139,72,80,95,139,214,--,Epsilon = 0.32,0.1
Episode,65,step,77,state,"(1, 0)",0,"(0, 0)",--,0.230,0.234,0.183,0.229,0.229,0.234,0.222,0.172,0.106,--,107,140,93,108,262,178,83,154,117,--,Epsilon = 0.32,0.1
Episode,65,step,79,state,"(0, 0)",4,"(1, 0)",--,0.172,0.201,0.190,0.109,0.163,0.236,0.131,0.182,0.159,--,64,81,69,139,73,81,95,139,214,--,Epsilon = 0.32,0.1
Episode,65,step,80,state,"(1, 0)",1,"(0, 0)",--,0.233,0.234,0.183,0.229,0.229,0.234,0.222,0.172,0.106,--,108,140,93,108,262,178,83,154,117,--,Greedy,0.1
Episode,65,step,81,state,"(0, 0)",8,"(1, 0)",--,0.172,0.201,0.190,0.109,0.193,0.236,0.131,0.182,0.159,--,64,81,69,139,74,81,95,139,214,--,Epsilon = 0.32,0.1
Episode,65,step,82,state,"(1, 0)",1,"(0, 0)",--,0.233,0.235,0.183,0.229,0.229,0.234,0.222,0.172,0.106,--,108,141,93,108,262,178,83,154,117,--,Greedy,0.1
Episode,65,step,84,state,"(0, 0)",5,"(1, 0)",--,0.172,0.201,0.190,0.109,0.193,0.236,0.131,0.182,0.192,--,64,81,69,139,74,82,95,139,215,--,Greedy,0.1
Episode,65,step,85,state,"(1, 0)",6,"(2, 0)",--,0.233,0.236,0.183,0.229,0.229,0.234,0.222,0.172,0.106,--,108,142,93,108,262,178,83,154,117,--,Epsilon = 0.32,0.1
