 , , ,log2019-04-25_09-34-35,ep ,89,step ,139,r ,11.340
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,89,step,1,state,"(1, 0)",8,"(1, 0)",--,0.196,0.229,0.211,0.237,0.232,0.234,0.234,0.212,0.234,--,227,142,210,133,240,234,260,236,205,--,Epsilon = 0.32,0
Episode,89,step,6,state,"(1, 0)",0,"(0, 0)",--,0.196,0.229,0.211,0.237,0.232,0.234,0.234,0.223,0.234,--,227,142,210,136,240,234,260,237,206,--,Epsilon = 0.32,0.1
Episode,89,step,10,state,"(0, 0)",3,"(1, 4)",--,0.199,0.180,0.222,0.231,0.180,0.228,0.213,0.126,-0.238,--,80,55,70,135,283,206,240,173,172,--,Greedy,-0.12
Episode,89,step,11,state,"(1, 4)",2,"(0, 4)",--,-0.013,0.068,0.107,0.255,0.260,0.206,0.210,0.229,0.255,--,4,4,5,4,19,3,36,13,20,--,Epsilon = 0.32,0.1
Episode,89,step,13,state,"(0, 4)",1,"(0, 20)",--,0.030,0.089,-0.265,0.034,0.067,0.088,0.014,0.048,0.043,--,3,10,10,8,15,12,2,24,32,--,Greedy,-0.12
Episode,89,step,17,state,"(0, 20)",5,"(1, 20)",--,0.236,0.241,0.237,0.204,0.121,0.273,0.245,-0.285,0.221,--,49,13,12,32,45,47,8,112,74,--,Greedy,0.1
Episode,89,step,18,state,"(1, 20)",6,"(2, 20)",--,0.279,0.239,0.297,0.255,0.250,0.048,0.325,0.248,0.305,--,21,39,30,23,68,70,87,88,114,--,Greedy,0.1
Episode,89,step,20,state,"(2, 20)",7,"(1, 20)",--,0.312,0.312,0.327,-0.169,0.273,0.336,0.334,0.344,0.332,--,91,73,79,80,104,158,52,74,74,--,Greedy,0.1
Episode,89,step,21,state,"(1, 20)",6,"(2, 20)",--,0.279,0.239,0.297,0.255,0.250,0.048,0.315,0.248,0.305,--,21,39,30,23,68,70,88,88,114,--,Greedy,0.1
Episode,89,step,24,state,"(2, 20)",6,"(1, 20)",--,0.312,0.312,0.327,0.026,0.273,0.319,0.334,0.318,0.332,--,91,73,79,81,104,159,52,75,74,--,Greedy,0.1
Episode,89,step,25,state,"(1, 20)",7,"(2, 20)",--,0.279,0.239,0.297,0.255,0.250,0.048,0.306,0.248,0.305,--,21,39,30,23,68,70,89,88,114,--,Epsilon = 0.32,0.1
Episode,89,step,27,state,"(2, 20)",2,"(2, 4)",--,0.312,0.312,0.327,0.026,0.273,0.319,0.311,0.318,0.315,--,91,73,79,81,104,159,53,75,75,--,Greedy,0.4
Episode,89,step,28,state,"(2, 4)",0,"(2, 0)",--,0.486,0.416,0.311,0.449,0.335,0.349,0.425,0.362,0.405,--,6,56,6,6,3,2,43,39,3,--,Greedy,0.4
Episode,89,step,29,state,"(2, 0)",0,"(1, 0)",--,0.233,0.131,0.214,0.187,0.189,0.163,0.201,0.213,0.202,--,199,263,213,279,236,195,129,105,105,--,Greedy,0.1
Episode,89,step,30,state,"(1, 0)",3,"(0, 0)",--,0.211,0.229,0.211,0.237,0.232,0.234,0.234,0.223,0.234,--,228,142,210,136,240,234,260,237,206,--,Greedy,0.1
Episode,89,step,31,state,"(0, 0)",5,"(1, 0)",--,0.199,0.180,0.222,0.147,0.180,0.228,0.213,0.126,-0.238,--,80,55,70,136,283,206,240,173,172,--,Greedy,0.1
Episode,89,step,33,state,"(1, 0)",3,"(0, 0)",--,0.211,0.229,0.211,0.236,0.232,0.234,0.234,0.223,0.234,--,228,142,210,138,240,234,260,237,206,--,Greedy,0.1
Episode,89,step,34,state,"(0, 0)",5,"(1, 0)",--,0.199,0.180,0.222,0.147,0.180,0.231,0.213,0.126,-0.238,--,80,55,70,136,283,207,240,173,172,--,Greedy,0.1
Episode,89,step,36,state,"(1, 0)",3,"(0, 4)",--,0.211,0.229,0.211,0.236,0.232,0.234,0.234,0.223,0.234,--,228,142,210,140,240,234,260,237,206,--,Greedy,-0.12
Episode,89,step,38,state,"(0, 4)",0,"(0, 20)",--,0.030,0.105,-0.265,0.034,0.067,0.088,0.014,0.048,0.043,--,3,12,10,8,15,12,2,24,32,--,Epsilon = 0.32,-0.12
Episode,89,step,41,state,"(0, 20)",7,"(2, 20)",--,0.236,0.241,0.237,0.204,0.121,0.266,0.245,-0.285,0.221,--,49,13,12,32,45,50,8,112,74,--,Epsilon = 0.32,0.1
Episode,89,step,43,state,"(2, 20)",2,"(1, 20)",--,0.312,0.312,0.476,0.173,0.273,0.319,0.311,0.318,0.315,--,91,73,80,82,104,159,53,75,75,--,Greedy,0.1
Episode,89,step,48,state,"(1, 20)",8,"(2, 20)",--,0.279,0.239,0.287,0.255,0.250,0.048,0.284,0.267,0.293,--,21,39,31,23,68,70,91,89,115,--,Epsilon = 0.32,0.1
Episode,89,step,50,state,"(2, 20)",2,"(1, 20)",--,0.312,0.312,0.366,0.173,0.273,0.319,0.311,0.318,0.315,--,91,73,82,82,104,159,53,75,75,--,Greedy,0.1
Episode,89,step,51,state,"(1, 20)",7,"(2, 20)",--,0.279,0.239,0.287,0.255,0.250,0.048,0.284,0.267,0.308,--,21,39,31,23,68,70,91,89,116,--,Epsilon = 0.32,0.1
