 , , ,log2019-04-25_09-52-49,ep ,210,step ,154,r ,9.540
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,210,step,1,state,"(1, 0)",6,"(1, 0)",--,0.234,-0.229,0.197,0.143,0.223,0.232,0.235,0.234,0.232,--,398,269,464,391,652,514,516,563,467,--,Greedy,0
Episode,210,step,5,state,"(1, 0)",6,"(2, 0)",--,0.234,-0.229,0.197,0.143,0.223,0.232,0.236,0.235,0.232,--,398,269,464,391,652,514,519,564,467,--,Greedy,0.1
Episode,210,step,7,state,"(2, 0)",4,"(1, 0)",--,0.203,0.238,0.213,0.215,0.118,0.062,0.099,0.071,0.092,--,424,671,515,514,417,356,290,310,225,--,Epsilon = 0.32,0.1
Episode,210,step,8,state,"(1, 0)",6,"(2, 0)",--,0.234,-0.229,0.197,0.143,0.223,0.232,0.237,0.235,0.232,--,398,269,464,391,652,514,520,564,467,--,Greedy,0.1
Episode,210,step,10,state,"(2, 0)",2,"(0, 0)",--,0.203,0.238,0.213,0.215,0.168,0.062,0.099,0.071,0.092,--,424,672,515,514,418,356,290,310,225,--,Epsilon = 0.32,0.1
Episode,210,step,14,state,"(0, 0)",6,"(0, 20)",--,0.219,0.130,0.130,0.108,0.176,0.185,0.220,0.124,0.218,--,172,173,160,241,487,395,426,507,306,--,Greedy,-0.12
Episode,210,step,18,state,"(0, 20)",4,"(1, 20)",--,-0.096,0.003,-0.085,-0.130,0.240,-0.043,-0.174,-0.309,0.082,--,93,69,54,50,89,117,61,195,147,--,Greedy,0.1
Episode,210,step,19,state,"(1, 20)",8,"(2, 20)",--,0.238,-0.267,-0.276,0.218,-0.239,0.227,0.207,0.086,0.340,--,49,69,54,52,105,126,223,145,158,--,Greedy,0.1
Episode,210,step,27,state,"(2, 20)",4,"(2, 4)",--,0.337,0.103,0.306,0.252,0.257,0.352,0.355,0.289,0.260,--,151,162,159,157,149,296,164,216,162,--,Epsilon = 0.32,0.4
Episode,210,step,29,state,"(2, 4)",6,"(2, 0)",--,0.350,0.377,0.438,0.456,0.399,0.431,0.458,0.438,0.419,--,23,79,15,28,12,32,87,44,15,--,Greedy,0.4
Episode,210,step,31,state,"(2, 0)",1,"(0, 0)",--,0.203,0.238,0.219,0.215,0.168,0.062,0.099,0.071,0.092,--,424,673,516,514,418,356,290,310,225,--,Greedy,0.1
Episode,210,step,32,state,"(0, 0)",6,"(1, 0)",--,0.219,0.130,0.130,0.108,0.176,0.185,0.136,0.124,0.218,--,172,173,160,241,487,395,427,507,306,--,Epsilon = 0.32,0.1
Episode,210,step,33,state,"(1, 0)",6,"(2, 0)",--,0.234,-0.229,0.197,0.143,0.223,0.232,0.237,0.235,0.232,--,398,269,464,391,652,514,521,564,467,--,Greedy,0.1
Episode,210,step,35,state,"(2, 0)",1,"(0, 0)",--,0.203,0.234,0.219,0.215,0.168,0.062,0.099,0.071,0.092,--,424,675,516,514,418,356,290,310,225,--,Greedy,0.1
Episode,210,step,37,state,"(0, 0)",1,"(0, 4)",--,0.223,0.130,0.130,0.108,0.176,0.185,0.179,0.124,0.218,--,173,173,160,241,487,395,428,507,306,--,Epsilon = 0.32,-0.12
Episode,210,step,38,state,"(0, 4)",7,"(0, 20)",--,0.048,0.063,0.021,0.044,-0.022,0.053,0.062,0.121,0.050,--,11,27,13,18,28,34,8,50,48,--,Greedy,-0.12
Episode,210,step,40,state,"(0, 20)",4,"(1, 20)",--,-0.096,0.003,-0.085,-0.130,0.259,-0.043,-0.174,-0.309,0.082,--,93,69,54,50,91,117,61,195,147,--,Greedy,0.1
Episode,210,step,41,state,"(1, 20)",8,"(2, 20)",--,0.238,-0.267,-0.276,0.218,-0.239,0.227,0.207,0.086,0.359,--,49,69,54,52,105,126,223,145,159,--,Greedy,0.1
Episode,210,step,43,state,"(2, 20)",4,"(1, 20)",--,0.337,0.103,0.306,0.252,0.404,0.352,0.355,0.289,0.260,--,151,162,159,157,151,296,164,216,162,--,Greedy,0.1
Episode,210,step,45,state,"(1, 20)",8,"(0, 20)",--,0.238,-0.267,-0.031,0.218,-0.239,0.227,0.207,0.086,0.357,--,49,69,55,52,105,126,223,145,160,--,Greedy,0.1
Episode,210,step,46,state,"(0, 20)",4,"(1, 20)",--,-0.096,0.003,-0.085,-0.130,0.280,-0.043,-0.174,-0.309,0.082,--,93,69,54,50,92,117,61,195,147,--,Greedy,0.1
Episode,210,step,47,state,"(1, 20)",8,"(2, 20)",--,0.238,-0.267,-0.031,0.218,-0.239,0.227,0.207,0.086,0.317,--,49,69,55,52,105,126,223,145,161,--,Greedy,0.1
Episode,210,step,50,state,"(2, 20)",4,"(2, 4)",--,0.326,0.103,0.306,0.252,0.364,0.352,0.355,0.289,0.281,--,152,162,159,157,152,296,164,216,163,--,Greedy,0.4
Episode,210,step,52,state,"(2, 4)",3,"(2, 0)",--,0.350,0.377,0.438,0.456,0.399,0.431,0.447,0.438,0.419,--,23,79,15,28,12,32,89,44,15,--,Greedy,0.4
Episode,210,step,53,state,"(2, 0)",1,"(0, 0)",--,0.203,0.231,0.219,0.215,0.168,0.062,0.099,0.071,0.092,--,424,676,516,514,418,356,290,310,225,--,Greedy,0.1
Episode,210,step,55,state,"(0, 0)",0,"(0, 4)",--,0.225,0.054,0.130,0.108,0.176,0.185,0.179,0.124,0.218,--,174,174,160,241,487,395,428,507,306,--,Greedy,-0.12
