 , , ,log2019-04-26_17-06-38,ep ,136,step ,221,r ,19.580
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,136,step,1,state,"(1, 0)",7,"(1, 0)",--,0.201,0.234,0.235,0.200,0.082,0.226,0.208,0.144,0.237,--,183,234,243,357,417,366,297,335,281,--,Epsilon = 0.32,0
Episode,136,step,6,state,"(1, 0)",8,"(2, 0)",--,0.201,0.235,0.236,0.200,0.082,0.226,0.208,0.144,0.237,--,183,235,244,357,417,366,297,336,283,--,Greedy,0.1
Episode,136,step,8,state,"(2, 0)",1,"(1, 0)",--,0.150,0.194,0.155,0.185,0.187,0.122,0.104,0.117,0.133,--,297,199,388,383,325,294,187,162,163,--,Greedy,0.1
Episode,136,step,9,state,"(1, 0)",2,"(0, 0)",--,0.201,0.235,0.236,0.200,0.082,0.226,0.208,0.144,0.225,--,183,235,244,357,417,366,297,336,284,--,Greedy,0.1
Episode,136,step,11,state,"(0, 0)",6,"(1, 0)",--,0.089,0.207,0.161,0.205,0.192,0.205,0.237,-0.224,0.078,--,122,140,149,247,226,234,222,311,319,--,Greedy,0.1
Episode,136,step,13,state,"(1, 0)",2,"(0, 0)",--,0.201,0.235,0.237,0.200,0.082,0.226,0.208,0.144,0.225,--,183,235,246,357,417,366,297,336,284,--,Greedy,0.1
Episode,136,step,15,state,"(0, 0)",6,"(1, 0)",--,0.089,0.207,0.161,0.205,0.192,0.205,0.237,-0.224,0.078,--,122,140,149,247,226,234,224,311,319,--,Greedy,0.1
Episode,136,step,17,state,"(1, 0)",2,"(0, 0)",--,0.201,0.236,0.237,0.200,0.082,0.226,0.208,0.144,0.225,--,183,236,247,357,417,366,297,336,284,--,Greedy,0.1
Episode,136,step,19,state,"(0, 0)",7,"(2, 0)",--,0.089,0.207,0.161,0.205,0.192,0.205,0.238,-0.224,0.078,--,122,140,149,247,226,234,226,311,319,--,Epsilon = 0.32,0.1
Episode,136,step,20,state,"(2, 0)",1,"(1, 0)",--,0.150,0.212,0.155,0.185,0.187,0.122,0.104,0.117,0.133,--,297,200,388,383,325,294,187,162,163,--,Greedy,0.1
Episode,136,step,22,state,"(1, 0)",2,"(0, 0)",--,0.201,0.236,0.237,0.200,0.147,0.226,0.208,0.144,0.225,--,183,236,248,357,418,366,297,336,284,--,Greedy,0.1
Episode,136,step,24,state,"(0, 0)",4,"(1, 0)",--,0.089,0.207,0.161,0.205,0.192,0.205,0.238,-0.036,0.145,--,122,140,149,247,226,234,226,312,320,--,Epsilon = 0.32,0.1
Episode,136,step,26,state,"(1, 0)",2,"(0, 0)",--,0.201,0.236,0.238,0.200,0.147,0.226,0.208,0.144,0.225,--,183,236,250,357,418,366,297,336,284,--,Greedy,0.1
Episode,136,step,30,state,"(0, 0)",6,"(1, 0)",--,0.151,0.207,0.161,0.205,0.211,0.205,0.238,-0.036,0.145,--,123,140,149,247,227,234,228,312,320,--,Greedy,0.1
