 , , ,log2019-04-26_17-26-22,ep ,267,step ,120,r ,11.040
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,267,step,1,state,"(1, 0)",8,"(1, 0)",--,0.225,0.229,0.232,0.225,0.082,0.209,0.085,0.224,0.237,--,404,498,492,615,639,647,611,586,625,--,Greedy,0
Episode,267,step,3,state,"(1, 0)",8,"(2, 0)",--,0.225,0.229,0.232,0.225,0.082,0.209,0.085,0.224,0.237,--,404,498,492,615,639,647,611,586,627,--,Greedy,0.1
Episode,267,step,5,state,"(2, 0)",3,"(1, 0)",--,0.217,0.157,0.230,0.126,-0.200,0.214,0.227,0.118,0.147,--,600,536,643,761,672,499,369,337,365,--,Epsilon = 0.32,0.1
Episode,267,step,7,state,"(1, 0)",8,"(2, 0)",--,0.225,0.229,0.232,0.225,0.082,0.221,0.085,0.224,0.235,--,404,498,492,615,639,648,611,586,628,--,Greedy,0.1
Episode,267,step,9,state,"(2, 0)",2,"(0, 0)",--,0.217,0.157,0.232,0.172,-0.200,0.214,0.227,0.118,0.147,--,600,536,644,762,672,499,369,337,365,--,Greedy,0.1
Episode,267,step,13,state,"(0, 0)",8,"(1, 0)",--,0.153,0.059,0.178,0.146,0.198,0.227,0.103,0.182,0.144,--,291,276,288,367,465,486,479,643,542,--,Epsilon = 0.32,0.1
Episode,267,step,14,state,"(1, 0)",8,"(2, 0)",--,0.225,0.229,0.232,0.225,0.082,0.221,0.085,0.224,0.235,--,404,498,492,615,639,648,611,586,629,--,Greedy,0.1
Episode,267,step,16,state,"(2, 0)",2,"(1, 0)",--,0.217,0.157,0.231,0.172,-0.018,0.214,0.227,0.118,0.147,--,600,536,645,762,673,499,369,337,365,--,Greedy,0.1
Episode,267,step,17,state,"(1, 0)",8,"(2, 0)",--,0.225,0.229,0.232,0.225,0.082,0.221,0.085,0.224,0.234,--,404,498,492,615,639,648,611,586,630,--,Greedy,0.1
Episode,267,step,19,state,"(2, 0)",2,"(0, 0)",--,0.217,0.157,0.234,0.172,-0.018,0.214,0.227,0.118,0.147,--,600,536,647,762,673,499,369,337,365,--,Epsilon = 0.32,0.1
Episode,267,step,20,state,"(0, 0)",6,"(1, 0)",--,0.153,0.059,0.178,0.146,0.198,0.227,0.103,0.182,0.183,--,291,276,288,367,465,486,479,643,543,--,Epsilon = 0.32,0.1
Episode,267,step,21,state,"(1, 0)",0,"(0, 0)",--,0.225,0.229,0.232,0.225,0.082,0.221,0.085,0.224,0.235,--,404,498,492,615,639,648,611,586,631,--,Epsilon = 0.32,0.1
Episode,267,step,23,state,"(0, 0)",4,"(1, 0)",--,0.153,0.059,0.178,0.146,0.198,0.229,0.159,0.182,0.183,--,291,276,288,367,465,487,480,643,543,--,Epsilon = 0.32,0.1
Episode,267,step,24,state,"(1, 0)",6,"(2, 0)",--,0.228,0.229,0.232,0.225,0.082,0.221,0.085,0.224,0.235,--,405,498,492,615,639,648,611,586,631,--,Epsilon = 0.32,0.1
Episode,267,step,25,state,"(2, 0)",2,"(1, 0)",--,0.217,0.157,0.233,0.172,-0.018,0.214,0.227,0.118,0.147,--,600,536,648,762,673,499,369,337,365,--,Epsilon = 0.32,0.1
Episode,267,step,26,state,"(1, 0)",8,"(2, 0)",--,0.228,0.229,0.232,0.225,0.082,0.221,0.148,0.224,0.235,--,405,498,492,615,639,648,612,586,631,--,Greedy,0.1
Episode,267,step,28,state,"(2, 0)",2,"(0, 0)",--,0.217,0.157,0.235,0.172,-0.018,0.214,0.227,0.118,0.147,--,600,536,650,762,673,499,369,337,365,--,Greedy,0.1
