 , , ,log2019-04-26_17-10-16,ep ,171,step ,82,r ,7.160
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,171,step,1,state,"(1, 0)",5,"(1, 0)",--,0.177,0.182,0.196,0.212,0.228,0.234,0.199,0.078,-0.036,--,224,266,284,375,466,410,325,376,424,--,Greedy,0
Episode,171,step,6,state,"(1, 0)",5,"(2, 0)",--,0.177,0.205,0.196,0.212,0.228,0.236,0.199,0.078,-0.036,--,224,267,284,375,466,414,325,376,424,--,Greedy,0.1
Episode,171,step,7,state,"(2, 0)",0,"(1, 0)",--,0.225,0.175,0.201,0.160,0.134,0.220,0.077,0.178,0.129,--,358,290,426,466,353,333,233,182,228,--,Greedy,0.1
Episode,171,step,10,state,"(1, 0)",6,"(0, 0)",--,0.201,0.205,0.196,0.212,0.228,0.234,0.199,0.078,-0.036,--,225,267,284,375,466,416,325,376,424,--,Epsilon = 0.32,0.1
Episode,171,step,11,state,"(0, 0)",7,"(2, 0)",--,0.156,0.035,0.145,-0.068,0.159,-0.031,0.237,0.218,0.126,--,141,154,169,261,322,271,281,317,350,--,Epsilon = 0.32,0.1
Episode,171,step,13,state,"(2, 0)",0,"(1, 0)",--,0.229,0.175,0.201,0.191,0.134,0.220,0.077,0.178,0.129,--,359,290,426,467,353,333,233,182,228,--,Greedy,0.1
Episode,171,step,16,state,"(1, 0)",5,"(2, 0)",--,0.201,0.205,0.196,0.212,0.228,0.235,0.215,0.078,-0.036,--,225,267,284,375,466,418,326,376,424,--,Greedy,0.1
Episode,171,step,17,state,"(2, 0)",0,"(1, 0)",--,0.232,0.175,0.201,0.191,0.134,0.220,0.077,0.178,0.129,--,360,290,426,467,353,333,233,182,228,--,Greedy,0.1
Episode,171,step,19,state,"(1, 0)",5,"(2, 0)",--,0.201,0.205,0.196,0.212,0.228,0.236,0.215,0.078,-0.036,--,225,267,284,375,466,420,326,376,424,--,Greedy,0.1
Episode,171,step,20,state,"(2, 0)",0,"(1, 0)",--,0.234,0.175,0.201,0.191,0.134,0.220,0.077,0.178,0.129,--,361,290,426,467,353,333,233,182,228,--,Greedy,0.1
Episode,171,step,23,state,"(1, 0)",5,"(2, 0)",--,0.201,0.205,0.196,0.212,0.228,0.236,0.215,0.078,-0.036,--,225,267,284,375,466,423,326,376,424,--,Greedy,0.1
Episode,171,step,24,state,"(2, 0)",0,"(1, 0)",--,0.235,0.175,0.201,0.191,0.134,0.220,0.077,0.178,0.129,--,362,290,426,467,353,333,233,182,228,--,Greedy,0.1
Episode,171,step,26,state,"(1, 0)",5,"(2, 0)",--,0.201,0.205,0.196,0.212,0.228,0.237,0.215,0.078,-0.036,--,225,267,284,375,466,425,326,376,424,--,Greedy,0.1
Episode,171,step,28,state,"(2, 0)",0,"(1, 0)",--,0.236,0.175,0.201,0.191,0.134,0.220,0.144,0.178,0.129,--,363,290,426,467,353,333,234,182,228,--,Greedy,0.1
Episode,171,step,29,state,"(1, 0)",1,"(0, 0)",--,0.201,0.205,0.196,0.212,0.228,0.237,0.215,0.078,-0.036,--,225,267,284,375,466,426,326,376,424,--,Epsilon = 0.32,0.1
Episode,171,step,31,state,"(0, 0)",5,"(1, 0)",--,0.156,0.035,0.145,-0.068,0.159,-0.031,0.237,0.224,0.126,--,141,154,169,261,322,271,282,318,350,--,Epsilon = 0.32,0.1
Episode,171,step,33,state,"(1, 0)",5,"(2, 0)",--,0.201,0.218,0.196,0.212,0.232,0.237,0.215,0.078,-0.036,--,225,268,284,375,467,426,326,376,424,--,Greedy,0.1
Episode,171,step,34,state,"(2, 0)",0,"(1, 0)",--,0.236,0.175,0.201,0.191,0.134,0.220,0.144,0.178,0.129,--,364,290,426,467,353,333,234,182,228,--,Greedy,0.1
Episode,171,step,35,state,"(1, 0)",3,"(0, 0)",--,0.201,0.218,0.196,0.212,0.232,0.237,0.215,0.078,-0.036,--,225,268,284,375,467,427,326,376,424,--,Epsilon = 0.32,0.1
Episode,171,step,36,state,"(0, 0)",6,"(1, 0)",--,0.156,0.035,0.145,-0.068,0.159,0.081,0.237,0.224,0.126,--,141,154,169,261,322,272,282,318,350,--,Greedy,0.1
Episode,171,step,37,state,"(1, 0)",5,"(2, 0)",--,0.201,0.218,0.196,0.223,0.232,0.237,0.215,0.078,-0.036,--,225,268,284,376,467,427,326,376,424,--,Greedy,0.1
