 , , ,log2019-04-25_10-01-39,ep ,259,step ,72,r ,0.290
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,259,step,1,state,"(1, 0)",5,"(1, 0)",--,0.232,0.236,0.226,0.236,0.164,0.232,0.145,0.188,0.102,--,491,355,572,567,806,629,627,691,569,--,Epsilon = 0.32,0
Episode,259,step,4,state,"(1, 0)",3,"(0, 0)",--,0.234,0.236,0.226,0.236,0.164,0.232,0.145,0.188,0.102,--,492,355,572,568,806,630,627,691,569,--,Greedy,0.1
Episode,259,step,5,state,"(0, 0)",7,"(1, 0)",--,0.096,0.193,0.102,0.160,0.067,0.113,0.073,0.226,0.171,--,221,216,222,366,614,574,523,597,417,--,Greedy,0.1
Episode,259,step,8,state,"(1, 0)",1,"(0, 0)",--,0.234,0.236,0.226,0.234,0.164,0.232,0.145,0.208,0.102,--,492,356,572,569,806,630,627,692,569,--,Greedy,0.1
Episode,259,step,10,state,"(0, 0)",7,"(1, 0)",--,0.096,0.193,0.102,0.160,0.137,0.113,0.073,0.231,0.171,--,221,216,222,366,615,574,523,598,417,--,Greedy,0.1
Episode,259,step,12,state,"(1, 0)",1,"(0, 0)",--,0.234,0.236,0.226,0.234,0.164,0.232,0.145,0.208,0.102,--,492,358,572,569,806,630,627,692,569,--,Greedy,0.1
Episode,259,step,13,state,"(0, 0)",7,"(0, 4)",--,0.096,0.193,0.102,0.160,0.137,0.113,0.073,0.233,0.171,--,221,216,222,366,615,574,523,599,417,--,Greedy,-0.12
Episode,259,step,14,state,"(0, 4)",6,"(1, 20)",--,0.079,0.091,0.035,0.057,0.064,0.048,0.117,0.079,0.061,--,18,30,15,26,36,37,17,77,50,--,Greedy,-0.12
Episode,259,step,17,state,"(1, 20)",3,"(0, 20)",--,0.264,0.254,0.258,0.298,0.294,-0.118,0.163,0.285,0.237,--,66,75,66,77,114,143,242,176,235,--,Greedy,0.1
Episode,259,step,18,state,"(0, 20)",8,"(1, 20)",--,0.022,-0.263,-0.246,-0.051,-0.193,-0.012,-0.217,0.201,0.282,--,97,78,84,59,133,137,121,204,192,--,Greedy,0.1
Episode,259,step,20,state,"(1, 20)",7,"(2, 20)",--,0.264,0.254,0.258,0.283,0.284,-0.118,0.163,0.285,0.237,--,66,75,66,78,115,143,242,176,235,--,Greedy,0.1
Episode,259,step,22,state,"(2, 20)",3,"(1, 20)",--,0.308,0.292,0.293,0.465,0.426,0.304,0.328,0.304,0.307,--,209,187,189,178,218,349,198,244,251,--,Greedy,0.1
Episode,259,step,25,state,"(1, 20)",7,"(2, 20)",--,0.264,0.254,0.258,0.287,0.284,-0.118,0.163,0.332,0.261,--,66,75,66,79,115,143,242,177,236,--,Greedy,0.1
Episode,259,step,27,state,"(2, 20)",4,"(2, 4)",--,0.308,0.292,0.293,0.392,0.393,0.304,0.328,0.304,0.307,--,209,187,189,179,219,349,198,244,251,--,Greedy,0.4
Episode,259,step,28,state,"(2, 4)",6,"(1, 4)",--,0.413,0.419,0.402,0.418,0.493,0.413,0.507,0.405,0.429,--,28,83,19,38,36,39,99,83,24,--,Greedy,0.1
Episode,259,step,29,state,"(1, 4)",7,"(2, 4)",--,0.139,0.225,0.238,0.238,0.137,0.162,0.253,0.347,0.235,--,10,16,10,23,30,26,60,39,72,--,Greedy,0.1
Episode,259,step,30,state,"(2, 4)",1,"(2, 0)",--,0.413,0.419,0.402,0.418,0.493,0.413,0.421,0.405,0.429,--,28,83,19,38,36,39,100,83,24,--,Epsilon = 0.32,0.4
Episode,259,step,31,state,"(2, 0)",0,"(1, 0)",--,0.226,0.216,0.100,-0.226,0.160,0.117,0.143,0.215,0.197,--,471,834,691,717,503,410,416,355,274,--,Greedy,0.1
Episode,259,step,32,state,"(1, 0)",1,"(0, 0)",--,0.234,0.236,0.226,0.234,0.164,0.232,0.145,0.208,0.102,--,492,359,572,569,806,630,627,692,569,--,Greedy,0.1
Episode,259,step,35,state,"(0, 0)",1,"(0, 20)",--,0.096,0.207,0.102,0.160,0.137,0.113,0.073,0.113,0.171,--,221,218,222,366,615,574,523,600,417,--,Greedy,-0.12
Episode,259,step,39,state,"(0, 20)",8,"(1, 20)",--,0.122,-0.263,-0.246,-0.051,-0.002,-0.012,-0.217,0.226,0.277,--,98,78,84,59,134,137,121,205,193,--,Greedy,0.1
Episode,259,step,40,state,"(1, 20)",7,"(2, 20)",--,0.264,0.254,0.258,0.287,0.284,-0.118,0.163,0.339,0.261,--,66,75,66,79,115,143,242,178,236,--,Greedy,0.1
Episode,259,step,43,state,"(2, 20)",4,"(1, 20)",--,0.308,0.292,0.293,0.392,0.429,0.304,0.328,0.304,0.307,--,209,187,189,179,222,349,198,244,251,--,Greedy,0.1
Episode,259,step,44,state,"(1, 20)",7,"(2, 20)",--,0.264,0.254,0.258,0.287,0.284,-0.118,0.163,0.365,0.261,--,66,75,66,79,115,143,242,179,236,--,Greedy,0.1
Episode,259,step,46,state,"(2, 20)",4,"(1, 20)",--,0.308,0.292,0.293,0.365,0.380,0.304,0.328,0.304,0.307,--,209,187,189,180,223,349,198,244,251,--,Greedy,0.1
Episode,259,step,47,state,"(1, 20)",7,"(2, 24)",--,0.264,0.254,0.258,0.287,0.284,-0.118,0.163,0.349,0.261,--,66,75,66,79,115,143,242,180,236,--,Greedy,-0.8
Episode,259,step,48,state,"(2, 24)",0,"(1, 24)",--,0.884,0.267,0.272,0.169,0.023,0.024,0.114,0.106,0.270,--,16,6,3,15,4,19,1,5,3,--,Greedy,-0.2
Episode,259,step,49,state,"(1, 24)",3,"(0, 24)",--,-0.258,-0.239,-0.231,-0.351,-0.207,-0.207,-0.190,-0.268,-0.284,--,6,3,3,2,7,1,8,2,6,--,Epsilon = 0.32,-0.2
Episode,259,step,50,state,"(0, 24)",1,"(0, 40)",--,-0.488,-0.376,-0.392,-0.438,-0.464,-0.424,-0.471,-0.461,-0.462,--,4,4,4,4,7,3,4,5,5,--,Greedy,-0.4
Episode,259,step,52,state,"(0, 40)",6,"(0, 41)",--,-0.440,-0.382,-0.441,-0.444,-0.458,-0.406,-0.376,-0.505,-0.251,--,9,11,10,5,9,18,21,9,13,--,Epsilon = 0.32,-0.2
Episode,259,step,53,state,"(0, 41)",6,"(1, 41)",--,-0.546,-0.595,-0.524,-0.773,-0.682,-0.671,-0.325,-0.533,-0.515,--,20,14,10,26,14,18,50,18,25,--,Greedy,-0.2
Episode,259,step,54,state,"(1, 41)",7,"(2, 41)",--,-0.439,-0.412,-0.445,-0.430,-0.455,-0.594,-0.408,-0.171,-0.506,--,6,18,18,36,9,10,20,27,14,--,Greedy,-0.2
Episode,259,step,58,state,"(2, 41)",4,"(1, 41)",--,-0.431,-0.430,-0.545,-0.652,-0.416,-0.496,-0.475,-0.432,-0.436,--,6,15,15,45,27,27,37,25,17,--,Greedy,-0.2
