 , , ,log2019-04-26_16-59-00,ep ,91,step ,64,r ,4.560
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,91,step,1,state,"(1, 0)",6,"(1, 0)",--,0.237,0.233,0.235,0.228,0.217,0.236,0.238,0.234,0.209,--,129,184,126,159,275,277,205,206,136,--,Greedy,0
Episode,91,step,5,state,"(1, 0)",6,"(2, 0)",--,0.237,0.233,0.237,0.228,0.217,0.236,0.238,0.234,0.221,--,129,184,127,159,275,277,207,206,137,--,Greedy,0.1
Episode,91,step,7,state,"(2, 0)",2,"(1, 0)",--,0.221,0.231,0.218,0.238,0.223,0.190,0.058,0.206,0.217,--,205,106,232,262,166,192,115,123,86,--,Epsilon = 0.32,0.1
Episode,91,step,9,state,"(1, 0)",6,"(2, 0)",--,0.237,0.233,0.237,0.228,0.217,0.236,0.238,0.234,0.221,--,129,184,127,159,275,277,209,206,137,--,Greedy,0.1
Episode,91,step,12,state,"(2, 0)",3,"(1, 0)",--,0.221,0.231,0.226,0.238,0.223,0.210,0.058,0.206,0.217,--,205,106,233,263,166,193,115,123,86,--,Greedy,0.1
Episode,91,step,14,state,"(1, 0)",6,"(2, 0)",--,0.237,0.233,0.237,0.228,0.217,0.236,0.238,0.234,0.221,--,129,184,127,159,275,277,211,206,137,--,Greedy,0.1
Episode,91,step,16,state,"(2, 0)",0,"(0, 0)",--,0.221,0.231,0.226,0.238,0.223,0.210,0.058,0.206,0.217,--,205,106,233,265,166,193,115,123,86,--,Epsilon = 0.32,0.1
Episode,91,step,17,state,"(0, 0)",7,"(1, 0)",--,0.096,0.134,0.102,0.159,0.150,0.136,0.148,0.179,0.100,--,91,92,108,173,124,148,123,157,252,--,Greedy,0.1
Episode,91,step,18,state,"(1, 0)",6,"(2, 0)",--,0.237,0.233,0.237,0.228,0.217,0.236,0.238,0.234,0.221,--,129,184,127,159,275,277,212,206,137,--,Greedy,0.1
Episode,91,step,21,state,"(2, 0)",3,"(1, 0)",--,0.214,0.231,0.226,0.238,0.223,0.210,0.134,0.206,0.217,--,206,106,233,266,166,193,116,123,86,--,Greedy,0.1
Episode,91,step,23,state,"(1, 0)",5,"(2, 0)",--,0.237,0.233,0.237,0.228,0.217,0.236,0.238,0.234,0.221,--,129,184,127,159,275,277,214,206,137,--,Epsilon = 0.32,0.1
Episode,91,step,25,state,"(2, 0)",3,"(1, 0)",--,0.214,0.231,0.226,0.238,0.229,0.210,0.134,0.206,0.217,--,206,106,233,267,167,193,116,123,86,--,Greedy,0.1
Episode,91,step,26,state,"(1, 0)",3,"(0, 0)",--,0.237,0.233,0.237,0.228,0.217,0.237,0.238,0.234,0.221,--,129,184,127,159,275,278,214,206,137,--,Epsilon = 0.32,0.1
Episode,91,step,27,state,"(0, 0)",7,"(1, 0)",--,0.096,0.134,0.102,0.159,0.150,0.136,0.148,0.204,0.100,--,91,92,108,173,124,148,123,158,252,--,Epsilon = 0.32,0.1
Episode,91,step,30,state,"(1, 0)",6,"(2, 0)",--,0.237,0.233,0.237,0.224,0.217,0.237,0.238,0.234,0.221,--,129,184,128,160,275,278,215,206,137,--,Greedy,0.1
Episode,91,step,32,state,"(2, 0)",3,"(1, 1)",--,0.214,0.231,0.226,0.238,0.229,0.210,0.134,0.206,0.217,--,206,106,233,269,167,193,116,123,86,--,Greedy,-0.12
Episode,91,step,33,state,"(1, 1)",8,"(2, 1)",--,0.293,0.029,0.221,0.268,0.244,0.232,-0.299,-0.075,0.240,--,13,63,14,6,3,5,8,4,8,--,Epsilon = 0.32,0.1
Episode,91,step,37,state,"(2, 1)",0,"(1, 1)",--,0.217,-0.011,-0.341,-0.132,0.109,-0.011,-0.293,-0.277,-0.041,--,33,21,30,40,16,26,17,25,29,--,Greedy,0.1
Episode,91,step,38,state,"(1, 1)",0,"(0, 2)",--,0.293,0.029,0.221,0.268,0.244,0.232,-0.299,-0.075,0.233,--,13,63,14,6,3,5,8,4,9,--,Greedy,-0.8
Episode,91,step,40,state,"(0, 2)",6,"(0, 1)",--,-0.258,-0.256,-0.500,-0.260,-0.258,-0.258,-0.255,-0.320,-0.363,--,6,14,9,4,38,7,4,4,7,--,Greedy,0.8
Episode,91,step,43,state,"(0, 1)",0,"(0, 0)",--,0.380,-0.115,-0.368,-0.141,-0.172,0.146,0.262,0.244,0.263,--,13,28,73,28,31,27,6,10,17,--,Greedy,0.4
Episode,91,step,45,state,"(0, 0)",7,"(1, 0)",--,0.096,0.134,0.102,0.159,0.150,0.136,0.148,0.222,0.100,--,91,92,108,173,124,148,123,160,252,--,Greedy,0.1
Episode,91,step,46,state,"(1, 0)",6,"(2, 0)",--,0.237,0.233,0.237,0.224,0.217,0.237,0.238,0.234,0.221,--,129,184,128,160,275,278,216,206,137,--,Greedy,0.1
Episode,91,step,48,state,"(2, 0)",1,"(0, 0)",--,0.214,0.232,0.226,0.159,0.229,0.210,0.134,0.206,0.217,--,206,107,233,270,167,193,116,123,86,--,Greedy,0.1
Episode,91,step,49,state,"(0, 0)",7,"(1, 0)",--,0.096,0.134,0.102,0.159,0.150,0.136,0.148,0.229,0.100,--,91,92,108,173,124,148,123,161,252,--,Greedy,0.1
Episode,91,step,51,state,"(1, 0)",2,"(0, 0)",--,0.237,0.233,0.237,0.224,0.217,0.237,0.236,0.234,0.221,--,129,184,129,160,275,278,217,206,137,--,Greedy,0.1
Episode,91,step,53,state,"(0, 0)",7,"(1, 0)",--,0.096,0.134,0.102,0.159,0.186,0.136,0.148,0.232,0.100,--,91,92,108,173,125,148,123,162,252,--,Epsilon = 0.32,0.1
Episode,91,step,58,state,"(1, 0)",5,"(2, 0)",--,0.237,0.233,0.236,0.230,0.217,0.237,0.236,0.234,0.221,--,129,184,130,161,275,281,217,206,137,--,Greedy,0.1
Episode,91,step,61,state,"(2, 0)",1,"(1, 1)",--,0.214,0.233,0.226,0.159,0.229,0.210,0.134,0.218,0.217,--,206,109,233,270,167,193,116,124,86,--,Greedy,-0.12
Episode,91,step,62,state,"(1, 1)",3,"(0, 1)",--,-0.217,0.029,0.221,0.268,0.244,0.232,-0.299,-0.075,0.233,--,14,63,14,6,3,5,8,4,9,--,Greedy,0.1
Episode,91,step,64,state,"(0, 1)",0,"(1, 0)",--,0.406,-0.115,-0.368,-0.141,-0.172,0.146,0.262,0.244,0.263,--,15,28,73,28,31,27,6,10,17,--,Greedy,-1
end
