 , , ,log2019-04-25_10-05-45,ep ,279,step ,161,r ,14.360
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,279,step,1,state,"(1, 0)",8,"(1, 0)",--,0.225,0.227,0.216,0.225,0.086,0.225,0.203,0.206,0.232,--,530,425,599,655,869,664,645,739,599,--,Greedy,0
Episode,279,step,2,state,"(1, 0)",8,"(2, 0)",--,0.225,0.227,0.216,0.225,0.086,0.225,0.203,0.206,0.232,--,530,425,599,655,869,664,645,739,600,--,Greedy,0.1
Episode,279,step,4,state,"(2, 0)",1,"(0, 0)",--,0.147,0.227,0.214,0.206,0.206,0.212,0.131,0.145,0.135,--,510,866,717,748,600,423,428,386,318,--,Greedy,0.1
Episode,279,step,9,state,"(0, 0)",4,"(1, 0)",--,0.145,0.141,0.090,0.079,0.185,0.090,0.098,0.130,0.103,--,238,242,254,405,639,597,578,681,453,--,Greedy,0.1
Episode,279,step,10,state,"(1, 0)",8,"(2, 0)",--,0.225,0.227,0.216,0.225,0.086,0.225,0.203,0.206,0.231,--,530,425,599,655,869,664,645,739,601,--,Greedy,0.1
Episode,279,step,12,state,"(2, 0)",3,"(0, 0)",--,0.147,0.209,0.219,0.206,0.206,0.212,0.131,0.145,0.135,--,510,867,718,748,600,423,428,386,318,--,Epsilon = 0.32,0.1
Episode,279,step,16,state,"(0, 0)",4,"(0, 4)",--,0.178,0.141,0.090,0.079,0.216,0.090,0.098,0.130,0.103,--,239,242,254,405,642,597,578,681,453,--,Greedy,-0.12
Episode,279,step,17,state,"(0, 4)",2,"(0, 20)",--,0.067,0.058,0.035,0.057,0.072,0.213,0.062,0.124,0.061,--,21,36,15,26,38,50,27,79,50,--,Epsilon = 0.32,-0.12
Episode,279,step,18,state,"(0, 20)",7,"(1, 20)",--,0.059,0.151,0.193,-0.162,0.245,-0.615,-0.027,0.353,0.022,--,106,82,88,61,138,149,122,264,205,--,Greedy,0.1
Episode,279,step,19,state,"(1, 20)",6,"(2, 20)",--,0.225,0.251,0.308,0.068,0.130,0.238,0.392,0.389,0.391,--,73,92,77,99,127,148,244,191,273,--,Greedy,0.1
Episode,279,step,21,state,"(2, 20)",5,"(2, 4)",--,0.235,0.223,0.308,0.304,0.331,0.342,-0.108,0.274,0.293,--,214,194,216,210,240,381,232,250,291,--,Greedy,0.4
Episode,279,step,23,state,"(2, 4)",0,"(0, 4)",--,0.463,0.334,0.402,0.401,0.394,0.415,0.410,0.307,0.356,--,49,90,19,40,40,46,101,86,30,--,Greedy,0.1
Episode,279,step,24,state,"(0, 4)",5,"(0, 20)",--,0.067,0.058,0.056,0.057,0.072,0.213,0.062,0.124,0.061,--,21,36,16,26,38,50,27,79,50,--,Greedy,-0.12
Episode,279,step,25,state,"(0, 20)",7,"(1, 20)",--,0.059,0.151,0.193,-0.162,0.245,-0.615,-0.027,0.342,0.022,--,106,82,88,61,138,149,122,265,205,--,Greedy,0.1
Episode,279,step,26,state,"(1, 20)",8,"(2, 4)",--,0.225,0.251,0.308,0.068,0.130,0.238,0.358,0.389,0.391,--,73,92,77,99,127,148,245,191,273,--,Greedy,0.4
Episode,279,step,27,state,"(2, 4)",5,"(2, 0)",--,0.362,0.334,0.402,0.401,0.394,0.415,0.410,0.307,0.356,--,50,90,19,40,40,46,101,86,30,--,Greedy,0.4
Episode,279,step,29,state,"(2, 0)",2,"(1, 0)",--,0.147,0.209,0.222,0.212,0.206,0.212,0.131,0.145,0.135,--,510,867,719,749,600,423,428,386,318,--,Greedy,0.1
Episode,279,step,30,state,"(1, 0)",3,"(0, 0)",--,0.225,0.227,0.216,0.225,0.086,0.225,0.203,0.206,0.228,--,530,425,599,655,869,664,645,739,602,--,Epsilon = 0.32,0.1
Episode,279,step,32,state,"(0, 0)",3,"(0, 4)",--,0.188,0.141,0.090,0.079,0.127,0.090,0.098,0.130,0.103,--,240,242,254,405,643,597,578,681,453,--,Epsilon = 0.32,-0.12
Episode,279,step,33,state,"(0, 4)",8,"(0, 20)",--,0.067,0.058,0.056,0.057,0.072,0.157,0.062,0.124,0.061,--,21,36,16,26,38,51,27,79,50,--,Epsilon = 0.32,-0.12
Episode,279,step,34,state,"(0, 20)",7,"(1, 20)",--,0.059,0.151,0.193,-0.162,0.245,-0.615,-0.027,0.336,0.022,--,106,82,88,61,138,149,122,266,205,--,Greedy,0.1
Episode,279,step,35,state,"(1, 20)",6,"(2, 20)",--,0.225,0.251,0.308,0.068,0.130,0.238,0.358,0.389,0.496,--,73,92,77,99,127,148,245,191,274,--,Epsilon = 0.32,0.1
Episode,279,step,38,state,"(2, 20)",5,"(2, 0)",--,0.235,0.223,0.308,0.304,0.331,0.446,-0.108,0.274,0.332,--,214,194,216,210,240,383,232,250,292,--,Greedy,0.4
Episode,279,step,41,state,"(2, 0)",2,"(1, 0)",--,0.147,0.209,0.228,0.212,0.206,0.212,0.173,0.145,0.135,--,510,867,721,749,600,423,429,386,318,--,Greedy,0.1
Episode,279,step,45,state,"(1, 0)",8,"(2, 0)",--,0.225,0.227,0.216,0.223,0.086,0.225,0.203,0.206,0.232,--,530,425,599,657,869,664,645,739,604,--,Greedy,0.1
Episode,279,step,47,state,"(2, 0)",2,"(1, 0)",--,0.147,0.209,0.232,0.212,0.206,0.212,0.173,0.145,0.135,--,510,867,723,749,600,423,429,386,318,--,Greedy,0.1
Episode,279,step,49,state,"(1, 0)",8,"(2, 0)",--,0.225,0.227,0.216,0.223,0.086,0.225,0.203,0.206,0.233,--,530,425,599,657,869,664,645,739,606,--,Greedy,0.1
Episode,279,step,51,state,"(2, 0)",2,"(1, 0)",--,0.147,0.209,0.234,0.212,0.206,0.212,0.173,0.145,0.135,--,510,867,725,749,600,423,429,386,318,--,Greedy,0.1
Episode,279,step,53,state,"(1, 0)",8,"(2, 0)",--,0.225,0.227,0.216,0.223,0.086,0.225,0.203,0.206,0.235,--,530,425,599,657,869,664,645,739,608,--,Greedy,0.1
Episode,279,step,57,state,"(2, 0)",2,"(2, 1)",--,0.147,0.209,0.235,0.212,0.219,0.212,0.215,0.145,0.135,--,510,867,726,749,601,423,431,386,318,--,Greedy,-0.12
Episode,279,step,58,state,"(2, 1)",0,"(0, 1)",--,0.241,-0.117,-0.158,-0.091,-0.441,-0.215,-0.327,0.069,-0.446,--,74,126,67,151,95,82,86,81,52,--,Greedy,0.1
Episode,279,step,59,state,"(0, 1)",3,"(0, 0)",--,0.220,0.119,0.214,0.329,0.250,0.250,-0.219,0.247,0.246,--,109,67,104,108,121,42,59,44,84,--,Greedy,0.4
Episode,279,step,61,state,"(0, 0)",3,"(1, 0)",--,0.188,0.141,0.090,0.034,0.127,0.090,0.098,0.130,0.148,--,240,242,254,406,643,597,578,681,454,--,Epsilon = 0.32,0.1
Episode,279,step,63,state,"(1, 0)",8,"(2, 1)",--,0.225,0.227,0.216,0.223,0.086,0.225,0.203,0.206,0.236,--,530,425,599,657,869,664,645,739,610,--,Greedy,-0.12
Episode,279,step,65,state,"(2, 1)",0,"(1, 1)",--,0.258,-0.117,-0.158,-0.091,-0.441,-0.215,-0.327,0.069,-0.446,--,76,126,67,151,95,82,86,81,52,--,Greedy,0.1
Episode,279,step,66,state,"(1, 1)",1,"(0, 1)",--,-0.217,0.227,-0.318,0.158,0.057,0.085,0.180,0.143,0.010,--,97,101,101,27,22,60,42,32,32,--,Greedy,0.1
Episode,279,step,68,state,"(0, 1)",1,"(0, 0)",--,0.268,0.119,0.214,0.405,0.250,0.250,-0.219,0.247,0.246,--,110,67,104,109,121,42,59,44,84,--,Epsilon = 0.32,0.4
Episode,279,step,76,state,"(0, 0)",0,"(0, 20)",--,0.219,0.141,0.148,0.119,0.167,0.090,0.098,0.130,0.148,--,245,242,255,407,644,597,578,681,454,--,Greedy,-0.12
Episode,279,step,79,state,"(0, 20)",7,"(2, 20)",--,0.059,0.151,0.193,-0.162,0.245,-0.615,-0.027,0.336,0.137,--,106,82,88,61,138,149,122,268,206,--,Greedy,0.1
Episode,279,step,83,state,"(2, 20)",0,"(1, 20)",--,0.235,0.223,0.308,0.304,0.331,0.374,-0.108,0.274,0.332,--,214,194,216,210,240,387,232,250,292,--,Epsilon = 0.32,0.1
Episode,279,step,85,state,"(1, 20)",8,"(2, 20)",--,0.225,0.251,0.308,0.068,0.130,0.238,0.369,0.389,0.450,--,73,92,77,99,127,148,246,191,275,--,Greedy,0.1
Episode,279,step,92,state,"(2, 20)",5,"(1, 20)",--,0.299,0.223,0.308,0.299,0.315,0.331,0.071,0.274,0.315,--,215,194,216,211,241,389,233,250,293,--,Greedy,0.1
Episode,279,step,93,state,"(1, 20)",8,"(2, 20)",--,0.225,0.251,0.308,0.068,0.130,0.238,0.369,0.389,0.394,--,73,92,77,99,127,148,246,191,276,--,Epsilon = 0.32,0.1
Episode,279,step,95,state,"(2, 20)",8,"(2, 4)",--,0.299,0.223,0.308,0.299,0.315,0.314,0.071,0.274,0.315,--,215,194,216,211,241,391,233,250,293,--,Greedy,0.4
Episode,279,step,96,state,"(2, 4)",5,"(2, 0)",--,0.362,0.334,0.402,0.401,0.394,0.462,0.410,0.307,0.356,--,50,90,19,40,40,47,101,86,30,--,Greedy,0.4
Episode,279,step,98,state,"(2, 0)",1,"(1, 0)",--,0.147,0.216,0.144,0.212,0.219,0.212,0.215,0.145,0.135,--,510,868,727,749,601,423,431,386,318,--,Epsilon = 0.32,0.1
Episode,279,step,99,state,"(1, 0)",1,"(0, 0)",--,0.225,0.227,0.216,0.223,0.086,0.225,0.203,0.206,0.150,--,530,425,599,657,869,664,645,739,611,--,Greedy,0.1
Episode,279,step,102,state,"(0, 0)",4,"(0, 4)",--,0.164,0.165,0.148,0.119,0.179,0.090,0.098,0.130,0.148,--,246,243,255,407,645,597,578,681,454,--,Greedy,-0.12
Episode,279,step,103,state,"(0, 4)",5,"(1, 4)",--,0.067,0.058,0.056,0.057,0.072,0.157,0.062,0.124,0.067,--,21,36,16,26,38,51,27,79,51,--,Greedy,0.1
Episode,279,step,104,state,"(1, 4)",7,"(2, 4)",--,0.139,0.225,0.224,0.223,0.107,0.162,0.199,0.300,0.173,--,10,16,17,25,31,26,77,45,73,--,Greedy,0.1
Episode,279,step,105,state,"(2, 4)",5,"(2, 0)",--,0.362,0.334,0.402,0.401,0.394,0.489,0.410,0.307,0.356,--,50,90,19,40,40,48,101,86,30,--,Greedy,0.4
Episode,279,step,107,state,"(2, 0)",1,"(1, 0)",--,0.147,0.223,0.180,0.212,0.219,0.212,0.215,0.145,0.135,--,510,869,728,749,601,423,431,386,318,--,Greedy,0.1
Episode,279,step,108,state,"(1, 0)",5,"(0, 0)",--,0.225,0.214,0.216,0.223,0.086,0.225,0.203,0.206,0.150,--,530,426,599,657,869,664,645,739,611,--,Greedy,0.1
Episode,279,step,110,state,"(0, 0)",6,"(1, 4)",--,0.164,0.165,0.168,0.119,0.092,0.090,0.098,0.130,0.148,--,246,243,256,407,646,597,578,681,454,--,Epsilon = 0.32,-0.12
Episode,279,step,111,state,"(1, 4)",7,"(2, 4)",--,0.139,0.225,0.224,0.223,0.107,0.162,0.199,0.335,0.173,--,10,16,17,25,31,26,77,46,73,--,Greedy,0.1
Episode,279,step,113,state,"(2, 4)",5,"(2, 20)",--,0.362,0.334,0.402,0.401,0.394,0.459,0.410,0.307,0.356,--,50,90,19,40,40,50,101,86,30,--,Greedy,-0.12
Episode,279,step,116,state,"(2, 20)",2,"(1, 20)",--,0.318,0.223,0.308,0.299,0.315,0.314,0.071,0.274,0.424,--,216,194,216,211,241,391,233,250,295,--,Epsilon = 0.32,0.1
Episode,279,step,120,state,"(1, 20)",8,"(2, 20)",--,0.225,0.277,0.308,0.068,0.130,0.238,0.346,0.362,0.351,--,73,93,77,99,127,148,247,192,277,--,Epsilon = 0.32,0.1
Episode,279,step,123,state,"(2, 20)",0,"(2, 4)",--,0.318,0.223,0.315,0.299,0.315,0.314,0.071,0.274,0.364,--,216,194,217,211,241,391,233,250,297,--,Epsilon = 0.32,0.4
Episode,279,step,124,state,"(2, 4)",6,"(2, 0)",--,0.362,0.334,0.402,0.401,0.394,0.329,0.410,0.307,0.356,--,50,90,19,40,40,51,101,86,30,--,Greedy,0.4
Episode,279,step,128,state,"(2, 0)",4,"(1, 0)",--,0.147,0.228,0.180,0.220,0.219,0.212,0.215,0.145,0.176,--,510,871,728,750,601,423,431,386,319,--,Epsilon = 0.32,0.1
Episode,279,step,129,state,"(1, 0)",0,"(0, 0)",--,0.225,0.214,0.216,0.223,0.086,0.213,0.203,0.206,0.150,--,530,426,599,657,869,665,645,739,611,--,Greedy,0.1
Episode,279,step,132,state,"(0, 0)",2,"(0, 20)",--,0.164,0.165,0.190,0.119,0.092,0.090,0.088,0.130,0.148,--,246,243,258,407,646,597,579,681,454,--,Greedy,-0.12
Episode,279,step,134,state,"(0, 20)",7,"(1, 20)",--,0.059,0.151,0.193,-0.162,0.245,-0.615,-0.027,0.334,0.137,--,106,82,88,61,138,149,122,270,206,--,Greedy,0.1
Episode,279,step,135,state,"(1, 20)",4,"(2, 20)",--,0.225,0.277,0.308,0.068,0.130,0.238,0.346,0.362,0.349,--,73,93,77,99,127,148,247,192,278,--,Epsilon = 0.32,0.1
Episode,279,step,136,state,"(2, 20)",0,"(1, 20)",--,0.453,0.223,0.315,0.299,0.315,0.314,0.071,0.274,0.364,--,217,194,217,211,241,391,233,250,297,--,Greedy,0.1
Episode,279,step,138,state,"(1, 20)",8,"(2, 20)",--,0.225,0.277,0.308,0.068,0.228,0.238,0.346,0.340,0.349,--,73,93,77,99,128,148,247,193,278,--,Greedy,0.1
Episode,279,step,140,state,"(2, 20)",0,"(1, 20)",--,0.365,0.223,0.315,0.299,0.315,0.314,0.071,0.274,0.364,--,219,194,217,211,241,391,233,250,297,--,Greedy,0.1
Episode,279,step,143,state,"(1, 20)",0,"(0, 20)",--,0.257,0.277,0.308,0.068,0.228,0.238,0.346,0.324,0.340,--,74,93,77,99,128,148,247,194,279,--,Epsilon = 0.32,0.1
Episode,279,step,145,state,"(0, 20)",7,"(1, 20)",--,0.059,0.151,0.193,-0.162,0.245,-0.615,-0.027,0.309,0.137,--,106,82,88,61,138,149,122,272,206,--,Greedy,0.1
Episode,279,step,146,state,"(1, 20)",6,"(2, 21)",--,0.270,0.277,0.308,0.068,0.228,0.238,0.346,0.324,0.340,--,75,93,77,99,128,148,247,194,279,--,Greedy,0.1
Episode,279,step,148,state,"(2, 21)",1,"(0, 21)",--,-0.029,0.138,0.001,0.100,-0.287,-0.098,0.126,0.123,0.083,--,23,11,14,16,43,43,36,28,26,--,Greedy,0.1
Episode,279,step,150,state,"(0, 21)",7,"(1, 21)",--,-0.132,-0.548,-0.119,-0.220,-0.141,-0.687,-0.493,0.171,-0.050,--,20,7,15,17,42,19,3,27,28,--,Greedy,0.1
