 , , ,log2019-04-26_17-23-33,ep ,248,step ,131,r ,10.300
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,248,step,1,state,"(2, 0)",1,"(1, 0)",--,-0.013,0.223,0.071,0.137,0.068,0.173,0.088,0.203,0.157,--,592,508,616,686,585,482,362,314,338,--,Greedy,0
Episode,248,step,2,state,"(1, 0)",8,"(2, 0)",--,0.220,0.170,0.206,0.212,0.192,0.220,0.212,0.216,0.220,--,353,479,446,585,596,622,573,534,590,--,Greedy,0.1
Episode,248,step,10,state,"(2, 0)",7,"(2, 1)",--,-0.013,0.183,0.071,0.137,0.068,0.173,0.088,0.229,0.157,--,592,509,616,686,585,482,362,321,338,--,Greedy,-0.12
Episode,248,step,12,state,"(2, 1)",0,"(1, 1)",--,0.104,-0.002,-0.041,-0.048,-0.102,-0.059,-0.353,-0.206,-0.245,--,90,101,100,109,88,42,57,54,76,--,Greedy,0.1
Episode,248,step,13,state,"(1, 1)",4,"(0, 1)",--,0.194,0.233,0.322,-0.413,0.073,0.156,0.180,0.243,0.109,--,50,84,105,57,26,28,37,27,40,--,Epsilon = 0.32,0.1
Episode,248,step,23,state,"(0, 1)",3,"(0, 0)",--,0.318,0.306,0.306,0.319,0.202,0.257,0.271,0.305,0.003,--,69,126,86,122,73,48,66,45,53,--,Greedy,0.4
Episode,248,step,25,state,"(0, 0)",7,"(1, 0)",--,0.106,0.122,0.042,0.121,0.163,0.134,0.099,0.191,0.076,--,264,261,270,348,455,473,432,604,489,--,Greedy,0.1
Episode,248,step,26,state,"(1, 0)",0,"(0, 0)",--,0.220,0.170,0.206,0.212,0.192,0.220,0.212,0.216,0.219,--,353,479,446,585,596,622,573,534,591,--,Greedy,0.1
Episode,248,step,28,state,"(0, 0)",7,"(2, 0)",--,0.106,0.122,0.042,0.121,0.163,0.134,0.099,0.212,0.076,--,264,261,270,348,455,473,432,606,489,--,Greedy,0.1
Episode,248,step,32,state,"(2, 0)",6,"(2, 1)",--,-0.013,0.183,0.071,0.137,0.068,0.196,0.137,0.101,0.157,--,592,509,616,686,585,484,363,322,338,--,Epsilon = 0.32,-0.12
Episode,248,step,34,state,"(2, 1)",0,"(0, 1)",--,0.191,-0.002,-0.041,-0.048,-0.102,-0.059,-0.353,-0.206,-0.245,--,92,101,100,109,88,42,57,54,76,--,Greedy,0.1
Episode,248,step,37,state,"(0, 1)",3,"(0, 0)",--,0.318,0.306,0.306,0.346,0.202,0.257,0.271,0.305,0.003,--,69,126,86,125,73,48,66,45,53,--,Greedy,0.4
