 , , ,log2019-04-25_09-22-55,ep ,24,step ,149,r ,8.650
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,24,step,1,state,"(1, 0)",0,"(1, 0)",--,0.237,0.234,0.215,0.207,0.168,0.235,0.219,0.235,0.233,--,70,26,46,35,71,34,101,49,29,--,Greedy,0
Episode,24,step,3,state,"(1, 0)",0,"(0, 0)",--,0.237,0.235,0.215,0.207,0.168,0.235,0.219,0.235,0.233,--,71,27,46,35,71,34,101,49,29,--,Epsilon = 0.32,0.1
Episode,24,step,7,state,"(0, 0)",4,"(1, 0)",--,0.175,0.152,0.219,0.168,0.224,0.217,0.177,0.157,0.216,--,15,7,25,16,39,121,37,27,52,--,Greedy,0.1
Episode,24,step,9,state,"(1, 0)",5,"(2, 0)",--,0.233,0.235,0.215,0.207,0.168,0.235,0.219,0.235,0.233,--,72,27,46,35,71,35,101,49,29,--,Greedy,0.1
Episode,24,step,14,state,"(2, 0)",1,"(0, 0)",--,0.225,0.156,0.159,-0.035,0.237,0.157,0.162,0.224,0.202,--,45,63,59,64,46,36,49,28,27,--,Epsilon = 0.32,0.1
Episode,24,step,15,state,"(0, 0)",5,"(1, 0)",--,0.175,0.152,0.219,0.168,0.229,0.217,0.177,0.157,0.216,--,15,7,25,16,40,121,37,27,52,--,Epsilon = 0.32,0.1
Episode,24,step,17,state,"(1, 0)",5,"(2, 0)",--,0.233,0.235,0.215,0.207,0.168,0.236,0.219,0.235,0.233,--,72,27,46,35,71,37,101,49,29,--,Greedy,0.1
Episode,24,step,19,state,"(2, 0)",4,"(1, 0)",--,0.225,0.188,0.159,-0.035,0.237,0.157,0.162,0.224,0.202,--,45,64,59,64,47,36,49,28,27,--,Greedy,0.1
Episode,24,step,21,state,"(1, 0)",5,"(2, 0)",--,0.233,0.235,0.215,0.207,0.168,0.237,0.219,0.235,0.233,--,72,27,46,35,71,39,101,49,29,--,Greedy,0.1
Episode,24,step,26,state,"(2, 0)",4,"(1, 0)",--,0.225,0.188,0.159,-0.035,0.238,0.191,0.194,0.224,0.202,--,45,64,59,64,50,37,50,28,27,--,Greedy,0.1
Episode,24,step,28,state,"(1, 0)",5,"(2, 0)",--,0.233,0.235,0.215,0.207,0.168,0.237,0.219,0.235,0.233,--,72,27,46,35,71,41,101,49,29,--,Greedy,0.1
