 , , ,log2019-04-26_17-25-40,ep ,261,step ,127,r ,5.730
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,261,step,1,state,"(1, 0)",1,"(1, 0)",--,0.228,0.233,0.230,0.232,-0.224,0.209,0.085,0.228,0.227,--,403,490,484,605,637,647,611,581,603,--,Greedy,0
Episode,261,step,4,state,"(1, 0)",1,"(0, 0)",--,0.228,0.235,0.230,0.232,-0.224,0.209,0.085,0.228,0.227,--,403,493,484,605,637,647,611,581,603,--,Greedy,0.1
Episode,261,step,6,state,"(0, 0)",1,"(0, 4)",--,0.223,0.105,0.192,0.112,0.175,0.184,0.191,0.182,0.108,--,280,273,283,365,464,481,472,643,540,--,Epsilon = 0.32,-0.12
Episode,261,step,7,state,"(0, 4)",4,"(0, 20)",--,0.062,0.069,0.056,0.074,0.068,0.080,0.043,0.078,0.066,--,15,31,32,42,28,39,33,20,65,--,Epsilon = 0.32,-0.12
Episode,261,step,13,state,"(0, 20)",7,"(1, 20)",--,0.258,0.258,0.256,0.255,0.174,0.257,0.256,0.259,0.121,--,56,46,66,60,65,134,154,156,176,--,Greedy,0.1
Episode,261,step,14,state,"(1, 20)",6,"(2, 20)",--,0.250,0.270,0.263,0.237,0.274,0.272,0.327,0.279,0.039,--,35,34,41,47,48,107,102,159,230,--,Greedy,0.1
Episode,261,step,21,state,"(2, 20)",4,"(2, 4)",--,0.284,0.301,0.274,0.285,0.270,-0.228,0.322,0.345,0.084,--,147,78,174,172,143,182,202,262,276,--,Epsilon = 0.32,0.4
Episode,261,step,22,state,"(2, 4)",5,"(2, 0)",--,0.458,0.415,0.431,0.347,0.354,0.532,0.408,0.422,0.446,--,23,41,19,31,21,55,49,86,54,--,Greedy,0.4
Episode,261,step,24,state,"(2, 0)",4,"(1, 0)",--,0.180,0.227,0.194,0.190,0.238,0.169,0.227,0.233,0.228,--,598,527,639,748,658,497,369,328,357,--,Greedy,0.1
Episode,261,step,29,state,"(1, 0)",3,"(0, 0)",--,0.228,0.232,0.230,0.235,-0.224,0.209,0.085,0.231,0.227,--,403,494,484,608,637,647,611,582,603,--,Greedy,0.1
