 , , ,log2019-04-26_17-14-58,ep ,201,step ,136,r ,12.740
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,201,step,1,state,"(1, 0)",2,"(1, 0)",--,0.232,0.233,0.228,0.235,0.221,0.226,0.232,0.234,0.228,--,261,299,329,500,526,490,429,447,455,--,Epsilon = 0.32,0
Episode,201,step,3,state,"(1, 0)",3,"(0, 0)",--,0.232,0.233,0.228,0.236,0.221,0.226,0.232,0.234,0.228,--,261,299,330,501,526,490,429,447,455,--,Greedy,0.1
Episode,201,step,8,state,"(0, 0)",3,"(1, 4)",--,0.111,0.136,0.103,0.216,0.104,-0.047,0.145,0.193,0.078,--,186,190,189,282,349,336,336,426,376,--,Greedy,-0.12
Episode,201,step,10,state,"(1, 4)",6,"(2, 4)",--,0.142,0.174,0.071,0.152,0.242,0.257,0.415,0.277,0.170,--,7,4,14,3,5,5,86,7,2,--,Greedy,0.1
Episode,201,step,11,state,"(2, 4)",5,"(2, 0)",--,0.407,0.372,0.433,0.473,0.456,0.526,0.414,0.459,0.347,--,17,36,11,20,7,32,39,71,8,--,Greedy,0.4
Episode,201,step,13,state,"(2, 0)",1,"(0, 0)",--,0.201,0.237,0.204,0.190,0.183,0.193,0.189,-0.235,0.214,--,430,400,496,491,398,434,270,238,260,--,Greedy,0.1
Episode,201,step,15,state,"(0, 0)",7,"(2, 0)",--,0.111,0.136,0.103,0.176,0.104,-0.047,0.145,0.201,0.078,--,186,190,189,283,349,336,336,427,376,--,Greedy,0.1
Episode,201,step,17,state,"(2, 0)",1,"(0, 0)",--,0.201,0.229,0.204,0.190,0.183,0.193,0.189,-0.235,0.214,--,430,402,496,491,398,434,270,238,260,--,Greedy,0.1
Episode,201,step,19,state,"(0, 0)",6,"(1, 0)",--,0.111,0.136,0.103,0.176,0.104,-0.047,0.145,0.218,0.078,--,186,190,189,283,349,336,336,429,376,--,Epsilon = 0.32,0.1
Episode,201,step,22,state,"(1, 0)",7,"(2, 0)",--,0.232,0.233,0.231,0.227,0.221,0.226,0.232,0.235,0.228,--,261,299,331,502,526,490,429,448,455,--,Greedy,0.1
