 , , ,log2019-04-25_09-59-01,ep ,247,step ,140,r ,12.080
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,247,step,1,state,"(1, 0)",7,"(1, 0)",--,0.231,0.229,0.029,0.230,0.231,0.230,0.227,0.232,0.213,--,460,310,560,514,731,567,605,646,549,--,Greedy,0
Episode,247,step,3,state,"(1, 0)",8,"(2, 0)",--,0.231,0.229,0.029,0.232,0.231,0.230,0.227,0.232,0.213,--,460,310,560,515,731,567,605,647,549,--,Epsilon = 0.32,0.1
Episode,247,step,4,state,"(2, 0)",1,"(1, 0)",--,0.159,0.190,0.203,0.116,0.130,-0.003,0.179,0.126,0.205,--,463,778,642,651,473,401,388,346,265,--,Epsilon = 0.32,0.1
Episode,247,step,8,state,"(1, 0)",3,"(0, 0)",--,0.231,0.229,0.029,0.234,0.231,0.230,0.227,0.233,0.215,--,460,310,560,517,731,567,605,648,550,--,Greedy,0.1
Episode,247,step,10,state,"(0, 0)",5,"(1, 0)",--,0.191,0.133,0.093,0.159,0.122,0.237,0.097,0.195,0.210,--,208,195,206,309,551,508,499,568,393,--,Greedy,0.1
Episode,247,step,12,state,"(1, 0)",3,"(0, 0)",--,0.231,0.232,0.029,0.235,0.231,0.230,0.227,0.233,0.215,--,460,311,560,518,731,567,605,648,550,--,Greedy,0.1
Episode,247,step,14,state,"(0, 0)",6,"(2, 0)",--,0.191,0.133,0.093,0.159,0.122,0.237,0.097,0.195,0.210,--,208,195,206,309,551,510,499,568,393,--,Epsilon = 0.32,0.1
Episode,247,step,15,state,"(2, 0)",1,"(1, 0)",--,0.159,0.208,0.203,0.116,0.130,-0.003,0.179,0.126,0.205,--,463,779,642,651,473,401,388,346,265,--,Greedy,0.1
Episode,247,step,16,state,"(1, 0)",3,"(0, 0)",--,0.231,0.232,0.029,0.236,0.231,0.230,0.227,0.233,0.215,--,460,311,560,519,731,567,605,648,550,--,Greedy,0.1
Episode,247,step,18,state,"(0, 0)",5,"(1, 0)",--,0.191,0.133,0.093,0.159,0.122,0.237,0.149,0.195,0.210,--,208,195,206,309,551,511,500,568,393,--,Epsilon = 0.32,0.1
Episode,247,step,19,state,"(1, 0)",8,"(2, 0)",--,0.231,0.232,0.029,0.237,0.231,0.230,0.227,0.233,0.215,--,460,311,560,520,731,567,605,648,550,--,Epsilon = 0.32,0.1
Episode,247,step,21,state,"(2, 0)",1,"(1, 0)",--,0.159,0.220,0.203,0.163,0.130,-0.003,0.179,0.126,0.205,--,463,780,642,652,473,401,388,346,265,--,Greedy,0.1
Episode,247,step,22,state,"(1, 0)",3,"(0, 0)",--,0.231,0.232,0.029,0.237,0.231,0.230,0.227,0.233,0.220,--,460,311,560,520,731,567,605,648,551,--,Greedy,0.1
Episode,247,step,24,state,"(0, 0)",5,"(1, 0)",--,0.191,0.133,0.093,0.159,0.122,0.237,0.149,0.195,0.210,--,208,195,206,309,551,513,500,568,393,--,Greedy,0.1
Episode,247,step,26,state,"(1, 0)",2,"(0, 0)",--,0.231,0.232,0.029,0.237,0.231,0.230,0.227,0.233,0.220,--,460,311,560,522,731,567,605,648,551,--,Epsilon = 0.32,0.1
Episode,247,step,28,state,"(0, 0)",7,"(1, 0)",--,0.191,0.133,0.093,0.159,0.122,0.238,0.149,0.195,0.210,--,208,195,206,309,551,515,500,568,393,--,Epsilon = 0.32,0.1
Episode,247,step,29,state,"(1, 0)",3,"(2, 0)",--,0.231,0.232,0.117,0.237,0.231,0.230,0.227,0.233,0.220,--,460,311,561,522,731,567,605,648,551,--,Epsilon = 0.32,0.1
Episode,247,step,30,state,"(2, 0)",1,"(0, 0)",--,0.159,0.227,0.203,0.163,0.130,-0.003,0.179,0.126,0.205,--,463,781,642,652,473,401,388,346,265,--,Greedy,0.1
Episode,247,step,32,state,"(0, 0)",5,"(1, 0)",--,0.191,0.133,0.093,0.159,0.171,0.238,0.149,0.213,0.210,--,208,195,206,309,552,515,500,569,393,--,Greedy,0.1
Episode,247,step,34,state,"(1, 0)",2,"(0, 0)",--,0.231,0.232,0.117,0.236,0.231,0.230,0.227,0.233,0.220,--,460,311,561,524,731,567,605,648,551,--,Epsilon = 0.32,0.1
Episode,247,step,36,state,"(0, 0)",5,"(1, 0)",--,0.191,0.133,0.093,0.159,0.171,0.237,0.149,0.213,0.210,--,208,195,206,309,552,517,500,569,393,--,Greedy,0.1
Episode,247,step,39,state,"(1, 0)",3,"(0, 0)",--,0.231,0.232,0.168,0.236,0.231,0.230,0.227,0.233,0.220,--,460,311,562,526,731,567,605,648,551,--,Greedy,0.1
Episode,247,step,42,state,"(0, 0)",5,"(1, 4)",--,0.191,0.133,0.093,0.192,0.171,0.237,0.149,0.213,0.210,--,208,195,206,310,552,519,500,569,393,--,Greedy,-0.12
Episode,247,step,43,state,"(1, 4)",7,"(2, 4)",--,0.139,0.241,0.238,0.238,0.137,0.321,0.325,0.159,0.196,--,10,14,10,23,30,18,56,36,69,--,Epsilon = 0.32,0.1
Episode,247,step,44,state,"(2, 4)",5,"(2, 0)",--,0.474,0.335,0.457,0.390,0.474,0.517,0.429,0.408,0.408,--,25,82,18,36,24,36,94,77,18,--,Greedy,0.4
Episode,247,step,46,state,"(2, 0)",1,"(1, 0)",--,0.159,0.229,0.203,0.163,0.130,-0.003,0.179,0.126,0.205,--,463,783,642,652,473,401,388,346,265,--,Greedy,0.1
Episode,247,step,47,state,"(1, 0)",3,"(0, 0)",--,0.231,0.232,0.168,0.237,0.231,0.230,0.227,0.233,0.220,--,460,311,562,527,731,567,605,648,551,--,Greedy,0.1
Episode,247,step,48,state,"(0, 0)",7,"(1, 0)",--,0.191,0.133,0.093,0.192,0.171,0.166,0.149,0.213,0.210,--,208,195,206,310,552,520,500,569,393,--,Greedy,0.1
Episode,247,step,49,state,"(1, 0)",7,"(2, 0)",--,0.231,0.232,0.168,0.231,0.231,0.230,0.227,0.233,0.220,--,460,311,562,528,731,567,605,648,551,--,Greedy,0.1
Episode,247,step,51,state,"(2, 0)",1,"(1, 0)",--,0.159,0.234,0.203,0.163,0.130,-0.003,0.179,0.126,0.205,--,463,785,642,652,473,401,388,346,265,--,Greedy,0.1
Episode,247,step,52,state,"(1, 0)",1,"(0, 0)",--,0.231,0.232,0.168,0.231,0.231,0.230,0.227,0.234,0.220,--,460,311,562,528,731,567,605,649,551,--,Epsilon = 0.32,0.1
Episode,247,step,54,state,"(0, 0)",7,"(0, 4)",--,0.191,0.133,0.093,0.192,0.195,0.166,0.149,0.222,0.210,--,208,195,206,310,553,520,500,570,393,--,Epsilon = 0.32,-0.12
Episode,247,step,55,state,"(0, 4)",7,"(2, 4)",--,0.040,0.036,0.031,0.049,0.018,0.040,0.048,0.245,0.047,--,15,29,14,25,29,35,11,68,49,--,Greedy,0.1
Episode,247,step,57,state,"(2, 4)",1,"(2, 0)",--,0.474,0.335,0.457,0.390,0.474,0.473,0.429,0.408,0.408,--,25,82,18,36,24,38,94,77,18,--,Epsilon = 0.32,0.4
