 , , ,log2019-04-25_09-37-46,ep ,109,step ,48,r ,1.180
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,109,step,1,state,"(1, 0)",1,"(1, 0)",--,0.228,0.179,0.220,0.226,0.201,0.142,0.234,0.237,0.229,--,254,159,239,170,329,294,310,303,228,--,Epsilon = 0.32,0
Episode,109,step,4,state,"(1, 0)",7,"(2, 0)",--,0.228,0.179,0.220,0.226,0.201,0.142,0.234,0.237,0.229,--,254,160,239,170,329,294,310,305,228,--,Greedy,0.1
Episode,109,step,5,state,"(2, 0)",1,"(1, 0)",--,0.234,0.228,0.140,0.210,0.070,0.165,0.103,0.132,0.118,--,258,327,255,326,257,230,165,156,136,--,Epsilon = 0.32,0.1
Episode,109,step,13,state,"(1, 0)",7,"(2, 0)",--,0.232,0.204,0.227,0.226,0.201,0.142,0.234,0.237,0.229,--,255,161,240,170,329,294,310,310,228,--,Greedy,0.1
Episode,109,step,15,state,"(2, 0)",0,"(1, 0)",--,0.235,0.232,0.140,0.210,0.070,0.165,0.103,0.132,0.118,--,259,328,255,326,257,230,165,156,136,--,Greedy,0.1
Episode,109,step,16,state,"(1, 0)",7,"(0, 0)",--,0.232,0.204,0.227,0.226,0.201,0.142,0.234,0.237,0.229,--,255,161,240,170,329,294,310,311,228,--,Greedy,0.1
Episode,109,step,17,state,"(0, 0)",3,"(1, 0)",--,0.098,0.174,0.144,0.165,0.181,0.188,0.193,0.136,0.238,--,109,85,85,146,316,248,261,224,192,--,Epsilon = 0.32,0.1
Episode,109,step,18,state,"(1, 0)",7,"(2, 0)",--,0.232,0.204,0.227,0.226,0.201,0.142,0.234,0.237,0.229,--,255,161,240,170,329,294,310,312,228,--,Greedy,0.1
Episode,109,step,19,state,"(2, 0)",0,"(1, 0)",--,0.235,0.232,0.140,0.210,0.070,0.165,0.103,0.132,0.118,--,260,328,255,326,257,230,165,156,136,--,Greedy,0.1
Episode,109,step,21,state,"(1, 0)",7,"(2, 0)",--,0.232,0.204,0.227,0.226,0.201,0.142,0.234,0.237,0.229,--,255,161,240,170,329,294,310,314,228,--,Greedy,0.1
Episode,109,step,23,state,"(2, 0)",0,"(1, 0)",--,0.236,0.232,0.140,0.210,0.070,0.165,0.103,0.132,0.118,--,262,328,255,326,257,230,165,156,136,--,Greedy,0.1
Episode,109,step,24,state,"(1, 0)",8,"(0, 0)",--,0.232,0.204,0.227,0.226,0.201,0.142,0.234,0.237,0.229,--,255,161,240,170,329,294,310,315,228,--,Epsilon = 0.32,0.1
Episode,109,step,25,state,"(0, 0)",8,"(2, 0)",--,0.098,0.174,0.144,0.196,0.181,0.188,0.193,0.136,0.238,--,109,85,85,147,316,248,261,224,192,--,Greedy,0.1
Episode,109,step,26,state,"(2, 0)",0,"(1, 0)",--,0.237,0.232,0.140,0.210,0.070,0.165,0.103,0.132,0.118,--,263,328,255,326,257,230,165,156,136,--,Greedy,0.1
Episode,109,step,27,state,"(1, 0)",7,"(2, 0)",--,0.232,0.204,0.227,0.226,0.201,0.142,0.234,0.237,0.233,--,255,161,240,170,329,294,310,315,229,--,Greedy,0.1
Episode,109,step,29,state,"(2, 0)",0,"(1, 0)",--,0.237,0.232,0.140,0.210,0.140,0.165,0.103,0.132,0.118,--,264,328,255,326,258,230,165,156,136,--,Greedy,0.1
Episode,109,step,31,state,"(1, 0)",7,"(2, 0)",--,0.232,0.204,0.227,0.226,0.201,0.142,0.235,0.237,0.233,--,255,161,240,170,329,294,311,316,229,--,Greedy,0.1
Episode,109,step,33,state,"(2, 0)",8,"(2, 1)",--,0.237,0.232,0.140,0.210,0.140,0.165,0.103,0.132,0.168,--,265,328,255,326,258,230,165,156,137,--,Epsilon = 0.32,-0.12
