 , , ,log2019-04-25_09-51-08,ep ,199,step ,115,r ,3.600
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,199,step,1,state,"(1, 0)",6,"(1, 0)",--,0.234,0.230,0.231,0.235,0.161,0.234,0.237,0.231,0.231,--,390,256,448,348,647,500,478,525,456,--,Greedy,0
Episode,199,step,5,state,"(1, 0)",6,"(2, 0)",--,0.234,0.230,0.231,0.236,0.161,0.234,0.238,0.231,0.231,--,390,256,448,349,647,500,481,525,456,--,Greedy,0.1
Episode,199,step,6,state,"(2, 0)",1,"(1, 0)",--,0.203,0.238,0.138,0.233,0.158,0.206,-0.170,0.189,0.211,--,417,601,503,496,397,346,288,295,210,--,Greedy,0.1
Episode,199,step,8,state,"(1, 0)",7,"(2, 0)",--,0.234,0.230,0.231,0.236,0.161,0.234,0.238,0.231,0.231,--,390,256,448,349,647,500,483,525,456,--,Epsilon = 0.32,0.1
Episode,199,step,10,state,"(2, 0)",1,"(1, 0)",--,0.203,0.238,0.138,0.233,0.158,0.206,-0.170,0.189,0.211,--,417,603,503,496,397,346,288,295,210,--,Greedy,0.1
Episode,199,step,12,state,"(1, 0)",6,"(2, 0)",--,0.234,0.230,0.231,0.236,0.161,0.234,0.238,0.234,0.231,--,390,256,448,349,647,500,484,526,456,--,Greedy,0.1
Episode,199,step,14,state,"(2, 0)",1,"(0, 0)",--,0.203,0.238,0.138,0.233,0.158,0.206,-0.170,0.189,0.211,--,417,605,503,496,397,346,288,295,210,--,Greedy,0.1
Episode,199,step,17,state,"(0, 0)",4,"(1, 0)",--,0.179,0.168,0.089,0.199,0.238,0.159,0.151,0.181,0.171,--,163,161,154,239,472,384,421,458,300,--,Greedy,0.1
Episode,199,step,18,state,"(1, 0)",6,"(2, 0)",--,0.234,0.230,0.231,0.236,0.161,0.234,0.238,0.234,0.231,--,390,256,448,349,647,500,485,526,456,--,Greedy,0.1
Episode,199,step,20,state,"(2, 0)",1,"(0, 0)",--,0.203,0.238,0.138,0.233,0.158,0.206,-0.170,0.189,0.211,--,417,607,503,496,397,346,288,295,210,--,Greedy,0.1
Episode,199,step,23,state,"(0, 0)",4,"(1, 0)",--,0.179,0.168,0.089,0.199,0.238,0.159,0.151,0.181,0.171,--,163,161,154,239,475,384,421,458,300,--,Greedy,0.1
Episode,199,step,24,state,"(1, 0)",6,"(2, 0)",--,0.234,0.230,0.231,0.236,0.161,0.234,0.238,0.234,0.231,--,390,256,448,349,647,500,486,526,456,--,Greedy,0.1
Episode,199,step,25,state,"(2, 0)",1,"(1, 0)",--,0.203,0.238,0.138,0.233,0.158,0.206,-0.170,0.189,0.211,--,417,608,503,496,397,346,288,295,210,--,Greedy,0.1
Episode,199,step,28,state,"(1, 0)",6,"(2, 0)",--,0.234,0.230,0.231,0.237,0.161,0.234,0.238,0.234,0.231,--,390,256,448,350,647,500,488,526,456,--,Greedy,0.1
Episode,199,step,30,state,"(2, 0)",1,"(0, 0)",--,0.203,0.238,0.138,0.233,0.158,0.206,-0.170,0.189,0.211,--,417,610,503,496,397,346,288,295,210,--,Greedy,0.1
Episode,199,step,34,state,"(0, 0)",8,"(1, 0)",--,0.179,0.197,0.089,0.199,0.238,0.159,0.151,0.181,0.171,--,163,162,154,239,478,384,421,458,300,--,Epsilon = 0.32,0.1
Episode,199,step,35,state,"(1, 0)",6,"(2, 0)",--,0.234,0.230,0.231,0.237,0.161,0.234,0.238,0.234,0.231,--,390,256,448,350,647,500,489,526,456,--,Greedy,0.1
Episode,199,step,37,state,"(2, 0)",1,"(1, 0)",--,0.203,0.238,0.138,0.233,0.158,0.206,-0.170,0.189,0.211,--,417,612,503,496,397,346,288,295,210,--,Greedy,0.1
Episode,199,step,38,state,"(1, 0)",6,"(0, 0)",--,0.234,0.230,0.231,0.237,0.161,0.234,0.238,0.234,0.231,--,390,256,448,350,647,500,490,526,456,--,Greedy,0.1
Episode,199,step,39,state,"(0, 0)",5,"(1, 0)",--,0.179,0.197,0.089,0.199,0.238,0.159,0.151,0.181,0.199,--,163,162,154,239,478,384,421,458,301,--,Epsilon = 0.32,0.1
Episode,199,step,40,state,"(1, 0)",6,"(2, 0)",--,0.234,0.230,0.231,0.237,0.161,0.234,0.238,0.234,0.231,--,390,256,448,350,647,500,491,526,456,--,Greedy,0.1
Episode,199,step,41,state,"(2, 0)",1,"(1, 0)",--,0.203,0.238,0.138,0.233,0.158,0.206,-0.170,0.189,0.211,--,417,613,503,496,397,346,288,295,210,--,Greedy,0.1
Episode,199,step,42,state,"(1, 0)",6,"(2, 0)",--,0.234,0.230,0.231,0.237,0.161,0.234,0.238,0.234,0.231,--,390,256,448,350,647,500,492,526,456,--,Greedy,0.1
Episode,199,step,46,state,"(2, 0)",1,"(0, 0)",--,0.203,0.238,0.138,0.233,0.158,0.220,0.001,0.189,0.211,--,417,615,503,496,397,347,289,295,210,--,Greedy,0.1
Episode,199,step,53,state,"(0, 0)",8,"(0, 4)",--,0.204,0.197,0.188,0.199,0.238,0.211,0.151,0.181,0.199,--,164,162,156,239,480,386,421,458,301,--,Epsilon = 0.32,-0.12
Episode,199,step,54,state,"(0, 4)",7,"(2, 20)",--,0.048,0.063,0.021,0.061,0.036,0.053,0.062,0.181,0.050,--,11,27,13,17,27,34,8,43,48,--,Greedy,-0.12
Episode,199,step,55,state,"(2, 20)",2,"(2, 4)",--,0.263,-0.210,0.579,0.262,0.257,0.273,0.261,0.266,0.203,--,143,160,145,154,149,293,137,215,161,--,Epsilon = 0.32,0.4
Episode,199,step,56,state,"(2, 4)",0,"(1, 4)",--,0.426,0.437,0.438,0.397,0.399,0.472,0.445,0.438,0.419,--,21,77,15,27,12,31,77,44,15,--,Epsilon = 0.32,0.1
Episode,199,step,57,state,"(1, 4)",3,"(0, 4)",--,0.196,0.177,0.238,0.308,0.210,0.230,0.265,0.203,0.271,--,9,10,10,15,29,8,42,16,67,--,Epsilon = 0.32,0.1
Episode,199,step,58,state,"(0, 4)",7,"(1, 4)",--,0.048,0.063,0.021,0.061,0.036,0.053,0.062,0.195,0.050,--,11,27,13,17,27,34,8,44,48,--,Greedy,0.1
Episode,199,step,59,state,"(1, 4)",8,"(2, 20)",--,0.196,0.177,0.238,0.268,0.210,0.230,0.265,0.203,0.271,--,9,10,10,16,29,8,42,16,67,--,Greedy,-0.12
Episode,199,step,60,state,"(2, 20)",2,"(1, 4)",--,0.263,-0.210,0.619,0.262,0.257,0.273,0.261,0.266,0.203,--,143,160,146,154,149,293,137,215,161,--,Greedy,0.4
Episode,199,step,64,state,"(1, 4)",6,"(1, 20)",--,0.196,0.177,0.238,0.259,0.210,0.230,0.261,0.203,0.257,--,9,10,10,18,29,8,43,16,68,--,Greedy,-0.12
Episode,199,step,66,state,"(1, 20)",0,"(0, 20)",--,0.250,0.249,0.233,0.243,0.231,0.244,0.112,-0.024,0.066,--,45,63,52,50,94,116,221,144,152,--,Greedy,0.1
