 , , ,log2019-04-25_09-55-58,ep ,230,step ,35,r ,0.080
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,230,step,1,state,"(1, 0)",4,"(1, 0)",--,0.221,0.184,0.236,0.234,0.237,0.173,0.235,0.231,0.164,--,454,291,510,493,679,544,551,611,514,--,Greedy,0
Episode,230,step,5,state,"(1, 0)",1,"(0, 0)",--,0.221,0.184,0.237,0.234,0.238,0.173,0.235,0.231,0.164,--,454,291,511,493,682,544,551,611,514,--,Epsilon = 0.32,0.1
Episode,230,step,7,state,"(0, 0)",6,"(1, 0)",--,0.214,0.074,0.226,0.209,0.237,0.104,0.208,-0.033,0.026,--,191,181,187,269,525,469,453,556,374,--,Epsilon = 0.32,0.1
Episode,230,step,8,state,"(1, 0)",4,"(2, 0)",--,0.221,0.207,0.237,0.234,0.238,0.173,0.235,0.231,0.164,--,454,292,511,493,682,544,551,611,514,--,Greedy,0.1
Episode,230,step,21,state,"(2, 0)",6,"(2, 1)",--,0.207,0.047,0.200,0.128,0.076,0.064,0.238,0.104,0.106,--,444,717,595,614,451,387,358,329,242,--,Greedy,-0.12
Episode,230,step,25,state,"(2, 1)",8,"(2, 2)",--,-0.095,-0.273,-0.066,-0.087,-0.078,-0.309,-0.149,0.020,0.105,--,43,107,57,138,76,80,76,65,48,--,Epsilon = 0.32,-0.8
Episode,230,step,27,state,"(2, 2)",0,"(1, 22)",--,-0.306,-0.312,0.126,-0.411,-0.318,-0.654,-0.592,-0.406,-0.319,--,8,21,40,19,32,22,30,48,60,--,Epsilon = 0.32,-0.2
Episode,230,step,29,state,"(1, 22)",3,"(2, 22)",--,-0.136,-0.116,-0.145,-0.107,-0.130,-0.513,-0.169,-0.466,-0.171,--,2,3,3,11,6,6,1,4,3,--,Greedy,-0.2
Episode,230,step,30,state,"(2, 22)",3,"(1, 22)",--,-0.297,-0.212,-0.360,0.417,-0.281,-0.208,-0.237,-0.487,-0.288,--,9,12,3,18,7,8,8,4,8,--,Greedy,-0.2
Episode,230,step,31,state,"(1, 22)",3,"(0, 22)",--,-0.136,-0.116,-0.145,-0.044,-0.130,-0.513,-0.169,-0.466,-0.171,--,2,3,3,12,6,6,1,4,3,--,Greedy,-0.2
Episode,230,step,32,state,"(0, 22)",0,"(0, 20)",--,-0.086,-0.089,-0.088,-0.102,-0.038,-0.180,-0.104,-0.198,-0.134,--,2,1,2,13,2,4,2,8,3,--,Epsilon = 0.32,0.8
Episode,230,step,34,state,"(0, 20)",5,"(1, 20)",--,0.047,0.251,0.141,0.162,0.258,0.296,0.226,-0.063,0.287,--,94,74,56,52,125,123,64,196,165,--,Greedy,0.1
Episode,230,step,35,state,"(1, 20)",5,"(2, 20)",--,0.262,-0.035,0.238,0.154,-0.239,0.240,0.260,0.165,0.371,--,51,70,58,58,105,127,225,146,205,--,Epsilon = 0.32,-1
end
