 , , ,log2019-04-26_16-59-48,ep ,97,step ,56,r ,2.860
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,97,step,1,state,"(2, 0)",1,"(1, 0)",--,0.238,0.221,0.107,0.222,0.198,0.165,0.218,0.231,0.235,--,229,113,251,273,183,223,119,126,90,--,Epsilon = 0.32,0
Episode,97,step,5,state,"(1, 0)",7,"(2, 0)",--,0.159,0.236,0.237,0.235,0.231,0.194,0.237,0.237,0.128,--,135,186,163,163,277,306,224,218,154,--,Epsilon = 0.32,0.1
Episode,97,step,7,state,"(2, 0)",0,"(1, 0)",--,0.238,0.186,0.107,0.229,0.198,0.165,0.218,0.231,0.235,--,229,114,251,274,183,223,119,126,90,--,Greedy,0.1
Episode,97,step,9,state,"(1, 0)",7,"(2, 0)",--,0.159,0.236,0.237,0.235,0.231,0.194,0.237,0.238,0.128,--,135,186,163,163,277,306,224,220,154,--,Greedy,0.1
Episode,97,step,10,state,"(2, 0)",0,"(1, 0)",--,0.238,0.186,0.107,0.229,0.198,0.165,0.218,0.231,0.235,--,230,114,251,274,183,223,119,126,90,--,Greedy,0.1
Episode,97,step,12,state,"(1, 0)",7,"(2, 0)",--,0.159,0.236,0.237,0.235,0.231,0.213,0.237,0.238,0.128,--,135,186,163,163,277,307,224,221,154,--,Greedy,0.1
Episode,97,step,15,state,"(2, 0)",0,"(0, 0)",--,0.238,0.186,0.107,0.229,0.198,0.195,0.218,0.231,0.235,--,232,114,251,274,183,224,119,126,90,--,Greedy,0.1
Episode,97,step,21,state,"(0, 0)",4,"(1, 0)",--,0.190,0.226,0.159,0.156,0.238,0.179,0.232,0.158,0.211,--,93,96,109,180,144,149,128,200,255,--,Greedy,0.1
Episode,97,step,22,state,"(1, 0)",7,"(2, 0)",--,0.159,0.236,0.237,0.235,0.231,0.213,0.237,0.238,0.128,--,135,186,163,163,277,307,224,222,154,--,Greedy,0.1
Episode,97,step,24,state,"(2, 0)",0,"(0, 0)",--,0.238,0.186,0.107,0.229,0.198,0.195,0.218,0.231,0.235,--,234,114,251,274,183,224,119,126,90,--,Greedy,0.1
Episode,97,step,27,state,"(0, 0)",4,"(1, 0)",--,0.190,0.226,0.159,0.156,0.238,0.179,0.232,0.158,0.211,--,93,96,109,180,147,149,128,200,255,--,Greedy,0.1
Episode,97,step,29,state,"(1, 0)",7,"(2, 0)",--,0.159,0.236,0.237,0.235,0.231,0.213,0.237,0.238,0.128,--,135,186,163,163,277,307,224,224,154,--,Greedy,0.1
Episode,97,step,32,state,"(2, 0)",0,"(1, 0)",--,0.238,0.186,0.107,0.229,0.198,0.213,0.218,0.231,0.235,--,236,114,251,274,183,225,119,126,90,--,Greedy,0.1
Episode,97,step,34,state,"(1, 0)",5,"(2, 0)",--,0.159,0.236,0.237,0.235,0.231,0.213,0.237,0.238,0.128,--,135,186,163,163,277,307,224,226,154,--,Epsilon = 0.32,0.1
Episode,97,step,37,state,"(2, 0)",0,"(1, 0)",--,0.238,0.186,0.107,0.229,0.198,0.213,0.218,0.234,0.235,--,238,114,251,274,183,225,119,127,90,--,Greedy,0.1
Episode,97,step,39,state,"(1, 0)",7,"(2, 0)",--,0.159,0.236,0.237,0.235,0.231,0.223,0.237,0.238,0.128,--,135,186,163,163,277,308,224,227,154,--,Greedy,0.1
Episode,97,step,41,state,"(2, 0)",0,"(2, 1)",--,0.238,0.186,0.107,0.229,0.198,0.213,0.226,0.234,0.235,--,239,114,251,274,183,225,120,127,90,--,Greedy,-0.12
Episode,97,step,42,state,"(2, 1)",0,"(0, 1)",--,-0.121,0.062,-0.465,0.040,-0.267,-0.287,-0.293,-0.277,-0.195,--,40,22,31,41,17,32,17,25,37,--,Epsilon = 0.32,0.1
Episode,97,step,44,state,"(0, 1)",6,"(1, 1)",--,-0.127,-0.115,-0.107,-0.141,-0.172,0.146,0.249,0.244,-0.215,--,16,28,74,28,31,27,10,10,22,--,Greedy,0.1
Episode,97,step,45,state,"(1, 1)",3,"(2, 1)",--,-0.019,0.121,0.221,0.258,0.244,0.232,-0.299,-0.075,0.241,--,15,64,14,11,3,5,8,4,11,--,Greedy,0.1
Episode,97,step,46,state,"(2, 1)",1,"(1, 1)",--,0.033,0.062,-0.465,0.040,-0.267,-0.287,-0.293,-0.277,-0.195,--,41,22,31,41,17,32,17,25,37,--,Greedy,0.1
Episode,97,step,47,state,"(1, 1)",4,"(0, 1)",--,-0.019,0.121,0.221,0.207,0.244,0.232,-0.299,-0.075,0.241,--,15,64,14,12,3,5,8,4,11,--,Greedy,0.1
Episode,97,step,48,state,"(0, 1)",8,"(1, 1)",--,-0.127,-0.115,-0.107,-0.141,-0.172,0.146,0.249,0.244,-0.215,--,16,28,74,28,31,27,11,10,22,--,Epsilon = 0.32,0.1
Episode,97,step,49,state,"(1, 1)",4,"(2, 1)",--,-0.019,0.121,0.221,0.207,0.244,0.232,-0.299,-0.075,0.241,--,15,64,14,12,4,5,8,4,11,--,Greedy,0.1
Episode,97,step,50,state,"(2, 1)",5,"(2, 2)",--,0.033,0.137,-0.465,0.040,-0.267,-0.287,-0.293,-0.277,-0.195,--,41,23,31,41,17,32,17,25,37,--,Epsilon = 0.32,-0.8
