 , , ,log2019-04-25_09-44-24,ep ,154,step ,54,r ,2.040
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,154,step,1,state,"(1, 0)",7,"(1, 0)",--,0.230,0.226,0.235,0.237,0.233,0.235,0.227,0.238,0.237,--,296,190,339,297,505,400,396,436,345,--,Greedy,0
Episode,154,step,5,state,"(1, 0)",7,"(2, 0)",--,0.230,0.226,0.235,0.237,0.233,0.236,0.227,0.238,0.237,--,296,190,339,297,505,401,396,439,345,--,Greedy,0.1
Episode,154,step,7,state,"(2, 0)",1,"(1, 0)",--,0.209,0.238,0.174,0.180,0.184,0.132,0.126,0.186,0.119,--,327,482,355,436,336,291,220,237,170,--,Greedy,0.1
Episode,154,step,9,state,"(1, 0)",7,"(2, 0)",--,0.230,0.226,0.235,0.237,0.233,0.236,0.227,0.238,0.237,--,296,190,339,297,505,401,396,441,345,--,Greedy,0.1
Episode,154,step,15,state,"(2, 0)",2,"(1, 0)",--,0.209,0.238,0.174,0.204,0.184,0.132,0.173,0.220,0.119,--,327,484,355,437,336,291,221,239,170,--,Epsilon = 0.32,0.1
Episode,154,step,17,state,"(1, 0)",7,"(2, 0)",--,0.230,0.226,0.235,0.237,0.233,0.236,0.227,0.238,0.237,--,296,190,339,297,505,401,396,443,345,--,Greedy,0.1
Episode,154,step,19,state,"(2, 0)",1,"(0, 0)",--,0.209,0.238,0.201,0.204,0.184,0.132,0.173,0.220,0.119,--,327,485,356,437,336,291,221,239,170,--,Greedy,0.1
Episode,154,step,21,state,"(0, 0)",2,"(1, 0)",--,-0.047,0.205,0.225,0.118,0.206,0.123,0.198,0.185,0.219,--,139,116,115,193,392,297,350,311,259,--,Greedy,0.1
Episode,154,step,25,state,"(1, 0)",4,"(2, 0)",--,0.230,0.231,0.235,0.237,0.233,0.236,0.227,0.238,0.238,--,296,191,339,297,505,401,396,445,346,--,Epsilon = 0.32,0.1
Episode,154,step,26,state,"(2, 0)",1,"(1, 0)",--,0.209,0.235,0.201,0.204,0.184,0.132,0.173,0.220,0.119,--,327,486,356,437,336,291,221,239,170,--,Greedy,0.1
Episode,154,step,28,state,"(1, 0)",5,"(2, 1)",--,0.230,0.231,0.235,0.237,0.235,0.236,0.227,0.238,0.238,--,296,191,339,297,506,401,396,446,346,--,Epsilon = 0.32,-0.12
Episode,154,step,30,state,"(2, 1)",1,"(0, 1)",--,-0.711,0.094,-0.245,-0.187,-0.146,-0.206,-0.245,-0.309,-0.242,--,32,61,43,116,35,54,52,40,24,--,Greedy,0.1
Episode,154,step,32,state,"(0, 1)",6,"(1, 1)",--,0.217,0.194,0.053,0.255,-0.179,0.029,0.267,0.244,0.248,--,79,45,38,34,82,34,35,15,48,--,Greedy,0.1
