 , , ,log2019-04-25_09-53-36,ep ,216,step ,143,r ,14.420
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,216,step,1,state,"(1, 0)",0,"(1, 0)",--,0.232,0.144,0.217,0.219,0.140,-0.225,0.228,0.201,0.230,--,406,272,466,395,656,536,546,572,489,--,Greedy,0
Episode,216,step,3,state,"(1, 0)",3,"(0, 0)",--,0.233,0.144,0.217,0.219,0.140,-0.225,0.228,0.201,0.230,--,408,272,466,395,656,536,546,572,489,--,Epsilon = 0.32,0.1
Episode,216,step,4,state,"(0, 0)",5,"(1, 0)",--,0.221,0.054,0.174,0.108,0.202,0.237,0.217,0.214,0.202,--,179,174,161,241,488,422,430,510,315,--,Greedy,0.1
Episode,216,step,5,state,"(1, 0)",1,"(0, 0)",--,0.233,0.144,0.217,0.226,0.140,-0.225,0.228,0.201,0.230,--,408,272,466,396,656,536,546,572,489,--,Epsilon = 0.32,0.1
Episode,216,step,7,state,"(0, 0)",5,"(1, 0)",--,0.221,0.054,0.174,0.108,0.216,0.236,0.217,0.214,0.202,--,179,174,161,241,489,423,430,510,315,--,Greedy,0.1
Episode,216,step,8,state,"(1, 0)",0,"(0, 0)",--,0.233,0.183,0.217,0.226,0.140,-0.225,0.228,0.201,0.230,--,408,273,466,396,656,536,546,572,489,--,Greedy,0.1
Episode,216,step,10,state,"(0, 0)",5,"(1, 0)",--,0.221,0.054,0.174,0.108,0.216,0.236,0.217,0.214,0.202,--,179,174,161,241,489,425,430,510,315,--,Greedy,0.1
Episode,216,step,12,state,"(1, 0)",0,"(0, 0)",--,0.234,0.205,0.217,0.226,0.140,-0.225,0.228,0.201,0.230,--,409,274,466,396,656,536,546,572,489,--,Greedy,0.1
Episode,216,step,13,state,"(0, 0)",5,"(0, 4)",--,0.221,0.054,0.174,0.108,0.216,0.236,0.217,0.214,0.202,--,179,174,161,241,489,426,430,510,315,--,Greedy,-0.12
Episode,216,step,14,state,"(0, 4)",7,"(1, 20)",--,0.048,0.063,0.021,0.044,-0.022,0.053,0.062,0.079,0.047,--,11,27,13,18,28,34,8,52,49,--,Greedy,-0.12
Episode,216,step,15,state,"(1, 20)",8,"(2, 20)",--,0.238,-0.267,-0.031,0.253,-0.239,0.240,0.207,0.086,0.263,--,49,69,55,53,105,127,223,145,168,--,Epsilon = 0.32,0.1
Episode,216,step,16,state,"(2, 20)",6,"(2, 4)",--,0.309,0.103,0.308,0.252,0.334,-0.166,0.334,0.289,0.306,--,157,162,160,157,158,299,165,216,164,--,Greedy,0.4
Episode,216,step,17,state,"(2, 4)",3,"(2, 0)",--,0.350,0.357,0.438,0.492,0.399,0.431,0.447,0.438,0.419,--,23,80,15,32,12,32,89,44,15,--,Greedy,0.4
