 , , ,log2019-04-25_09-30-49,ep ,70,step ,53,r ,0.880
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,70,step,1,state,"(1, 0)",8,"(1, 0)",--,0.228,0.226,0.154,0.225,0.226,0.217,0.229,-0.040,0.235,--,170,117,152,92,167,185,212,149,161,--,Greedy,0
Episode,70,step,2,state,"(1, 0)",8,"(2, 0)",--,0.228,0.226,0.154,0.225,0.226,0.217,0.229,-0.040,0.235,--,170,117,152,92,167,185,212,149,162,--,Greedy,0.1
Episode,70,step,4,state,"(2, 0)",0,"(1, 0)",--,0.162,0.154,0.235,0.201,0.097,0.160,0.206,0.214,-0.236,--,139,194,187,189,180,147,106,81,92,--,Epsilon = 0.32,0.1
Episode,70,step,6,state,"(1, 0)",0,"(0, 0)",--,0.228,0.226,0.154,0.225,0.226,0.217,0.229,-0.040,0.236,--,170,117,152,92,167,185,212,149,164,--,Epsilon = 0.32,0.1
Episode,70,step,9,state,"(0, 0)",8,"(1, 0)",--,0.184,0.091,0.111,0.193,0.132,0.218,0.170,0.178,0.164,--,61,36,54,98,202,161,159,117,161,--,Epsilon = 0.32,0.1
Episode,70,step,10,state,"(1, 0)",8,"(2, 0)",--,0.226,0.226,0.154,0.225,0.226,0.217,0.229,-0.040,0.236,--,171,117,152,92,167,185,212,149,164,--,Greedy,0.1
Episode,70,step,12,state,"(2, 0)",2,"(1, 0)",--,0.193,0.154,0.236,0.201,0.097,0.160,0.206,0.214,-0.236,--,140,194,188,189,180,147,106,81,92,--,Greedy,0.1
Episode,70,step,13,state,"(1, 0)",1,"(0, 0)",--,0.226,0.226,0.154,0.225,0.226,0.217,0.229,-0.040,0.236,--,171,117,152,92,167,185,212,149,165,--,Epsilon = 0.32,0.1
Episode,70,step,16,state,"(0, 0)",7,"(1, 0)",--,0.184,0.091,0.111,0.193,0.132,0.224,0.170,0.178,0.194,--,61,36,54,98,202,163,159,117,162,--,Epsilon = 0.32,0.1
Episode,70,step,17,state,"(1, 0)",8,"(2, 0)",--,0.226,0.226,0.154,0.225,0.226,0.217,0.229,-0.040,0.236,--,171,118,152,92,167,185,212,149,165,--,Greedy,0.1
Episode,70,step,19,state,"(2, 0)",2,"(1, 0)",--,0.193,0.154,0.237,0.201,0.097,0.160,0.206,0.214,-0.236,--,140,194,190,189,180,147,106,81,92,--,Greedy,0.1
