 , , ,log2019-04-25_09-46-54,ep ,174,step ,142,r ,13.400
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,174,step,1,state,"(2, 0)",2,"(1, 0)",--,0.180,0.123,0.205,0.074,0.136,0.149,0.133,0.149,-0.087,--,348,526,398,469,350,303,252,263,182,--,Greedy,0
Episode,174,step,5,state,"(1, 0)",1,"(0, 0)",--,0.228,0.202,0.237,0.226,0.227,0.227,0.232,0.202,0.229,--,320,210,374,333,521,443,422,476,384,--,Epsilon = 0.32,0.1
Episode,174,step,7,state,"(0, 0)",6,"(1, 0)",--,0.210,0.202,0.115,0.188,0.186,0.193,0.236,0.164,0.079,--,151,134,133,206,415,315,376,366,264,--,Greedy,0.1
Episode,174,step,9,state,"(1, 0)",2,"(0, 0)",--,0.228,0.216,0.237,0.226,0.227,0.227,0.232,0.202,0.229,--,320,211,375,333,521,443,422,476,384,--,Greedy,0.1
Episode,174,step,11,state,"(0, 0)",8,"(1, 0)",--,0.210,0.202,0.115,0.188,0.186,0.212,0.237,0.164,0.079,--,151,134,133,206,415,316,377,366,264,--,Epsilon = 0.32,0.1
Episode,174,step,13,state,"(1, 0)",2,"(0, 0)",--,0.228,0.216,0.237,0.226,0.227,0.227,0.232,0.202,0.229,--,320,211,377,333,521,443,422,476,384,--,Greedy,0.1
Episode,174,step,15,state,"(0, 0)",6,"(1, 0)",--,0.210,0.202,0.115,0.188,0.208,0.212,0.237,0.164,0.146,--,151,134,133,206,416,316,377,366,265,--,Greedy,0.1
Episode,174,step,17,state,"(1, 0)",2,"(0, 0)",--,0.228,0.216,0.237,0.226,0.227,0.227,0.232,0.202,0.229,--,320,211,379,333,521,443,422,476,384,--,Greedy,0.1
Episode,174,step,19,state,"(0, 0)",6,"(2, 0)",--,0.210,0.202,0.115,0.188,0.208,0.212,0.237,0.164,0.146,--,151,134,133,206,416,316,379,366,265,--,Greedy,0.1
Episode,174,step,21,state,"(2, 0)",0,"(0, 0)",--,0.190,0.123,0.177,0.074,0.136,0.149,0.133,0.149,-0.087,--,349,526,399,469,350,303,252,263,182,--,Epsilon = 0.32,0.1
Episode,174,step,22,state,"(0, 0)",3,"(0, 4)",--,0.210,0.202,0.115,0.188,0.208,0.212,0.223,0.164,0.146,--,151,134,133,206,416,316,380,366,265,--,Epsilon = 0.32,-0.12
Episode,174,step,23,state,"(0, 4)",5,"(0, 20)",--,0.054,0.054,0.021,0.042,0.048,0.075,0.030,0.048,0.050,--,10,25,13,12,26,25,4,35,48,--,Greedy,-0.12
Episode,174,step,26,state,"(0, 20)",8,"(2, 20)",--,0.137,0.209,0.220,-0.130,0.148,-0.011,0.099,0.185,0.320,--,69,43,48,50,57,100,44,170,137,--,Greedy,0.1
Episode,174,step,29,state,"(2, 20)",8,"(2, 4)",--,0.232,0.323,0.213,0.254,0.184,0.204,0.097,0.131,0.513,--,133,139,137,143,143,252,109,197,132,--,Greedy,0.4
Episode,174,step,30,state,"(2, 4)",6,"(2, 0)",--,0.426,0.326,0.352,0.413,0.468,0.424,0.519,0.430,0.450,--,21,66,7,26,5,30,60,42,6,--,Greedy,0.4
Episode,174,step,33,state,"(2, 0)",0,"(0, 0)",--,0.217,0.123,0.177,0.074,0.136,0.149,0.133,0.149,-0.087,--,352,526,399,469,350,303,252,263,182,--,Greedy,0.1
Episode,174,step,35,state,"(0, 0)",4,"(1, 0)",--,0.210,0.202,0.115,0.077,0.208,0.219,0.223,0.164,0.146,--,151,134,133,207,416,317,380,366,265,--,Epsilon = 0.32,0.1
Episode,174,step,36,state,"(1, 0)",2,"(0, 0)",--,0.228,0.216,0.237,0.226,0.227,0.227,0.232,0.202,0.229,--,320,211,380,333,521,443,422,476,384,--,Epsilon = 0.32,0.1
Episode,174,step,39,state,"(0, 0)",4,"(1, 0)",--,0.210,0.202,0.115,0.077,0.227,0.219,0.223,0.164,0.146,--,151,134,133,207,419,317,380,366,265,--,Greedy,0.1
Episode,174,step,40,state,"(1, 0)",2,"(0, 0)",--,0.228,0.216,0.234,0.226,0.227,0.227,0.232,0.202,0.229,--,320,211,381,333,521,443,422,476,384,--,Greedy,0.1
Episode,174,step,42,state,"(0, 0)",4,"(0, 4)",--,0.210,0.202,0.115,0.077,0.232,0.219,0.223,0.164,0.146,--,151,134,133,207,421,317,380,366,265,--,Greedy,-0.12
Episode,174,step,43,state,"(0, 4)",5,"(1, 4)",--,0.054,0.054,0.021,0.042,0.048,0.075,0.030,0.048,0.050,--,10,25,13,12,26,26,4,35,48,--,Greedy,0.1
Episode,174,step,44,state,"(1, 4)",8,"(2, 4)",--,0.196,0.314,0.231,0.269,0.125,0.230,0.177,0.055,0.374,--,9,9,8,13,28,8,37,15,47,--,Greedy,0.1
Episode,174,step,46,state,"(2, 4)",8,"(2, 0)",--,0.426,0.326,0.352,0.413,0.468,0.424,0.470,0.430,0.450,--,21,66,7,26,5,30,62,42,6,--,Epsilon = 0.32,0.4
Episode,174,step,51,state,"(2, 0)",0,"(1, 0)",--,0.227,0.123,0.177,0.074,0.136,0.184,0.133,0.183,-0.087,--,355,526,399,469,350,304,252,264,182,--,Greedy,0.1
Episode,174,step,52,state,"(1, 0)",2,"(0, 0)",--,0.228,0.216,0.234,0.226,0.227,0.227,0.232,0.202,0.229,--,320,211,382,333,521,443,422,476,384,--,Greedy,0.1
Episode,174,step,54,state,"(0, 0)",4,"(1, 0)",--,0.210,0.202,0.115,0.077,0.102,0.219,0.226,0.164,0.146,--,151,134,133,207,422,317,381,366,265,--,Epsilon = 0.32,0.1
Episode,174,step,55,state,"(1, 0)",2,"(0, 0)",--,0.228,0.216,0.232,0.226,0.227,0.227,0.232,0.202,0.229,--,320,211,383,333,521,443,422,476,384,--,Epsilon = 0.32,0.1
Episode,174,step,57,state,"(0, 0)",6,"(2, 0)",--,0.210,0.202,0.115,0.077,0.158,0.219,0.228,0.164,0.146,--,151,134,133,207,423,317,382,366,265,--,Greedy,0.1
Episode,174,step,59,state,"(2, 0)",4,"(1, 0)",--,0.232,0.123,0.177,0.074,0.136,0.184,0.133,0.183,-0.087,--,357,526,399,469,350,304,252,264,182,--,Epsilon = 0.32,0.1
Episode,174,step,61,state,"(1, 0)",7,"(2, 0)",--,0.228,0.216,0.232,0.226,0.227,0.227,0.232,0.216,0.229,--,320,211,384,333,521,443,422,477,384,--,Epsilon = 0.32,0.1
Episode,174,step,63,state,"(2, 0)",0,"(1, 0)",--,0.233,0.123,0.177,0.074,0.177,0.184,0.133,0.183,-0.087,--,358,526,399,469,351,304,252,264,182,--,Greedy,0.1
Episode,174,step,64,state,"(1, 0)",2,"(0, 0)",--,0.228,0.216,0.232,0.226,0.227,0.227,0.232,0.224,0.229,--,320,211,384,333,521,443,422,478,384,--,Greedy,0.1
Episode,174,step,66,state,"(0, 0)",6,"(1, 0)",--,0.210,0.202,0.115,0.077,0.158,0.219,0.232,0.164,0.146,--,151,134,133,207,423,317,384,366,265,--,Greedy,0.1
Episode,174,step,68,state,"(1, 0)",2,"(0, 0)",--,0.228,0.216,0.233,0.226,0.227,0.227,0.232,0.224,0.229,--,320,211,386,333,521,443,422,478,384,--,Greedy,0.1
Episode,174,step,70,state,"(0, 0)",6,"(1, 0)",--,0.210,0.202,0.115,0.077,0.158,0.219,0.234,0.164,0.146,--,151,134,133,207,423,317,386,366,265,--,Greedy,0.1
Episode,174,step,72,state,"(1, 0)",2,"(0, 0)",--,0.228,0.225,0.234,0.226,0.227,0.227,0.232,0.224,0.229,--,320,212,387,333,521,443,422,478,384,--,Greedy,0.1
Episode,174,step,74,state,"(0, 0)",6,"(2, 0)",--,0.210,0.202,0.115,0.077,0.158,0.219,0.235,0.164,0.146,--,151,134,133,207,423,317,388,366,265,--,Greedy,0.1
Episode,174,step,75,state,"(2, 0)",0,"(1, 0)",--,0.234,0.123,0.177,0.074,0.177,0.184,0.133,0.183,-0.087,--,359,526,399,469,351,304,252,264,182,--,Greedy,0.1
Episode,174,step,76,state,"(1, 0)",2,"(0, 0)",--,0.228,0.225,0.235,0.226,0.227,0.227,0.232,0.224,0.229,--,320,212,388,333,521,443,422,478,384,--,Greedy,0.1
Episode,174,step,78,state,"(0, 0)",6,"(2, 0)",--,0.210,0.202,0.115,0.077,0.158,0.219,0.236,0.164,0.146,--,151,134,133,207,423,317,390,366,265,--,Greedy,0.1
Episode,174,step,79,state,"(2, 0)",0,"(1, 0)",--,0.235,0.123,0.177,0.074,0.177,0.184,0.133,0.183,-0.087,--,360,526,399,469,351,304,252,264,182,--,Greedy,0.1
Episode,174,step,80,state,"(1, 0)",2,"(0, 0)",--,0.228,0.225,0.236,0.226,0.227,0.227,0.232,0.224,0.229,--,320,212,389,333,521,443,422,478,384,--,Greedy,0.1
Episode,174,step,84,state,"(0, 0)",8,"(2, 0)",--,0.210,0.202,0.115,0.183,0.158,0.219,0.236,0.164,0.146,--,151,134,133,209,423,317,392,366,265,--,Epsilon = 0.32,0.1
Episode,174,step,85,state,"(2, 0)",0,"(1, 0)",--,0.236,0.123,0.177,0.074,0.177,0.184,0.133,0.183,-0.087,--,361,526,399,469,351,304,252,264,182,--,Greedy,0.1
Episode,174,step,86,state,"(1, 0)",2,"(0, 0)",--,0.228,0.225,0.236,0.226,0.227,0.227,0.232,0.224,0.229,--,320,212,390,333,521,443,422,478,384,--,Greedy,0.1
Episode,174,step,87,state,"(0, 0)",7,"(1, 0)",--,0.210,0.202,0.115,0.183,0.158,0.219,0.236,0.164,0.184,--,151,134,133,209,423,317,392,366,266,--,Epsilon = 0.32,0.1
Episode,174,step,89,state,"(1, 0)",2,"(0, 0)",--,0.228,0.225,0.237,0.226,0.227,0.227,0.232,0.224,0.229,--,320,212,392,333,521,443,422,478,384,--,Greedy,0.1
Episode,174,step,91,state,"(0, 0)",6,"(1, 0)",--,0.210,0.202,0.115,0.183,0.158,0.219,0.237,0.195,0.184,--,151,134,133,209,423,317,393,367,266,--,Greedy,0.1
Episode,174,step,92,state,"(1, 0)",4,"(2, 0)",--,0.228,0.225,0.237,0.226,0.227,0.227,0.232,0.224,0.229,--,320,212,393,333,521,443,422,478,384,--,Epsilon = 0.32,0.1
Episode,174,step,93,state,"(2, 0)",0,"(1, 0)",--,0.236,0.123,0.177,0.074,0.177,0.184,0.133,0.183,-0.087,--,362,526,399,469,351,304,252,264,182,--,Greedy,0.1
Episode,174,step,99,state,"(1, 0)",2,"(0, 0)",--,0.228,0.225,0.237,0.226,0.231,0.234,0.232,0.229,0.229,--,320,212,395,333,522,445,422,479,384,--,Greedy,0.1
Episode,174,step,101,state,"(0, 0)",6,"(2, 0)",--,0.210,0.202,0.115,0.183,0.158,0.219,0.237,0.195,0.184,--,151,134,133,209,423,317,395,367,266,--,Greedy,0.1
Episode,174,step,103,state,"(2, 0)",4,"(1, 0)",--,0.237,0.123,0.177,0.074,0.177,0.184,0.133,0.183,-0.087,--,364,526,399,469,351,304,252,264,182,--,Epsilon = 0.32,0.1
Episode,174,step,104,state,"(1, 0)",2,"(0, 0)",--,0.228,0.225,0.237,0.226,0.231,0.234,0.232,0.229,0.229,--,320,212,396,333,522,445,422,479,384,--,Greedy,0.1
Episode,174,step,105,state,"(0, 0)",7,"(1, 0)",--,0.210,0.202,0.115,0.183,0.158,0.219,0.237,0.195,0.184,--,151,134,133,209,423,317,396,367,266,--,Epsilon = 0.32,0.1
Episode,174,step,107,state,"(1, 0)",2,"(0, 0)",--,0.228,0.225,0.238,0.226,0.231,0.234,0.232,0.229,0.229,--,320,212,398,333,522,445,422,479,384,--,Greedy,0.1
Episode,174,step,109,state,"(0, 0)",3,"(1, 0)",--,0.210,0.202,0.115,0.183,0.158,0.219,0.237,0.213,0.184,--,151,134,133,209,423,317,397,368,266,--,Epsilon = 0.32,0.1
Episode,174,step,113,state,"(1, 0)",2,"(1, 20)",--,0.228,0.225,0.238,0.226,0.231,0.234,0.234,0.229,0.233,--,320,212,400,333,522,445,423,479,385,--,Greedy,-0.12
Episode,174,step,115,state,"(1, 20)",8,"(2, 20)",--,0.219,0.244,0.245,0.246,0.231,0.242,-0.230,0.318,0.249,--,41,51,48,45,94,93,219,120,148,--,Epsilon = 0.32,0.1
Episode,174,step,123,state,"(2, 20)",6,"(2, 4)",--,0.274,0.323,0.294,0.254,0.265,0.204,0.097,0.131,0.401,--,134,139,138,143,144,252,109,197,137,--,Epsilon = 0.32,0.4
