 , , ,log2019-04-25_10-02-00,ep ,262,step ,52,r ,2.240
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,262,step,1,state,"(1, 0)",7,"(1, 0)",--,0.220,0.226,0.218,0.218,0.195,0.220,0.145,0.230,0.158,--,494,360,573,574,807,640,627,701,570,--,Greedy,0
Episode,262,step,3,state,"(1, 0)",7,"(2, 0)",--,0.220,0.226,0.218,0.218,0.195,0.220,0.145,0.230,0.190,--,494,360,573,574,807,640,627,702,571,--,Greedy,0.1
Episode,262,step,4,state,"(2, 0)",0,"(1, 0)",--,0.220,0.216,0.152,0.080,0.160,0.117,0.143,0.122,0.079,--,485,834,692,719,503,410,416,359,281,--,Greedy,0.1
Episode,262,step,6,state,"(1, 0)",7,"(2, 0)",--,0.220,0.226,0.218,0.218,0.195,0.220,0.145,0.231,0.190,--,494,360,573,574,807,640,627,704,571,--,Greedy,0.1
Episode,262,step,8,state,"(2, 0)",0,"(0, 0)",--,0.227,0.216,0.152,0.080,0.160,0.117,0.143,0.122,0.079,--,487,834,692,719,503,410,416,359,281,--,Greedy,0.1
Episode,262,step,9,state,"(0, 0)",7,"(1, 0)",--,0.138,-0.074,0.144,0.119,-0.234,0.113,0.073,0.151,-0.063,--,222,222,223,370,628,574,523,601,419,--,Greedy,0.1
Episode,262,step,10,state,"(1, 0)",7,"(2, 0)",--,0.220,0.226,0.218,0.218,0.195,0.220,0.145,0.231,0.190,--,494,360,573,574,807,640,627,705,571,--,Greedy,0.1
Episode,262,step,13,state,"(2, 0)",1,"(1, 0)",--,0.211,0.220,0.152,0.080,0.160,0.117,0.143,0.122,0.141,--,488,835,692,719,503,410,416,359,282,--,Greedy,0.1
Episode,262,step,14,state,"(1, 0)",7,"(2, 0)",--,0.220,0.226,0.218,0.218,0.195,0.220,0.145,0.228,0.190,--,494,360,573,574,807,640,627,706,571,--,Greedy,0.1
Episode,262,step,17,state,"(2, 0)",4,"(1, 0)",--,0.211,0.227,0.152,0.080,0.160,0.117,0.180,0.122,0.141,--,488,837,692,719,503,410,417,359,282,--,Epsilon = 0.32,0.1
Episode,262,step,18,state,"(1, 0)",7,"(2, 0)",--,0.220,0.226,0.218,0.218,0.195,0.220,0.145,0.229,0.190,--,494,360,573,574,807,640,627,707,571,--,Greedy,0.1
Episode,262,step,21,state,"(2, 0)",1,"(1, 0)",--,0.211,0.229,0.152,0.080,0.190,0.117,0.180,0.168,0.141,--,488,838,692,719,504,410,417,360,282,--,Greedy,0.1
Episode,262,step,22,state,"(1, 0)",4,"(0, 0)",--,0.220,0.226,0.218,0.218,0.195,0.220,0.145,0.230,0.190,--,494,360,573,574,807,640,627,708,571,--,Epsilon = 0.32,0.1
Episode,262,step,23,state,"(0, 0)",7,"(1, 0)",--,0.138,-0.074,0.144,0.119,-0.234,0.113,0.073,0.186,-0.063,--,222,222,223,370,628,574,523,602,419,--,Epsilon = 0.32,0.1
Episode,262,step,24,state,"(1, 0)",7,"(2, 0)",--,0.220,0.226,0.218,0.218,0.200,0.220,0.145,0.230,0.190,--,494,360,573,574,808,640,627,708,571,--,Greedy,0.1
Episode,262,step,27,state,"(2, 0)",1,"(1, 1)",--,0.211,0.232,0.152,0.080,0.190,0.117,0.203,0.168,0.141,--,488,840,692,719,504,410,418,360,282,--,Greedy,-0.12
Episode,262,step,28,state,"(1, 1)",1,"(0, 1)",--,0.097,0.342,0.296,0.130,0.057,0.085,-0.031,0.143,-0.065,--,86,97,79,26,22,60,39,32,31,--,Greedy,0.1
Episode,262,step,29,state,"(0, 1)",3,"(0, 0)",--,0.316,0.020,0.335,0.446,0.332,0.216,0.276,0.222,0.289,--,96,66,98,87,108,38,52,30,71,--,Greedy,0.4
Episode,262,step,31,state,"(0, 0)",7,"(1, 0)",--,0.138,-0.074,0.144,0.119,-0.234,0.113,0.073,0.211,-0.063,--,222,222,223,370,628,574,523,604,419,--,Greedy,0.1
Episode,262,step,32,state,"(1, 0)",7,"(2, 0)",--,0.220,0.226,0.218,0.218,0.200,0.220,0.145,0.232,0.190,--,494,360,573,574,808,640,627,709,571,--,Greedy,0.1
Episode,262,step,34,state,"(2, 0)",0,"(2, 1)",--,0.211,0.168,0.152,0.080,0.190,0.117,0.203,0.168,0.175,--,488,841,692,719,504,410,418,360,283,--,Greedy,-0.12
Episode,262,step,37,state,"(2, 1)",6,"(2, 2)",--,-0.118,-0.375,-0.403,-0.074,-0.231,-0.215,0.039,-0.093,-0.127,--,50,125,66,144,85,82,85,78,51,--,Greedy,-0.8
Episode,262,step,39,state,"(2, 2)",0,"(0, 2)",--,-0.130,-0.313,-0.320,-0.601,-0.318,-0.406,-0.438,-0.188,-0.313,--,21,27,51,20,32,24,31,50,63,--,Greedy,-0.2
Episode,262,step,43,state,"(0, 2)",0,"(0, 1)",--,0.188,-0.349,-0.315,-0.353,-0.165,-0.392,-0.095,-0.308,-0.242,--,46,27,22,29,35,21,29,15,25,--,Epsilon = 0.32,0.8
Episode,262,step,45,state,"(0, 1)",3,"(0, 0)",--,0.316,0.020,0.335,0.477,0.351,0.216,0.276,0.222,0.289,--,96,66,98,88,109,38,52,30,71,--,Greedy,0.4
Episode,262,step,47,state,"(0, 0)",7,"(2, 0)",--,0.138,-0.074,0.144,0.119,-0.234,0.113,0.073,0.224,-0.063,--,222,222,223,370,628,574,523,606,419,--,Greedy,0.1
Episode,262,step,50,state,"(2, 0)",6,"(2, 1)",--,0.058,0.168,0.152,0.080,0.190,0.117,0.214,0.168,0.175,--,489,841,692,719,504,410,420,360,283,--,Greedy,-0.12
Episode,262,step,52,state,"(2, 1)",3,"(2, 2)",--,-0.118,-0.375,-0.403,-0.019,-0.231,-0.215,-0.327,-0.093,-0.127,--,50,125,66,145,85,82,86,78,51,--,Greedy,-1
end
