 , , ,log2019-04-25_09-38-48,ep ,115,step ,86,r ,6.020
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,115,step,1,state,"(1, 0)",2,"(1, 0)",--,0.231,0.204,0.233,0.227,0.229,0.182,0.135,0.218,0.226,--,264,161,256,182,332,295,336,338,237,--,Greedy,0
Episode,115,step,3,state,"(1, 0)",2,"(0, 0)",--,0.231,0.204,0.234,0.227,0.229,0.182,0.135,0.218,0.226,--,264,161,258,182,332,295,336,338,237,--,Greedy,0.1
Episode,115,step,6,state,"(0, 0)",0,"(0, 4)",--,0.221,-0.236,0.073,0.104,0.181,0.117,0.149,0.193,0.191,--,115,92,93,157,316,258,274,226,216,--,Greedy,-0.12
Episode,115,step,7,state,"(0, 4)",8,"(0, 20)",--,0.080,0.075,-0.265,0.045,0.071,0.060,0.029,0.084,0.095,--,6,23,10,9,17,15,3,27,46,--,Greedy,-0.12
Episode,115,step,9,state,"(0, 20)",6,"(1, 20)",--,-0.036,0.262,0.245,0.256,0.238,0.261,0.264,0.264,0.264,--,54,22,16,36,48,88,11,131,99,--,Greedy,0.1
Episode,115,step,10,state,"(1, 20)",4,"(2, 20)",--,0.245,0.262,0.272,0.271,0.278,0.268,0.276,0.277,0.248,--,29,41,36,31,77,80,130,103,138,--,Greedy,0.1
Episode,115,step,11,state,"(2, 20)",2,"(1, 20)",--,0.252,0.274,0.275,0.274,0.267,0.274,0.269,0.181,0.270,--,106,81,100,123,130,189,85,147,104,--,Greedy,0.1
Episode,115,step,13,state,"(1, 20)",4,"(2, 20)",--,0.245,0.262,0.272,0.271,0.270,0.268,0.276,0.270,0.248,--,29,41,36,31,78,80,130,104,138,--,Epsilon = 0.32,0.1
Episode,115,step,18,state,"(2, 20)",3,"(0, 20)",--,0.255,0.268,0.269,0.274,0.267,0.274,0.269,0.233,0.270,--,107,82,101,123,130,189,85,149,104,--,Greedy,0.1
Episode,115,step,19,state,"(0, 20)",8,"(1, 20)",--,-0.036,0.262,0.245,0.256,0.238,0.261,0.263,0.264,0.264,--,54,22,16,36,48,88,12,131,99,--,Greedy,0.1
Episode,115,step,20,state,"(1, 20)",6,"(2, 20)",--,0.245,0.262,0.272,0.271,0.265,0.268,0.276,0.270,0.248,--,29,41,36,31,79,80,130,104,138,--,Greedy,0.1
Episode,115,step,24,state,"(2, 20)",2,"(1, 20)",--,0.256,0.268,0.269,0.262,0.267,0.274,0.269,0.244,0.270,--,108,82,101,125,130,189,85,150,104,--,Epsilon = 0.32,0.1
Episode,115,step,25,state,"(1, 20)",0,"(0, 20)",--,0.245,0.262,0.272,0.271,0.265,0.268,0.268,0.270,0.248,--,29,41,36,31,79,80,131,104,138,--,Epsilon = 0.32,0.1
Episode,115,step,28,state,"(0, 20)",6,"(1, 20)",--,-0.036,0.262,0.245,0.255,0.238,0.261,0.263,0.259,0.262,--,54,22,16,37,48,88,12,132,100,--,Greedy,0.1
Episode,115,step,29,state,"(1, 20)",7,"(2, 24)",--,0.248,0.262,0.272,0.271,0.265,0.268,0.268,0.270,0.248,--,30,41,36,31,79,80,131,104,138,--,Epsilon = 0.32,-0.8
Episode,115,step,30,state,"(2, 24)",5,"(2, 20)",--,0.032,0.009,-0.090,0.012,-0.085,0.460,-0.008,0.039,-0.086,--,7,1,1,5,1,7,0,3,1,--,Greedy,0.8
Episode,115,step,37,state,"(2, 20)",7,"(2, 0)",--,0.256,0.268,0.264,0.262,0.263,0.260,0.264,0.244,0.264,--,108,82,102,125,131,192,86,150,105,--,Epsilon = 0.32,0.4
Episode,115,step,46,state,"(2, 0)",5,"(1, 0)",--,-0.137,0.205,0.221,0.179,0.204,0.237,0.202,0.150,0.213,--,269,349,282,339,260,248,168,161,142,--,Greedy,0.1
Episode,115,step,47,state,"(1, 0)",0,"(0, 0)",--,0.231,0.204,0.230,0.227,0.229,0.182,0.135,0.218,0.226,--,264,161,259,182,332,295,336,338,237,--,Greedy,0.1
Episode,115,step,48,state,"(0, 0)",7,"(1, 0)",--,0.101,-0.236,0.073,0.104,0.181,0.117,0.149,0.193,0.191,--,116,92,93,157,316,258,274,226,216,--,Greedy,0.1
Episode,115,step,49,state,"(1, 0)",5,"(2, 0)",--,0.223,0.204,0.230,0.227,0.229,0.182,0.135,0.218,0.226,--,265,161,259,182,332,295,336,338,237,--,Epsilon = 0.32,0.1
Episode,115,step,51,state,"(2, 0)",5,"(2, 1)",--,-0.137,0.205,0.221,0.179,0.204,0.236,0.202,0.150,0.223,--,269,349,282,339,260,249,168,161,143,--,Greedy,-0.12
Episode,115,step,53,state,"(2, 1)",0,"(1, 1)",--,-0.046,-0.253,-0.353,-0.244,-0.216,-0.205,-0.192,-0.235,-0.241,--,14,44,32,102,19,43,40,24,19,--,Greedy,0.1
Episode,115,step,54,state,"(1, 1)",2,"(0, 1)",--,-0.084,-0.214,0.309,-0.259,-0.196,0.002,-0.072,-0.180,-0.397,--,56,62,30,19,14,10,16,12,10,--,Greedy,0.1
Episode,115,step,59,state,"(0, 1)",8,"(2, 1)",--,0.217,0.057,0.028,0.125,0.289,0.314,0.305,0.244,0.361,--,79,28,35,32,55,27,31,15,32,--,Greedy,0.1
Episode,115,step,61,state,"(2, 1)",1,"(0, 1)",--,0.117,-0.253,-0.353,-0.244,-0.216,-0.205,-0.192,-0.235,-0.241,--,16,44,32,102,19,43,40,24,19,--,Epsilon = 0.32,0.1
Episode,115,step,65,state,"(0, 1)",5,"(1, 1)",--,0.217,0.149,0.028,0.125,0.289,0.301,0.294,0.244,0.273,--,79,29,35,32,55,28,32,15,33,--,Greedy,0.1
Episode,115,step,67,state,"(1, 1)",2,"(0, 1)",--,-0.084,-0.214,0.302,-0.259,-0.196,0.002,-0.072,-0.180,-0.397,--,56,62,32,19,14,10,16,12,10,--,Greedy,0.1
Episode,115,step,69,state,"(0, 1)",5,"(1, 1)",--,0.217,0.149,0.028,0.125,0.289,0.293,0.284,0.244,0.273,--,79,29,35,32,55,29,33,15,33,--,Greedy,0.1
Episode,115,step,71,state,"(1, 1)",2,"(0, 1)",--,-0.084,-0.214,0.280,-0.259,-0.196,0.002,-0.072,-0.180,-0.397,--,56,62,34,19,14,10,16,12,10,--,Greedy,0.1
Episode,115,step,74,state,"(0, 1)",6,"(1, 1)",--,0.217,0.149,0.129,0.125,0.280,0.282,0.284,0.244,0.273,--,79,29,36,32,56,30,33,15,33,--,Greedy,0.1
Episode,115,step,75,state,"(1, 1)",7,"(2, 1)",--,-0.084,-0.214,0.275,-0.259,-0.196,0.002,-0.072,-0.180,-0.397,--,56,62,35,19,14,10,16,12,10,--,Epsilon = 0.32,0.1
Episode,115,step,77,state,"(2, 1)",0,"(0, 1)",--,0.138,-0.028,-0.353,-0.244,-0.216,-0.205,-0.192,-0.235,-0.241,--,17,45,32,102,19,43,40,24,19,--,Greedy,0.1
