 , , ,log2019-04-26_17-12-00,ep ,185,step ,68,r ,-1.510
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,185,step,1,state,"(1, 0)",4,"(1, 0)",--,0.232,0.113,0.233,0.236,0.220,0.232,0.224,0.181,0.196,--,237,277,312,398,475,455,411,378,435,--,Epsilon = 0.32,0
Episode,185,step,5,state,"(1, 0)",3,"(0, 0)",--,0.232,0.165,0.233,0.237,0.220,0.232,0.224,0.181,0.196,--,237,278,312,400,476,455,411,378,435,--,Greedy,0.1
Episode,185,step,7,state,"(0, 0)",5,"(1, 0)",--,0.201,0.206,0.206,0.092,0.179,0.214,0.178,0.161,0.079,--,150,171,172,267,339,281,328,353,360,--,Greedy,0.1
Episode,185,step,8,state,"(1, 0)",8,"(2, 0)",--,0.232,0.165,0.233,0.230,0.220,0.232,0.224,0.181,0.196,--,237,278,312,401,476,455,411,378,435,--,Epsilon = 0.32,0.1
Episode,185,step,10,state,"(2, 0)",0,"(1, 0)",--,0.153,-0.269,0.155,0.049,0.176,0.104,0.115,-0.261,0.176,--,380,333,467,479,377,395,260,204,245,--,Epsilon = 0.32,0.1
Episode,185,step,11,state,"(1, 0)",2,"(0, 0)",--,0.232,0.165,0.233,0.230,0.220,0.232,0.224,0.181,0.198,--,237,278,312,401,476,455,411,378,436,--,Greedy,0.1
Episode,185,step,13,state,"(0, 0)",5,"(1, 0)",--,0.201,0.206,0.206,0.092,0.179,0.226,0.178,0.161,0.079,--,150,171,172,267,339,283,328,353,360,--,Greedy,0.1
Episode,185,step,15,state,"(1, 0)",0,"(0, 0)",--,0.233,0.165,0.231,0.230,0.220,0.232,0.224,0.181,0.198,--,238,278,313,401,476,455,411,378,436,--,Greedy,0.1
Episode,185,step,18,state,"(0, 0)",5,"(1, 0)",--,0.201,0.206,0.206,0.151,0.179,0.231,0.178,0.161,0.079,--,150,171,172,268,339,285,328,353,360,--,Greedy,0.1
Episode,185,step,20,state,"(1, 0)",0,"(0, 4)",--,0.234,0.165,0.231,0.230,0.220,0.232,0.224,0.181,0.198,--,240,278,313,401,476,455,411,378,436,--,Greedy,-0.12
