 , , ,log2019-04-25_09-35-37,ep ,96,step ,51,r ,2.040
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,96,step,1,state,"(1, 0)",7,"(1, 0)",--,0.224,0.225,0.220,0.225,0.199,0.220,0.172,0.227,0.180,--,239,150,213,146,260,252,300,261,214,--,Greedy,0
Episode,96,step,5,state,"(1, 0)",0,"(0, 0)",--,0.228,0.225,0.220,0.225,0.199,0.220,0.172,0.231,0.180,--,240,150,213,146,260,252,300,264,214,--,Epsilon = 0.32,0.1
Episode,96,step,7,state,"(0, 0)",3,"(0, 4)",--,0.198,0.184,0.088,0.131,0.164,0.033,0.081,0.068,-0.238,--,90,64,79,138,312,230,251,175,172,--,Epsilon = 0.32,-0.12
Episode,96,step,8,state,"(0, 4)",5,"(0, 20)",--,0.035,0.088,-0.265,0.045,0.067,0.071,0.029,0.150,0.045,--,4,20,10,9,15,13,3,25,33,--,Epsilon = 0.32,-0.12
Episode,96,step,9,state,"(0, 20)",5,"(1, 20)",--,0.251,0.266,0.237,0.231,0.121,0.297,0.257,0.172,0.262,--,50,16,12,33,45,68,9,115,77,--,Greedy,0.1
Episode,96,step,10,state,"(1, 20)",8,"(2, 20)",--,0.282,0.264,0.280,0.299,0.250,0.153,0.325,0.277,0.374,--,22,40,32,26,68,71,92,90,132,--,Greedy,0.1
Episode,96,step,12,state,"(2, 20)",5,"(2, 4)",--,0.392,0.342,0.338,0.239,0.394,0.304,0.341,0.369,0.471,--,97,75,85,83,113,161,56,100,82,--,Epsilon = 0.32,0.4
Episode,96,step,13,state,"(2, 4)",1,"(2, 0)",--,0.404,0.507,0.311,0.504,0.335,0.349,0.425,0.362,0.405,--,11,59,6,8,3,2,43,39,3,--,Epsilon = 0.32,0.4
Episode,96,step,17,state,"(2, 0)",3,"(1, 0)",--,0.102,0.144,0.077,0.237,0.143,-0.053,0.159,0.161,0.180,--,233,276,218,311,251,205,147,125,115,--,Greedy,0.1
Episode,96,step,19,state,"(1, 0)",8,"(2, 0)",--,0.221,0.225,0.220,0.225,0.199,0.220,0.172,0.232,0.180,--,241,150,213,146,260,252,300,265,214,--,Epsilon = 0.32,0.1
Episode,96,step,21,state,"(2, 0)",3,"(1, 0)",--,0.102,0.144,0.077,0.236,0.143,-0.053,0.159,0.161,0.180,--,233,276,218,313,251,205,147,125,115,--,Greedy,0.1
Episode,96,step,23,state,"(1, 0)",5,"(2, 0)",--,0.221,0.225,0.220,0.225,0.199,0.220,0.172,0.233,0.203,--,241,150,213,146,260,252,300,266,215,--,Epsilon = 0.32,0.1
Episode,96,step,24,state,"(2, 0)",3,"(1, 0)",--,0.102,0.144,0.077,0.235,0.143,-0.053,0.159,0.161,0.180,--,233,276,218,314,251,205,147,125,115,--,Greedy,0.1
Episode,96,step,26,state,"(1, 0)",4,"(2, 0)",--,0.221,0.225,0.220,0.225,0.199,0.227,0.172,0.234,0.203,--,241,150,213,146,260,253,300,267,215,--,Epsilon = 0.32,0.1
Episode,96,step,27,state,"(2, 0)",3,"(1, 0)",--,0.102,0.144,0.077,0.235,0.143,-0.053,0.159,0.161,0.180,--,233,276,218,315,251,205,147,125,115,--,Greedy,0.1
Episode,96,step,29,state,"(1, 0)",7,"(2, 0)",--,0.221,0.225,0.220,0.225,0.215,0.231,0.172,0.234,0.203,--,241,150,213,146,261,254,300,267,215,--,Greedy,0.1
Episode,96,step,31,state,"(2, 0)",3,"(1, 0)",--,0.102,0.144,0.077,0.236,0.143,-0.053,0.159,0.161,0.180,--,233,276,218,317,251,205,147,125,115,--,Greedy,0.1
Episode,96,step,32,state,"(1, 0)",7,"(2, 0)",--,0.221,0.225,0.220,0.225,0.215,0.231,0.172,0.235,0.203,--,241,150,213,146,261,254,300,268,215,--,Greedy,0.1
Episode,96,step,34,state,"(2, 0)",3,"(1, 0)",--,0.102,0.144,0.077,0.236,0.143,-0.053,0.159,0.161,0.180,--,233,276,218,319,251,205,147,125,115,--,Greedy,0.1
Episode,96,step,36,state,"(1, 0)",7,"(2, 0)",--,0.221,0.225,0.220,0.225,0.215,0.231,0.172,0.236,0.203,--,241,150,213,146,261,254,300,270,215,--,Greedy,0.1
Episode,96,step,37,state,"(2, 0)",3,"(2, 1)",--,0.102,0.144,0.077,0.237,0.143,-0.053,0.159,0.161,0.180,--,233,276,218,320,251,205,147,125,115,--,Greedy,-0.12
Episode,96,step,43,state,"(2, 1)",7,"(2, 2)",--,-0.106,-0.393,-0.040,-0.223,-0.008,-0.274,0.011,0.186,-0.241,--,13,42,21,86,13,38,35,14,19,--,Greedy,-0.8
Episode,96,step,44,state,"(2, 2)",4,"(2, 18)",--,-0.387,-0.243,0.330,-0.228,-0.111,-0.235,-0.159,-0.151,-0.136,--,3,4,22,4,16,4,19,19,9,--,Epsilon = 0.32,-0.2
Episode,96,step,45,state,"(2, 18)",1,"(2, 22)",--,-0.006,0.031,-0.008,-0.005,-0.009,-0.006,-0.087,-0.049,-0.024,--,0,5,0,0,0,0,1,1,2,--,Greedy,-0.2
Episode,96,step,46,state,"(2, 22)",5,"(1, 20)",--,-0.292,-0.451,-0.472,-0.172,-0.157,-0.090,-0.174,-0.115,-0.151,--,4,2,2,1,2,1,1,3,5,--,Greedy,0.8
Episode,96,step,47,state,"(1, 20)",8,"(2, 36)",--,0.282,0.264,0.280,0.299,0.250,0.153,0.325,0.277,0.386,--,22,40,32,26,68,71,92,90,133,--,Greedy,-0.8
Episode,96,step,48,state,"(2, 36)",5,"(2, 40)",--,-0.004,-0.451,-0.191,-0.008,-0.402,-0.404,-0.002,-0.006,-0.009,--,0,1,1,0,1,1,0,0,0,--,Epsilon = 0.32,-0.4
Episode,96,step,50,state,"(2, 40)",5,"(2, 0)",--,-0.287,-0.268,-0.285,-0.289,-0.262,0.174,-0.286,0.118,-0.290,--,5,6,7,8,13,9,9,10,11,--,Greedy,0.8
Episode,96,step,51,state,"(2, 0)",2,"(2, 0)",--,0.102,0.144,0.077,0.117,0.143,-0.053,0.159,0.161,0.180,--,233,276,218,321,251,205,147,125,115,--,Epsilon = 0.32,-1
end
