 , , ,log2019-04-26_16-54-57,ep ,62,step ,220,r ,18.460
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,62,step,1,state,"(1, 0)",6,"(1, 0)",--,0.231,0.223,0.229,0.227,0.215,0.134,0.163,0.230,0.228,--,103,137,52,92,260,172,79,125,109,--,Epsilon = 0.32,0
Episode,62,step,3,state,"(1, 0)",0,"(0, 0)",--,0.232,0.223,0.229,0.227,0.215,0.134,0.163,0.230,0.228,--,104,137,52,92,260,172,80,125,109,--,Greedy,0.1
Episode,62,step,7,state,"(0, 0)",3,"(1, 0)",--,0.072,0.143,0.156,0.183,0.054,0.090,0.081,0.176,0.151,--,60,79,68,99,70,69,82,123,190,--,Greedy,0.1
Episode,62,step,9,state,"(1, 0)",6,"(2, 0)",--,0.215,0.223,0.229,0.227,0.215,0.134,0.163,0.231,0.228,--,105,137,52,92,260,172,80,126,109,--,Epsilon = 0.32,0.1
Episode,62,step,11,state,"(2, 0)",3,"(1, 0)",--,0.204,0.197,0.224,0.234,-0.032,0.115,0.142,0.077,0.201,--,130,64,149,156,118,139,82,84,55,--,Greedy,0.1
Episode,62,step,13,state,"(1, 0)",7,"(2, 0)",--,0.215,0.223,0.229,0.227,0.215,0.134,0.193,0.232,0.228,--,105,137,52,92,260,172,81,127,109,--,Greedy,0.1
Episode,62,step,15,state,"(2, 0)",2,"(1, 0)",--,0.204,0.197,0.224,0.235,-0.032,0.115,0.142,0.077,0.201,--,130,64,149,158,118,139,82,84,55,--,Epsilon = 0.32,0.1
Episode,62,step,17,state,"(1, 0)",7,"(2, 0)",--,0.215,0.223,0.229,0.227,0.215,0.177,0.193,0.234,0.228,--,105,137,52,92,260,173,81,128,109,--,Greedy,0.1
Episode,62,step,19,state,"(2, 0)",3,"(1, 0)",--,0.204,0.197,0.229,0.235,-0.032,0.115,0.142,0.077,0.201,--,130,64,150,159,118,139,82,84,55,--,Greedy,0.1
Episode,62,step,21,state,"(1, 0)",7,"(2, 0)",--,0.215,0.223,0.229,0.227,0.215,0.177,0.193,0.235,0.228,--,105,137,52,92,260,173,81,130,109,--,Greedy,0.1
Episode,62,step,25,state,"(2, 0)",3,"(1, 0)",--,0.204,0.197,0.229,0.236,-0.032,0.166,0.142,0.144,0.201,--,130,64,150,161,118,140,82,85,55,--,Greedy,0.1
Episode,62,step,26,state,"(1, 0)",2,"(0, 0)",--,0.215,0.223,0.229,0.227,0.215,0.177,0.193,0.236,0.228,--,105,137,52,92,260,173,81,131,109,--,Epsilon = 0.32,0.1
Episode,62,step,32,state,"(0, 0)",5,"(1, 0)",--,0.072,0.143,0.156,0.225,0.054,0.090,0.081,0.176,0.151,--,60,79,68,105,70,69,82,123,190,--,Epsilon = 0.32,0.1
Episode,62,step,34,state,"(1, 0)",7,"(2, 0)",--,0.215,0.223,0.224,0.231,0.215,0.177,0.193,0.236,0.228,--,105,137,53,93,260,173,81,131,109,--,Greedy,0.1
Episode,62,step,36,state,"(2, 0)",3,"(1, 0)",--,0.204,0.197,0.229,0.237,-0.032,0.166,0.142,0.144,0.201,--,130,64,150,163,118,140,82,85,55,--,Epsilon = 0.32,0.1
Episode,62,step,38,state,"(1, 0)",7,"(2, 0)",--,0.215,0.223,0.224,0.231,0.215,0.177,0.193,0.237,0.228,--,105,137,53,93,260,173,81,133,109,--,Greedy,0.1
Episode,62,step,40,state,"(2, 0)",3,"(1, 0)",--,0.204,0.197,0.229,0.237,-0.032,0.166,0.142,0.144,0.201,--,130,64,150,165,118,140,82,85,55,--,Epsilon = 0.32,0.1
