 , , ,log2019-04-26_17-01-22,ep ,108,step ,47,r ,0.460
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,108,step,1,state,"(0, 0)",5,"(0, 0)",--,0.205,0.178,0.101,0.198,0.164,0.238,0.222,0.211,0.199,--,97,104,119,185,184,211,147,202,259,--,Greedy,0
Episode,108,step,2,state,"(0, 0)",5,"(1, 0)",--,0.205,0.178,0.101,0.198,0.164,0.238,0.222,0.211,0.199,--,97,104,119,185,184,212,147,202,259,--,Greedy,0.1
Episode,108,step,3,state,"(1, 0)",2,"(0, 0)",--,0.237,0.236,0.237,0.198,0.213,0.236,0.148,0.232,0.238,--,144,203,194,206,362,313,237,268,170,--,Epsilon = 0.32,0.1
Episode,108,step,6,state,"(0, 0)",5,"(0, 4)",--,0.219,0.178,0.101,0.198,0.164,0.238,0.222,0.211,0.199,--,98,104,119,185,184,214,147,202,259,--,Greedy,-0.12
Episode,108,step,7,state,"(0, 4)",6,"(2, 4)",--,0.038,0.059,0.095,0.048,0.039,-0.017,0.096,-0.031,0.043,--,7,19,22,7,23,25,14,1,4,--,Greedy,0.1
Episode,108,step,8,state,"(2, 4)",6,"(2, 0)",--,0.347,0.428,0.395,0.351,0.308,0.317,0.515,0.433,0.145,--,12,23,4,12,2,25,23,34,1,--,Greedy,0.4
Episode,108,step,10,state,"(2, 0)",3,"(1, 0)",--,0.229,0.164,0.042,0.238,0.215,0.212,0.125,0.180,0.204,--,245,119,279,349,196,231,135,137,111,--,Greedy,0.1
Episode,108,step,12,state,"(1, 0)",8,"(2, 0)",--,0.237,0.236,0.237,0.198,0.213,0.236,0.148,0.232,0.238,--,144,203,195,206,362,313,237,268,171,--,Greedy,0.1
Episode,108,step,16,state,"(2, 0)",0,"(1, 0)",--,0.229,0.164,0.042,0.238,0.215,0.212,0.125,0.180,0.218,--,245,119,279,352,196,231,135,137,112,--,Epsilon = 0.32,0.1
Episode,108,step,18,state,"(1, 0)",8,"(2, 0)",--,0.237,0.236,0.237,0.198,0.213,0.236,0.148,0.232,0.238,--,144,203,195,206,362,313,237,268,173,--,Greedy,0.1
Episode,108,step,20,state,"(2, 0)",3,"(1, 0)",--,0.233,0.164,0.042,0.238,0.215,0.212,0.125,0.180,0.218,--,246,119,279,353,196,231,135,137,112,--,Greedy,0.1
Episode,108,step,22,state,"(1, 0)",8,"(2, 0)",--,0.237,0.236,0.237,0.198,0.213,0.236,0.148,0.232,0.238,--,144,203,195,206,362,313,237,268,175,--,Greedy,0.1
Episode,108,step,25,state,"(2, 0)",2,"(0, 0)",--,0.233,0.164,0.042,0.238,0.225,0.212,0.125,0.180,0.218,--,246,119,279,355,197,231,135,137,112,--,Epsilon = 0.32,0.1
Episode,108,step,27,state,"(0, 0)",6,"(1, 0)",--,0.219,0.178,0.101,0.198,0.164,0.111,0.222,0.219,0.199,--,98,104,119,185,184,215,147,203,259,--,Greedy,0.1
Episode,108,step,28,state,"(1, 0)",8,"(2, 0)",--,0.237,0.236,0.237,0.198,0.213,0.236,0.148,0.232,0.238,--,144,203,195,206,362,313,237,268,176,--,Greedy,0.1
Episode,108,step,30,state,"(2, 0)",1,"(1, 0)",--,0.233,0.164,0.121,0.238,0.225,0.212,0.125,0.180,0.218,--,246,119,280,356,197,231,135,137,112,--,Epsilon = 0.32,0.1
Episode,108,step,31,state,"(1, 0)",8,"(2, 0)",--,0.237,0.236,0.237,0.198,0.213,0.236,0.148,0.232,0.238,--,144,203,195,206,362,313,237,268,177,--,Greedy,0.1
Episode,108,step,32,state,"(2, 0)",1,"(1, 1)",--,0.233,0.195,0.121,0.238,0.225,0.212,0.125,0.180,0.218,--,246,120,280,356,197,231,135,137,112,--,Epsilon = 0.32,-0.12
Episode,108,step,34,state,"(1, 1)",5,"(2, 1)",--,-0.019,0.121,0.221,0.230,-0.134,0.360,-0.299,0.086,0.207,--,15,64,14,14,6,6,8,5,16,--,Epsilon = 0.32,0.1
