 , , ,log2019-04-25_09-51-24,ep ,200,step ,139,r ,5.920
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,200,step,1,state,"(1, 0)",6,"(0, 0)",--,0.234,0.230,0.231,0.237,0.161,0.234,0.238,0.234,0.231,--,390,256,448,350,647,500,493,526,456,--,Greedy,0
Episode,200,step,4,state,"(0, 0)",6,"(1, 0)",--,0.204,0.197,0.188,0.199,0.238,0.211,0.151,0.181,0.109,--,164,162,156,239,482,386,421,458,302,--,Epsilon = 0.32,0.1
Episode,200,step,6,state,"(1, 0)",3,"(0, 0)",--,0.234,0.230,0.231,0.237,0.161,0.234,0.196,0.234,0.231,--,390,256,448,351,647,500,494,526,456,--,Greedy,0.1
Episode,200,step,9,state,"(0, 0)",4,"(0, 4)",--,0.218,0.197,0.188,0.199,0.238,0.211,0.151,0.181,0.109,--,165,162,156,239,483,386,422,458,302,--,Greedy,-0.12
Episode,200,step,10,state,"(0, 4)",7,"(1, 20)",--,0.048,0.063,0.021,0.061,0.036,0.053,0.062,0.221,0.050,--,11,27,13,17,27,34,8,45,48,--,Greedy,-0.12
Episode,200,step,12,state,"(1, 20)",1,"(0, 20)",--,0.239,0.247,0.233,0.243,0.231,0.244,0.112,-0.024,0.066,--,46,64,52,50,94,116,221,144,152,--,Greedy,0.1
Episode,200,step,14,state,"(0, 20)",5,"(1, 20)",--,0.136,-0.295,-0.085,-0.130,-0.266,0.203,-0.455,0.092,0.031,--,78,67,54,50,81,105,60,193,141,--,Greedy,0.1
Episode,200,step,15,state,"(1, 20)",5,"(2, 20)",--,0.239,0.233,0.233,0.243,0.231,0.244,0.112,-0.024,0.066,--,46,65,52,50,94,116,221,144,152,--,Greedy,0.1
Episode,200,step,18,state,"(2, 20)",2,"(1, 20)",--,0.324,-0.210,0.375,0.262,0.257,0.273,0.292,0.266,0.203,--,144,160,150,154,149,293,138,215,161,--,Greedy,0.1
Episode,200,step,19,state,"(1, 20)",5,"(0, 20)",--,0.239,0.233,0.233,0.243,0.231,0.282,0.112,-0.024,0.066,--,46,65,52,50,94,117,221,144,152,--,Greedy,0.1
Episode,200,step,20,state,"(0, 20)",5,"(1, 20)",--,0.136,-0.295,-0.085,-0.130,-0.266,0.219,-0.455,0.092,0.031,--,78,67,54,50,81,106,60,193,141,--,Greedy,0.1
Episode,200,step,21,state,"(1, 20)",8,"(2, 20)",--,0.239,0.233,0.233,0.243,0.231,0.259,0.112,-0.024,0.066,--,46,65,52,50,94,118,221,144,152,--,Epsilon = 0.32,0.1
Episode,200,step,23,state,"(2, 20)",3,"(1, 20)",--,0.324,-0.210,0.312,0.262,0.257,0.273,0.292,0.266,0.203,--,144,160,152,154,149,293,138,215,161,--,Epsilon = 0.32,0.1
Episode,200,step,26,state,"(1, 20)",8,"(2, 20)",--,0.239,0.233,0.233,0.243,0.231,0.252,0.112,-0.024,0.160,--,46,65,52,50,94,120,221,144,153,--,Epsilon = 0.32,0.1
Episode,200,step,28,state,"(2, 20)",1,"(1, 20)",--,0.324,-0.001,0.312,0.257,0.257,0.273,0.292,0.266,0.203,--,144,161,152,155,149,293,138,215,161,--,Epsilon = 0.32,0.1
Episode,200,step,29,state,"(1, 20)",5,"(0, 20)",--,0.239,0.233,0.233,0.243,0.231,0.252,0.112,-0.024,0.214,--,46,65,52,50,94,120,221,144,154,--,Greedy,0.1
Episode,200,step,30,state,"(0, 20)",5,"(1, 20)",--,0.136,-0.295,-0.085,-0.130,-0.266,0.232,-0.455,0.092,0.031,--,78,67,54,50,81,107,60,193,141,--,Greedy,0.1
Episode,200,step,31,state,"(1, 20)",4,"(2, 20)",--,0.239,0.233,0.233,0.243,0.231,0.245,0.112,-0.024,0.214,--,46,65,52,50,94,121,221,144,154,--,Epsilon = 0.32,0.1
Episode,200,step,32,state,"(2, 20)",0,"(1, 20)",--,0.324,0.103,0.312,0.257,0.257,0.273,0.292,0.266,0.203,--,144,162,152,155,149,293,138,215,161,--,Greedy,0.1
Episode,200,step,33,state,"(1, 20)",4,"(0, 20)",--,0.239,0.233,0.233,0.243,0.255,0.245,0.112,-0.024,0.214,--,46,65,52,50,95,121,221,144,154,--,Greedy,0.1
Episode,200,step,34,state,"(0, 20)",5,"(1, 20)",--,0.136,-0.295,-0.085,-0.130,-0.266,0.236,-0.455,0.092,0.031,--,78,67,54,50,81,108,60,193,141,--,Greedy,0.1
Episode,200,step,39,state,"(1, 20)",5,"(1, 4)",--,0.239,0.233,0.233,0.243,0.243,0.244,0.112,-0.024,0.214,--,46,65,52,50,99,122,221,144,154,--,Greedy,0.4
Episode,200,step,41,state,"(1, 4)",7,"(2, 4)",--,0.196,0.177,0.238,0.255,0.210,0.230,0.162,0.203,0.257,--,9,10,10,19,29,8,44,16,68,--,Epsilon = 0.32,0.1
