 , , ,log2019-04-25_09-49-45,ep ,192,step ,57,r ,3.620
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,192,step,1,state,"(1, 0)",8,"(1, 0)",--,0.227,0.116,0.222,0.213,0.227,0.212,0.182,0.229,0.238,--,375,249,438,343,569,492,457,512,439,--,Greedy,0
Episode,192,step,3,state,"(1, 0)",8,"(2, 0)",--,0.227,0.116,0.222,0.213,0.227,0.212,0.182,0.229,0.238,--,375,249,438,343,569,492,457,512,441,--,Greedy,0.1
Episode,192,step,5,state,"(2, 0)",0,"(1, 0)",--,0.204,0.210,0.069,0.226,-0.036,0.148,0.196,0.194,0.119,--,412,568,502,483,378,333,275,279,200,--,Epsilon = 0.32,0.1
Episode,192,step,7,state,"(1, 0)",8,"(2, 0)",--,0.227,0.116,0.222,0.213,0.227,0.212,0.182,0.229,0.235,--,375,249,438,343,569,492,457,512,443,--,Greedy,0.1
Episode,192,step,9,state,"(2, 0)",3,"(1, 0)",--,0.217,0.210,0.069,0.228,-0.036,0.148,0.196,0.194,0.119,--,413,568,502,484,378,333,275,279,200,--,Greedy,0.1
Episode,192,step,11,state,"(1, 0)",8,"(2, 0)",--,0.227,0.116,0.222,0.213,0.227,0.222,0.182,0.229,0.233,--,375,249,438,343,569,493,457,512,444,--,Greedy,0.1
Episode,192,step,13,state,"(2, 0)",3,"(1, 0)",--,0.217,0.210,0.069,0.232,-0.036,0.148,0.196,0.194,0.119,--,413,568,502,486,378,333,275,279,200,--,Greedy,0.1
Episode,192,step,15,state,"(1, 0)",8,"(2, 0)",--,0.227,0.116,0.222,0.213,0.227,0.222,0.182,0.229,0.235,--,375,249,438,343,569,493,457,512,446,--,Greedy,0.1
Episode,192,step,19,state,"(2, 0)",3,"(1, 1)",--,0.217,0.210,0.069,0.235,-0.036,0.148,0.196,0.194,0.168,--,413,568,502,489,378,333,275,279,201,--,Greedy,-0.12
Episode,192,step,20,state,"(1, 1)",2,"(0, 1)",--,-0.230,0.046,0.119,-0.259,-0.259,-0.114,0.057,-0.116,0.141,--,84,72,41,19,20,42,17,29,17,--,Epsilon = 0.32,0.1
Episode,192,step,21,state,"(0, 1)",7,"(1, 1)",--,0.243,0.316,0.255,0.307,-0.179,0.098,0.288,0.038,-0.082,--,80,49,39,54,82,35,39,19,50,--,Epsilon = 0.32,0.1
Episode,192,step,23,state,"(1, 1)",1,"(0, 1)",--,-0.230,0.046,0.188,-0.062,-0.259,-0.114,0.057,-0.116,0.141,--,84,72,42,20,20,42,17,29,17,--,Epsilon = 0.32,0.1
Episode,192,step,25,state,"(0, 1)",1,"(1, 1)",--,0.243,0.316,0.255,0.307,-0.179,0.098,0.288,0.110,0.071,--,80,49,39,54,82,35,39,20,51,--,Greedy,0.1
Episode,192,step,26,state,"(1, 1)",2,"(0, 0)",--,-0.230,0.146,0.188,-0.062,-0.259,-0.114,0.057,-0.116,0.141,--,84,73,42,20,20,42,17,29,17,--,Greedy,0.4
Episode,192,step,28,state,"(0, 0)",8,"(1, 0)",--,0.136,0.170,0.106,0.127,0.112,0.166,0.102,0.153,0.231,--,162,154,150,237,454,352,420,454,286,--,Greedy,0.1
Episode,192,step,29,state,"(1, 0)",8,"(2, 0)",--,0.227,0.116,0.222,0.213,0.227,0.222,0.182,0.229,0.235,--,375,249,438,343,569,493,457,512,447,--,Greedy,0.1
Episode,192,step,30,state,"(2, 0)",0,"(2, 1)",--,0.217,0.210,0.069,0.120,-0.036,0.148,0.196,0.194,0.168,--,413,568,502,490,378,333,275,279,201,--,Greedy,-0.12
Episode,192,step,31,state,"(2, 1)",1,"(1, 1)",--,-0.711,-0.051,-0.541,-0.381,-0.367,-0.332,-0.318,-0.378,-0.265,--,32,73,46,135,55,63,59,55,42,--,Greedy,0.1
Episode,192,step,32,state,"(1, 1)",2,"(0, 1)",--,-0.230,0.146,0.333,-0.062,-0.259,-0.114,0.057,-0.116,0.141,--,84,73,43,20,20,42,17,29,17,--,Greedy,0.1
Episode,192,step,36,state,"(0, 1)",3,"(1, 1)",--,0.243,0.271,0.255,0.285,-0.179,0.098,0.279,0.110,0.071,--,80,50,39,56,82,35,40,20,51,--,Greedy,0.1
Episode,192,step,38,state,"(1, 1)",2,"(2, 1)",--,-0.230,0.146,0.310,-0.062,-0.259,-0.114,0.057,-0.116,0.199,--,84,73,44,20,20,42,17,29,18,--,Greedy,0.1
Episode,192,step,39,state,"(2, 1)",1,"(0, 1)",--,-0.711,0.094,-0.541,-0.381,-0.367,-0.332,-0.318,-0.378,-0.265,--,32,74,46,135,55,63,59,55,42,--,Greedy,0.1
Episode,192,step,42,state,"(0, 1)",2,"(0, 0)",--,0.243,0.271,0.255,0.275,-0.179,0.167,0.279,0.110,0.071,--,80,50,39,58,82,36,40,20,51,--,Epsilon = 0.32,0.4
Episode,192,step,43,state,"(0, 0)",8,"(1, 0)",--,0.136,0.170,0.106,0.127,0.112,0.166,0.102,0.153,0.233,--,162,154,150,237,454,352,420,454,287,--,Greedy,0.1
Episode,192,step,44,state,"(1, 0)",8,"(2, 0)",--,0.227,0.116,0.222,0.213,0.227,0.222,0.182,0.229,0.231,--,375,249,438,343,569,493,457,512,448,--,Greedy,0.1
Episode,192,step,45,state,"(2, 0)",1,"(2, 1)",--,0.063,0.210,0.069,0.120,-0.036,0.148,0.196,0.194,0.168,--,414,568,502,490,378,333,275,279,201,--,Greedy,-0.12
Episode,192,step,46,state,"(2, 1)",1,"(1, 1)",--,-0.711,0.165,-0.541,-0.381,-0.367,-0.332,-0.318,-0.378,-0.265,--,32,75,46,135,55,63,59,55,42,--,Greedy,0.1
Episode,192,step,47,state,"(1, 1)",2,"(0, 1)",--,-0.230,0.146,0.245,-0.062,-0.259,-0.114,0.057,-0.116,0.199,--,84,73,45,20,20,42,17,29,18,--,Greedy,0.1
Episode,192,step,49,state,"(0, 1)",2,"(0, 0)",--,0.243,0.271,0.349,0.275,-0.179,0.167,0.279,0.110,0.071,--,80,50,41,58,82,36,40,20,51,--,Greedy,0.4
Episode,192,step,51,state,"(0, 0)",8,"(1, 0)",--,0.136,0.170,0.106,0.127,0.112,0.195,0.102,0.153,0.234,--,162,154,150,237,454,353,420,454,288,--,Greedy,0.1
Episode,192,step,52,state,"(1, 0)",7,"(2, 0)",--,0.227,0.116,0.222,0.213,0.227,0.222,0.182,0.229,0.227,--,375,249,438,343,569,493,457,512,449,--,Greedy,0.1
Episode,192,step,55,state,"(2, 0)",7,"(2, 1)",--,0.063,0.112,0.069,0.120,-0.036,0.148,0.204,0.194,0.187,--,414,569,502,490,378,333,276,279,202,--,Epsilon = 0.32,-0.12
Episode,192,step,56,state,"(2, 1)",7,"(2, 2)",--,-0.711,0.197,-0.541,-0.381,-0.367,-0.332,-0.318,-0.378,-0.265,--,32,76,46,135,55,63,59,55,42,--,Epsilon = 0.32,-0.8
Episode,192,step,57,state,"(2, 2)",3,"(2, 2)",--,-0.283,-0.271,-0.183,0.011,-0.264,-0.284,-0.287,-0.206,-0.202,--,5,15,36,18,28,21,25,30,49,--,Greedy,-1
end
