 , , ,log2019-04-26_16-57-04,ep ,77,step ,98,r ,7.000
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,77,step,1,state,"(1, 0)",6,"(1, 0)",--,0.211,0.218,0.168,0.230,-0.227,0.228,0.230,0.234,0.228,--,118,156,119,126,266,229,139,169,122,--,Epsilon = 0.32,0
Episode,77,step,5,state,"(1, 0)",6,"(2, 0)",--,0.211,0.225,0.168,0.230,-0.227,0.228,0.234,0.234,0.228,--,118,157,119,126,266,229,142,169,122,--,Greedy,0.1
Episode,77,step,7,state,"(2, 0)",4,"(1, 0)",--,0.232,-0.039,-0.121,-0.036,0.150,0.222,0.182,0.110,0.214,--,144,99,222,223,124,143,92,109,71,--,Epsilon = 0.32,0.1
Episode,77,step,11,state,"(1, 0)",0,"(0, 0)",--,0.222,0.225,0.168,0.232,-0.227,0.228,0.234,0.234,0.228,--,119,157,119,127,266,229,144,169,122,--,Epsilon = 0.32,0.1
Episode,77,step,14,state,"(0, 0)",4,"(1, 0)",--,0.157,0.089,0.188,0.150,0.132,-0.226,0.151,0.203,0.070,--,77,90,84,141,81,139,105,145,220,--,Epsilon = 0.32,0.1
Episode,77,step,16,state,"(1, 0)",6,"(2, 0)",--,0.218,0.225,0.168,0.232,-0.227,0.228,0.235,0.234,0.228,--,120,157,119,127,266,229,145,169,122,--,Greedy,0.1
Episode,77,step,18,state,"(2, 0)",0,"(1, 0)",--,0.233,-0.039,-0.121,-0.036,0.186,0.222,0.182,0.110,0.214,--,145,99,222,223,125,143,92,109,71,--,Greedy,0.1
Episode,77,step,19,state,"(1, 0)",2,"(0, 0)",--,0.218,0.225,0.168,0.232,-0.227,0.228,0.235,0.234,0.228,--,120,157,119,127,266,229,146,169,122,--,Epsilon = 0.32,0.1
Episode,77,step,20,state,"(0, 0)",7,"(0, 4)",--,0.157,0.089,0.188,0.150,0.176,-0.226,0.151,0.203,0.070,--,77,90,84,141,82,139,105,145,220,--,Greedy,-0.12
Episode,77,step,22,state,"(0, 4)",6,"(0, 20)",--,0.032,0.049,0.090,0.042,0.044,-0.057,0.040,-0.031,0.048,--,5,18,13,6,22,24,3,1,3,--,Epsilon = 0.32,-0.12
Episode,77,step,23,state,"(0, 20)",5,"(1, 20)",--,0.251,-0.227,0.250,0.253,0.140,0.254,0.213,-0.178,0.251,--,30,19,28,28,14,34,22,77,90,--,Greedy,0.1
Episode,77,step,24,state,"(1, 20)",4,"(2, 20)",--,0.254,0.267,0.266,0.257,0.304,0.266,0.265,0.263,0.266,--,19,13,19,26,23,61,47,110,16,--,Greedy,0.1
Episode,77,step,25,state,"(2, 20)",6,"(2, 4)",--,0.267,0.263,0.281,0.265,0.270,0.265,-0.200,0.267,0.414,--,62,17,77,74,24,52,33,65,98,--,Epsilon = 0.32,0.4
Episode,77,step,27,state,"(2, 4)",7,"(2, 0)",--,0.278,0.214,0.353,0.376,0.308,0.396,0.442,0.446,0.145,--,5,21,2,10,2,23,8,28,1,--,Greedy,0.4
Episode,77,step,30,state,"(2, 0)",0,"(0, 0)",--,0.236,-0.039,-0.121,-0.036,0.186,0.222,0.182,0.110,0.214,--,148,99,222,223,125,143,92,109,71,--,Epsilon = 0.32,0.1
Episode,77,step,36,state,"(0, 0)",2,"(0, 4)",--,0.157,0.089,0.204,0.179,0.176,-0.226,0.151,0.139,0.129,--,77,90,86,142,82,139,105,147,221,--,Greedy,-0.12
Episode,77,step,38,state,"(0, 4)",4,"(0, 20)",--,0.032,0.049,0.116,0.042,0.044,-0.057,0.034,-0.031,0.048,--,5,18,14,6,22,24,4,1,3,--,Epsilon = 0.32,-0.12
Episode,77,step,39,state,"(0, 20)",5,"(1, 20)",--,0.251,-0.227,0.250,0.253,0.140,0.263,0.213,-0.178,0.251,--,30,19,28,28,14,35,22,77,90,--,Greedy,0.1
Episode,77,step,42,state,"(1, 20)",2,"(0, 20)",--,0.254,0.267,0.266,0.257,0.293,0.266,0.265,0.263,0.266,--,19,13,19,26,26,61,47,110,16,--,Epsilon = 0.32,0.1
Episode,77,step,44,state,"(0, 20)",5,"(1, 20)",--,0.251,-0.227,0.250,0.253,0.140,0.266,0.213,-0.178,0.251,--,30,19,28,28,14,37,22,77,90,--,Greedy,0.1
Episode,77,step,46,state,"(1, 20)",6,"(2, 20)",--,0.254,0.267,0.263,0.257,0.283,0.266,0.265,0.263,0.266,--,19,13,20,26,27,61,47,110,16,--,Epsilon = 0.32,0.1
Episode,77,step,49,state,"(2, 20)",0,"(2, 4)",--,0.267,0.263,0.281,0.265,0.270,0.265,0.170,0.298,0.383,--,62,17,77,74,24,52,34,66,99,--,Epsilon = 0.32,0.4
Episode,77,step,50,state,"(2, 4)",7,"(2, 0)",--,0.278,0.214,0.353,0.376,0.308,0.396,0.442,0.484,0.145,--,5,21,2,10,2,23,8,29,1,--,Greedy,0.4
Episode,77,step,52,state,"(2, 0)",0,"(1, 0)",--,0.227,-0.039,-0.121,-0.036,0.186,0.222,0.182,0.110,0.214,--,150,99,222,223,125,143,92,109,71,--,Greedy,0.1
Episode,77,step,54,state,"(1, 0)",6,"(2, 0)",--,0.218,0.225,0.189,0.232,-0.227,0.228,0.235,0.234,0.228,--,120,157,120,127,266,229,147,169,122,--,Greedy,0.1
Episode,77,step,56,state,"(2, 0)",0,"(1, 0)",--,0.231,-0.039,-0.121,-0.036,0.206,0.222,0.182,0.110,0.214,--,151,99,222,223,126,143,92,109,71,--,Greedy,0.1
Episode,77,step,58,state,"(1, 0)",6,"(2, 0)",--,0.218,0.225,0.189,0.232,-0.227,0.228,0.235,0.234,0.228,--,120,157,120,127,266,229,149,169,122,--,Greedy,0.1
Episode,77,step,59,state,"(2, 0)",0,"(1, 0)",--,0.233,-0.039,-0.121,-0.036,0.206,0.222,0.182,0.110,0.214,--,152,99,222,223,126,143,92,109,71,--,Greedy,0.1
Episode,77,step,61,state,"(1, 0)",7,"(2, 0)",--,0.218,0.225,0.189,0.232,-0.227,0.228,0.236,0.234,0.228,--,120,157,120,127,266,229,151,169,122,--,Epsilon = 0.32,0.1
Episode,77,step,63,state,"(2, 0)",0,"(0, 0)",--,0.235,-0.039,-0.121,-0.036,0.206,0.222,0.182,0.110,0.214,--,154,99,222,223,126,143,92,109,71,--,Greedy,0.1
