 , , ,log2019-04-25_10-03-49,ep ,268,step ,173,r ,6.350
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,268,step,1,state,"(1, 0)",1,"(1, 0)",--,0.230,0.238,0.223,0.170,0.229,0.214,0.218,0.213,0.139,--,506,393,580,650,813,648,630,726,577,--,Greedy,0
Episode,268,step,3,state,"(1, 0)",7,"(2, 0)",--,0.230,0.238,0.223,0.170,0.229,0.214,0.218,0.223,0.139,--,506,394,580,650,813,648,630,727,577,--,Epsilon = 0.32,0.1
Episode,268,step,4,state,"(2, 0)",1,"(1, 0)",--,0.191,0.232,0.208,0.206,0.184,0.188,0.056,0.197,0.157,--,492,847,694,722,579,418,421,366,304,--,Greedy,0.1
Episode,268,step,5,state,"(1, 0)",0,"(0, 0)",--,0.230,0.238,0.223,0.170,0.229,0.214,0.218,0.228,0.139,--,506,394,580,650,813,648,630,728,577,--,Epsilon = 0.32,0.1
Episode,268,step,7,state,"(0, 0)",7,"(1, 0)",--,0.189,0.189,0.211,0.222,0.146,0.205,0.204,0.236,0.141,--,231,232,234,391,631,577,556,648,439,--,Greedy,0.1
Episode,268,step,10,state,"(1, 0)",1,"(0, 0)",--,0.235,0.238,0.223,0.198,0.229,0.214,0.218,0.228,0.139,--,508,394,580,651,813,648,630,728,577,--,Greedy,0.1
Episode,268,step,12,state,"(0, 0)",7,"(1, 0)",--,0.189,0.189,0.211,0.222,0.146,0.205,0.204,0.237,0.141,--,231,232,234,391,631,577,556,650,439,--,Greedy,0.1
Episode,268,step,17,state,"(1, 0)",1,"(0, 0)",--,0.235,0.238,0.223,0.198,0.233,0.214,0.218,0.228,0.181,--,508,397,580,651,814,648,630,728,578,--,Greedy,0.1
Episode,268,step,19,state,"(0, 0)",1,"(0, 20)",--,0.189,0.209,0.211,0.222,0.146,0.205,0.204,0.237,0.141,--,231,233,234,391,631,577,556,651,439,--,Epsilon = 0.32,-0.12
Episode,268,step,23,state,"(0, 20)",7,"(1, 20)",--,0.234,0.151,-0.033,-0.162,-0.002,0.237,-0.217,0.276,0.022,--,102,82,85,61,134,142,121,227,205,--,Greedy,0.1
