 , , ,log2019-04-25_09-33-31,ep ,85,step ,45,r ,2.660
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,85,step,1,state,"(1, 0)",7,"(1, 0)",--,0.232,0.164,0.235,0.225,0.215,0.188,0.231,0.237,0.226,--,215,138,194,124,237,201,252,187,202,--,Greedy,0
Episode,85,step,3,state,"(1, 0)",7,"(2, 0)",--,0.232,0.164,0.235,0.225,0.215,0.188,0.231,0.238,0.226,--,215,138,194,124,237,201,252,189,202,--,Greedy,0.1
Episode,85,step,4,state,"(2, 0)",0,"(1, 0)",--,0.232,0.200,0.207,-0.187,0.092,0.207,0.230,0.200,0.231,--,184,206,208,275,234,184,122,104,100,--,Greedy,0.1
Episode,85,step,6,state,"(1, 0)",7,"(2, 0)",--,0.232,0.164,0.235,0.225,0.215,0.188,0.231,0.237,0.226,--,215,138,194,124,237,201,252,191,202,--,Greedy,0.1
Episode,85,step,8,state,"(2, 0)",3,"(1, 0)",--,0.235,0.200,0.207,-0.187,0.092,0.207,0.230,0.200,0.231,--,186,206,208,275,234,184,122,104,100,--,Epsilon = 0.32,0.1
Episode,85,step,10,state,"(1, 0)",7,"(2, 0)",--,0.232,0.164,0.235,0.225,0.215,0.188,0.231,0.237,0.226,--,215,138,194,124,237,201,252,193,202,--,Greedy,0.1
Episode,85,step,12,state,"(2, 0)",0,"(0, 0)",--,0.235,0.200,0.207,-0.009,0.092,0.207,0.230,0.200,0.231,--,187,206,208,276,234,184,122,104,100,--,Epsilon = 0.32,0.1
Episode,85,step,13,state,"(0, 0)",7,"(1, 0)",--,0.148,0.129,0.102,0.107,0.131,0.110,0.145,0.226,-0.238,--,78,49,66,128,234,201,212,163,172,--,Greedy,0.1
Episode,85,step,14,state,"(1, 0)",7,"(2, 0)",--,0.232,0.164,0.235,0.225,0.215,0.188,0.231,0.236,0.226,--,215,138,194,124,237,201,252,194,202,--,Greedy,0.1
Episode,85,step,19,state,"(2, 0)",0,"(0, 0)",--,0.235,0.200,0.207,-0.009,0.092,0.207,0.232,0.200,0.233,--,190,206,208,276,234,184,123,104,101,--,Greedy,0.1
Episode,85,step,21,state,"(0, 0)",7,"(1, 0)",--,0.148,0.129,0.102,0.107,0.131,0.162,0.145,0.231,-0.238,--,78,49,66,128,234,202,212,164,172,--,Greedy,0.1
Episode,85,step,22,state,"(1, 0)",7,"(2, 0)",--,0.232,0.164,0.235,0.225,0.215,0.188,0.231,0.236,0.226,--,215,138,194,124,237,201,252,195,202,--,Greedy,0.1
Episode,85,step,23,state,"(2, 0)",0,"(2, 1)",--,0.234,0.200,0.207,-0.009,0.092,0.207,0.232,0.200,0.233,--,191,206,208,276,234,184,123,104,101,--,Greedy,-0.12
Episode,85,step,27,state,"(2, 1)",6,"(1, 1)",--,-0.106,0.083,-0.040,0.093,-0.146,0.007,0.206,-0.180,-0.011,--,13,31,21,79,12,35,31,7,11,--,Greedy,0.1
Episode,85,step,29,state,"(1, 1)",0,"(0, 1)",--,0.262,-0.214,0.030,0.153,0.110,0.002,0.135,-0.180,0.001,--,40,62,16,16,13,10,11,12,9,--,Greedy,0.1
Episode,85,step,32,state,"(0, 1)",7,"(1, 1)",--,0.129,0.219,-0.110,0.278,0.338,0.278,0.269,0.250,0.283,--,78,14,23,10,46,17,30,12,23,--,Epsilon = 0.32,0.1
Episode,85,step,34,state,"(1, 1)",0,"(0, 1)",--,0.279,-0.214,0.030,0.153,0.110,0.002,0.135,-0.180,0.001,--,42,62,16,16,13,10,11,12,9,--,Greedy,0.1
Episode,85,step,36,state,"(0, 1)",4,"(0, 0)",--,0.129,0.219,-0.110,0.278,0.321,0.278,0.269,0.257,0.283,--,78,14,23,10,47,17,30,13,23,--,Greedy,0.4
Episode,85,step,37,state,"(0, 0)",7,"(1, 0)",--,0.148,0.129,0.102,0.107,0.131,0.162,0.145,0.233,-0.238,--,78,49,66,128,234,202,212,165,172,--,Greedy,0.1
Episode,85,step,38,state,"(1, 0)",7,"(2, 0)",--,0.232,0.164,0.235,0.225,0.215,0.188,0.231,0.236,0.226,--,215,138,194,124,237,201,252,196,202,--,Greedy,0.1
Episode,85,step,40,state,"(2, 0)",8,"(2, 1)",--,0.132,0.200,0.207,-0.009,0.092,0.207,0.232,0.200,0.234,--,192,206,208,276,234,184,123,104,102,--,Greedy,-0.12
Episode,85,step,42,state,"(2, 1)",6,"(2, 2)",--,-0.106,0.083,-0.040,0.093,-0.146,0.007,0.229,-0.180,-0.011,--,13,31,21,79,12,35,33,7,11,--,Greedy,-0.8
Episode,85,step,44,state,"(2, 2)",7,"(2, 0)",--,-0.387,-0.243,-0.094,-0.212,-0.047,-0.235,-0.126,-0.501,-0.136,--,3,4,21,3,15,4,17,10,9,--,Epsilon = 0.32,0.8
Episode,85,step,45,state,"(2, 0)",6,"(2, 16)",--,0.132,0.200,0.207,-0.009,0.092,0.207,0.232,0.200,0.141,--,192,206,208,276,234,184,123,104,103,--,Greedy,-1
end
