 , , ,log2019-04-26_16-59-34,ep ,95,step ,114,r ,6.800
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,95,step,1,state,"(1, 0)",2,"(1, 0)",--,0.102,0.236,0.238,0.233,0.217,0.237,0.237,0.234,0.235,--,134,186,149,162,275,299,222,206,140,--,Greedy,0
Episode,95,step,5,state,"(1, 0)",7,"(2, 0)",--,0.102,0.236,0.238,0.233,0.226,0.237,0.237,0.236,0.235,--,134,186,151,162,276,299,222,207,140,--,Epsilon = 0.32,0.1
Episode,95,step,7,state,"(2, 0)",2,"(1, 0)",--,0.233,0.187,0.235,0.211,0.119,0.112,0.218,0.218,0.231,--,209,111,236,272,181,222,119,124,88,--,Greedy,0.1
Episode,95,step,8,state,"(1, 0)",2,"(0, 0)",--,0.102,0.236,0.238,0.233,0.226,0.237,0.237,0.236,0.235,--,134,186,151,162,276,299,222,208,140,--,Greedy,0.1
Episode,95,step,10,state,"(0, 0)",4,"(1, 0)",--,0.096,0.203,0.102,0.211,0.220,0.179,0.208,0.238,0.191,--,91,94,108,175,127,149,125,184,254,--,Epsilon = 0.32,0.1
Episode,95,step,11,state,"(1, 0)",7,"(2, 0)",--,0.102,0.236,0.238,0.233,0.226,0.237,0.237,0.236,0.235,--,134,186,152,162,276,299,222,208,140,--,Epsilon = 0.32,0.1
Episode,95,step,13,state,"(2, 0)",2,"(0, 0)",--,0.233,0.187,0.236,0.211,0.119,0.112,0.218,0.218,0.231,--,209,111,238,272,181,222,119,124,88,--,Greedy,0.1
Episode,95,step,15,state,"(0, 0)",7,"(2, 0)",--,0.096,0.203,0.102,0.211,0.228,0.179,0.208,0.238,0.191,--,91,94,108,175,128,149,125,185,254,--,Greedy,0.1
Episode,95,step,17,state,"(2, 0)",0,"(0, 0)",--,0.233,0.187,0.237,0.211,0.119,0.112,0.218,0.218,0.231,--,209,111,240,272,181,222,119,124,88,--,Epsilon = 0.32,0.1
Episode,95,step,19,state,"(0, 0)",7,"(1, 0)",--,0.096,0.203,0.102,0.211,0.228,0.179,0.208,0.238,0.191,--,91,94,108,175,128,149,125,187,254,--,Greedy,0.1
Episode,95,step,21,state,"(1, 0)",2,"(0, 0)",--,0.102,0.236,0.238,0.233,0.226,0.237,0.237,0.236,0.235,--,134,186,153,162,276,299,222,209,140,--,Greedy,0.1
Episode,95,step,23,state,"(0, 0)",7,"(1, 0)",--,0.096,0.203,0.102,0.211,0.228,0.179,0.208,0.238,0.191,--,91,94,108,175,128,149,125,189,254,--,Epsilon = 0.32,0.1
Episode,95,step,27,state,"(1, 0)",2,"(0, 0)",--,0.102,0.236,0.238,0.233,0.226,0.237,0.237,0.237,0.235,--,134,186,156,162,276,299,222,210,140,--,Greedy,0.1
Episode,95,step,31,state,"(0, 0)",7,"(1, 0)",--,0.096,0.218,0.102,0.211,0.228,0.179,0.208,0.238,0.191,--,91,95,108,175,128,149,125,192,254,--,Greedy,0.1
Episode,95,step,32,state,"(1, 0)",7,"(2, 0)",--,0.102,0.236,0.238,0.233,0.226,0.237,0.237,0.237,0.235,--,134,186,157,162,276,299,222,210,140,--,Epsilon = 0.32,0.1
Episode,95,step,34,state,"(2, 0)",2,"(1, 0)",--,0.235,0.187,0.237,0.211,0.119,0.112,0.218,0.218,0.231,--,210,111,241,272,181,222,119,124,88,--,Greedy,0.1
Episode,95,step,35,state,"(1, 0)",0,"(0, 0)",--,0.102,0.236,0.238,0.233,0.226,0.237,0.237,0.237,0.235,--,134,186,157,162,276,299,222,211,140,--,Epsilon = 0.32,0.1
Episode,95,step,37,state,"(0, 0)",7,"(2, 0)",--,0.096,0.218,0.102,0.211,0.228,0.179,0.208,0.238,0.191,--,91,95,108,175,128,149,125,194,254,--,Greedy,0.1
Episode,95,step,38,state,"(2, 0)",2,"(1, 0)",--,0.235,0.187,0.237,0.211,0.119,0.112,0.218,0.218,0.231,--,210,111,242,272,181,222,119,124,88,--,Greedy,0.1
Episode,95,step,39,state,"(1, 0)",2,"(0, 0)",--,0.159,0.236,0.238,0.233,0.226,0.237,0.237,0.237,0.235,--,135,186,157,162,276,299,222,211,140,--,Epsilon = 0.32,0.1
Episode,95,step,41,state,"(0, 0)",7,"(1, 0)",--,0.096,0.218,0.102,0.223,0.228,0.179,0.208,0.238,0.191,--,91,95,108,176,128,149,125,195,254,--,Greedy,0.1
Episode,95,step,42,state,"(1, 0)",2,"(0, 0)",--,0.159,0.236,0.238,0.233,0.226,0.237,0.237,0.237,0.235,--,135,186,158,162,276,299,222,211,140,--,Greedy,0.1
Episode,95,step,45,state,"(0, 0)",7,"(2, 0)",--,0.096,0.218,0.159,0.223,0.228,0.179,0.208,0.238,0.191,--,91,95,109,176,128,149,125,197,254,--,Greedy,0.1
Episode,95,step,48,state,"(2, 0)",2,"(1, 0)",--,0.235,0.187,0.238,0.211,0.119,0.112,0.218,0.218,0.234,--,210,111,244,272,181,222,119,124,89,--,Greedy,0.1
Episode,95,step,49,state,"(1, 0)",2,"(0, 0)",--,0.159,0.236,0.238,0.233,0.226,0.237,0.237,0.237,0.235,--,135,186,159,162,276,299,222,211,140,--,Greedy,0.1
Episode,95,step,52,state,"(0, 0)",7,"(0, 4)",--,0.096,0.226,0.159,0.229,0.228,0.179,0.208,0.238,0.191,--,91,96,109,177,128,149,125,198,254,--,Greedy,-0.12
Episode,95,step,53,state,"(0, 4)",2,"(0, 20)",--,0.032,0.049,0.056,0.048,0.039,-0.057,0.054,-0.031,0.043,--,5,18,19,7,23,24,9,1,4,--,Greedy,-0.12
Episode,95,step,55,state,"(0, 20)",8,"(2, 20)",--,0.248,-0.024,-0.005,0.240,0.140,-0.003,0.241,0.273,0.274,--,33,20,31,31,14,41,23,88,97,--,Greedy,0.1
Episode,95,step,58,state,"(2, 20)",1,"(1, 20)",--,0.052,0.009,-0.154,0.299,0.286,0.277,0.291,-0.054,0.173,--,65,19,80,89,28,54,37,95,102,--,Epsilon = 0.32,0.1
Episode,95,step,60,state,"(1, 20)",8,"(2, 20)",--,0.274,0.268,0.273,0.296,0.283,0.276,-0.160,0.293,0.323,--,20,14,21,30,27,63,62,115,20,--,Greedy,0.1
Episode,95,step,63,state,"(2, 20)",5,"(2, 4)",--,0.052,0.126,-0.154,0.288,0.286,0.277,0.291,-0.054,0.173,--,65,20,80,90,28,54,37,95,103,--,Epsilon = 0.32,0.4
Episode,95,step,64,state,"(2, 4)",0,"(2, 0)",--,0.316,0.349,0.353,0.346,0.308,0.396,0.503,0.433,0.145,--,10,22,2,11,2,23,10,34,1,--,Epsilon = 0.32,0.4
Episode,95,step,65,state,"(2, 0)",0,"(0, 0)",--,0.235,0.187,0.238,0.211,0.119,0.112,0.218,0.218,0.234,--,210,111,245,272,181,222,119,124,89,--,Epsilon = 0.32,0.1
Episode,95,step,67,state,"(0, 0)",3,"(0, 4)",--,0.096,0.226,0.159,0.231,0.228,0.179,0.208,0.101,0.191,--,91,96,109,178,128,149,125,199,254,--,Greedy,-0.12
Episode,95,step,68,state,"(0, 4)",0,"(0, 20)",--,0.032,0.049,0.050,0.048,0.039,-0.057,0.054,-0.031,0.043,--,5,18,20,7,23,24,9,1,4,--,Epsilon = 0.32,-0.12
