 , , ,log2019-04-25_09-34-20,ep ,88,step ,144,r ,13.140
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,88,step,1,state,"(1, 0)",3,"(1, 0)",--,0.166,0.222,0.102,0.227,0.229,0.232,0.231,0.238,0.226,--,226,141,207,127,239,207,259,220,203,--,Epsilon = 0.32,0
Episode,88,step,2,state,"(1, 0)",7,"(2, 0)",--,0.166,0.222,0.102,0.227,0.229,0.232,0.231,0.238,0.226,--,226,141,207,128,239,207,259,220,203,--,Greedy,0.1
Episode,88,step,4,state,"(2, 0)",1,"(1, 0)",--,0.214,0.238,0.197,0.187,0.153,0.108,0.133,0.213,0.202,--,195,242,212,279,235,194,127,105,105,--,Greedy,0.1
Episode,88,step,7,state,"(1, 0)",7,"(2, 0)",--,0.166,0.222,0.102,0.227,0.229,0.235,0.231,0.238,0.226,--,226,141,207,128,239,208,259,222,203,--,Greedy,0.1
Episode,88,step,9,state,"(2, 0)",1,"(1, 0)",--,0.214,0.238,0.197,0.187,0.153,0.108,0.133,0.213,0.202,--,195,244,212,279,235,194,127,105,105,--,Greedy,0.1
Episode,88,step,11,state,"(1, 0)",7,"(2, 0)",--,0.166,0.222,0.102,0.227,0.229,0.235,0.231,0.238,0.226,--,226,141,207,128,239,208,259,224,203,--,Greedy,0.1
Episode,88,step,13,state,"(2, 0)",1,"(1, 0)",--,0.214,0.238,0.197,0.187,0.153,0.108,0.133,0.213,0.202,--,195,246,212,279,235,194,127,105,105,--,Greedy,0.1
Episode,88,step,15,state,"(1, 0)",7,"(2, 0)",--,0.166,0.222,0.102,0.227,0.229,0.235,0.231,0.238,0.226,--,226,141,207,128,239,208,259,226,203,--,Greedy,0.1
Episode,88,step,17,state,"(2, 0)",1,"(1, 0)",--,0.214,0.238,0.197,0.187,0.153,0.108,0.133,0.213,0.202,--,195,248,212,279,235,194,127,105,105,--,Greedy,0.1
Episode,88,step,18,state,"(1, 0)",7,"(0, 0)",--,0.166,0.222,0.102,0.227,0.229,0.235,0.231,0.238,0.226,--,226,141,207,128,239,208,259,227,203,--,Greedy,0.1
Episode,88,step,19,state,"(0, 0)",2,"(1, 0)",--,0.171,0.180,0.191,0.221,0.238,0.190,0.197,0.126,-0.238,--,79,55,68,132,258,203,239,173,172,--,Epsilon = 0.32,0.1
Episode,88,step,20,state,"(1, 0)",7,"(0, 0)",--,0.166,0.222,0.102,0.227,0.229,0.235,0.231,0.238,0.226,--,226,141,207,128,239,208,259,228,203,--,Greedy,0.1
Episode,88,step,21,state,"(0, 0)",4,"(1, 0)",--,0.171,0.180,0.211,0.221,0.238,0.190,0.197,0.126,-0.238,--,79,55,69,132,258,203,239,173,172,--,Greedy,0.1
Episode,88,step,22,state,"(1, 0)",7,"(2, 0)",--,0.166,0.222,0.102,0.227,0.229,0.235,0.231,0.238,0.226,--,226,141,207,128,239,208,259,229,203,--,Greedy,0.1
Episode,88,step,24,state,"(2, 0)",1,"(1, 0)",--,0.214,0.238,0.214,0.187,0.153,0.108,0.133,0.213,0.202,--,195,249,213,279,235,194,127,105,105,--,Greedy,0.1
Episode,88,step,26,state,"(1, 0)",7,"(2, 0)",--,0.166,0.222,0.102,0.227,0.229,0.235,0.231,0.238,0.226,--,226,141,207,128,239,208,259,231,203,--,Greedy,0.1
Episode,88,step,28,state,"(2, 0)",1,"(1, 0)",--,0.214,0.238,0.214,0.187,0.189,0.108,0.133,0.213,0.202,--,195,250,213,279,236,194,127,105,105,--,Greedy,0.1
Episode,88,step,29,state,"(1, 0)",7,"(2, 0)",--,0.166,0.222,0.102,0.227,0.229,0.235,0.231,0.238,0.226,--,226,141,207,128,239,208,259,232,203,--,Greedy,0.1
Episode,88,step,30,state,"(2, 0)",0,"(1, 0)",--,0.214,0.238,0.214,0.187,0.189,0.108,0.133,0.213,0.202,--,195,251,213,279,236,194,127,105,105,--,Epsilon = 0.32,0.1
