 , , ,log2019-04-25_10-07-29,ep ,293,step ,64,r ,3.260
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,293,step,1,state,"(1, 0)",6,"(1, 0)",--,0.233,0.221,0.235,0.232,-0.224,0.224,0.236,0.227,0.232,--,546,437,628,664,909,718,658,753,669,--,Greedy,0
Episode,293,step,5,state,"(1, 0)",6,"(2, 0)",--,0.233,0.221,0.235,0.232,-0.224,0.224,0.237,0.227,0.232,--,546,437,628,664,909,718,662,753,669,--,Greedy,0.1
Episode,293,step,6,state,"(2, 0)",2,"(1, 0)",--,0.220,0.208,0.238,0.181,0.216,0.222,0.078,0.145,0.204,--,549,898,753,805,628,444,454,407,341,--,Greedy,0.1
Episode,293,step,8,state,"(1, 0)",8,"(2, 0)",--,0.233,0.221,0.235,0.232,-0.224,0.224,0.237,0.227,0.232,--,546,437,628,664,909,718,664,753,669,--,Epsilon = 0.32,0.1
Episode,293,step,10,state,"(2, 0)",2,"(1, 0)",--,0.220,0.208,0.238,0.181,0.216,0.222,0.078,0.145,0.204,--,549,898,755,805,628,444,454,407,341,--,Greedy,0.1
Episode,293,step,12,state,"(1, 0)",6,"(2, 0)",--,0.233,0.221,0.235,0.232,-0.224,0.224,0.238,0.227,0.235,--,546,437,628,664,909,718,665,753,670,--,Greedy,0.1
Episode,293,step,14,state,"(2, 0)",2,"(0, 0)",--,0.220,0.208,0.238,0.181,0.216,0.222,0.078,0.145,0.204,--,549,898,757,805,628,444,454,407,341,--,Greedy,0.1
Episode,293,step,16,state,"(0, 0)",6,"(1, 0)",--,0.202,0.229,0.168,0.190,0.211,0.141,0.238,0.207,0.209,--,251,252,274,409,652,603,606,702,511,--,Greedy,0.1
Episode,293,step,17,state,"(1, 0)",6,"(2, 0)",--,0.233,0.221,0.235,0.232,-0.224,0.224,0.238,0.227,0.235,--,546,437,628,664,909,718,666,753,670,--,Greedy,0.1
Episode,293,step,19,state,"(2, 0)",2,"(0, 0)",--,0.220,0.208,0.238,0.181,0.216,0.222,0.078,0.145,0.204,--,549,898,759,805,628,444,454,407,341,--,Greedy,0.1
