 , , ,log2019-04-25_09-32-58,ep ,82,step ,161,r ,14.280
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,82,step,1,state,"(1, 0)",4,"(1, 0)",--,0.160,-0.278,0.208,0.189,0.223,0.177,0.220,0.165,0.219,--,186,131,188,121,195,199,249,175,201,--,Greedy,0
Episode,82,step,2,state,"(1, 0)",4,"(0, 0)",--,0.160,-0.278,0.208,0.189,0.223,0.177,0.220,0.165,0.219,--,186,131,188,121,196,199,249,175,201,--,Greedy,0.1
Episode,82,step,3,state,"(0, 0)",6,"(1, 0)",--,0.222,0.231,0.224,0.180,0.236,0.237,0.238,0.234,0.182,--,74,42,60,120,212,187,203,149,169,--,Greedy,0.1
Episode,82,step,5,state,"(1, 0)",0,"(0, 0)",--,0.160,-0.278,0.208,0.189,0.231,0.177,0.220,0.165,0.219,--,186,131,188,121,198,199,249,175,201,--,Epsilon = 0.32,0.1
Episode,82,step,8,state,"(0, 0)",8,"(1, 0)",--,0.222,0.231,0.230,0.180,0.236,0.237,0.236,0.234,0.182,--,74,42,61,120,212,188,204,149,169,--,Epsilon = 0.32,0.1
Episode,82,step,11,state,"(1, 0)",7,"(2, 0)",--,0.192,-0.278,0.208,0.189,0.233,0.177,0.220,0.165,0.219,--,187,131,188,121,200,199,249,175,201,--,Epsilon = 0.32,0.1
Episode,82,step,13,state,"(2, 0)",3,"(1, 0)",--,0.228,0.104,0.207,0.236,-0.276,0.207,0.171,0.200,0.226,--,182,203,206,234,229,184,118,104,99,--,Greedy,0.1
Episode,82,step,17,state,"(1, 0)",6,"(2, 0)",--,0.192,-0.278,0.208,0.189,0.235,0.177,0.220,0.212,0.219,--,187,131,188,121,202,199,249,177,201,--,Epsilon = 0.32,0.1
Episode,82,step,20,state,"(2, 0)",3,"(1, 0)",--,0.228,0.104,0.207,0.236,-0.276,0.207,0.199,0.200,0.226,--,182,203,206,236,229,184,119,104,99,--,Greedy,0.1
Episode,82,step,26,state,"(1, 0)",0,"(0, 0)",--,0.192,-0.278,0.208,0.189,0.237,0.202,0.227,0.212,0.219,--,187,131,188,121,206,200,250,177,201,--,Epsilon = 0.32,0.1
Episode,82,step,30,state,"(0, 0)",5,"(1, 0)",--,0.222,0.231,0.233,0.204,0.236,0.237,0.237,0.234,0.204,--,74,42,62,121,212,188,205,149,170,--,Greedy,0.1
Episode,82,step,31,state,"(1, 0)",7,"(2, 0)",--,0.211,-0.278,0.208,0.189,0.237,0.202,0.227,0.212,0.219,--,188,131,188,121,206,200,250,177,201,--,Epsilon = 0.32,0.1
Episode,82,step,33,state,"(2, 0)",1,"(1, 0)",--,0.228,0.104,0.207,0.237,-0.276,0.207,0.199,0.200,0.226,--,182,203,206,238,229,184,119,104,99,--,Epsilon = 0.32,0.1
Episode,82,step,34,state,"(1, 0)",1,"(0, 0)",--,0.211,-0.278,0.208,0.189,0.237,0.202,0.227,0.223,0.219,--,188,131,188,121,206,200,250,178,201,--,Epsilon = 0.32,0.1
Episode,82,step,37,state,"(0, 0)",5,"(2, 4)",--,0.222,0.231,0.233,0.204,0.236,0.237,0.237,0.234,0.204,--,74,42,62,121,212,191,205,149,170,--,Greedy,-0.12
Episode,82,step,38,state,"(2, 4)",1,"(1, 0)",--,0.454,0.336,0.311,0.431,0.335,0.220,0.477,0.499,0.405,--,5,54,6,3,3,1,41,27,3,--,Epsilon = 0.32,0.4
Episode,82,step,41,state,"(1, 0)",5,"(2, 4)",--,0.211,-0.061,0.208,0.189,0.237,0.202,0.227,0.229,0.219,--,188,132,188,121,207,200,250,179,201,--,Epsilon = 0.32,-0.12
Episode,82,step,42,state,"(2, 4)",7,"(2, 0)",--,0.454,0.420,0.311,0.431,0.335,0.220,0.477,0.499,0.405,--,5,55,6,3,3,1,41,27,3,--,Greedy,0.4
Episode,82,step,44,state,"(2, 0)",3,"(1, 0)",--,0.228,0.160,0.219,0.237,-0.276,0.207,0.199,0.200,0.226,--,182,204,207,238,229,184,119,104,99,--,Greedy,0.1
Episode,82,step,47,state,"(1, 0)",2,"(0, 0)",--,0.211,-0.061,0.208,0.189,0.237,0.188,0.227,0.229,0.219,--,188,132,188,121,209,201,250,179,201,--,Epsilon = 0.32,0.1
Episode,82,step,48,state,"(0, 0)",6,"(1, 0)",--,0.222,0.231,0.233,0.204,0.236,0.209,0.237,0.234,0.204,--,74,42,62,121,212,192,205,149,170,--,Greedy,0.1
Episode,82,step,51,state,"(1, 0)",4,"(0, 0)",--,0.222,-0.061,0.220,0.189,0.237,0.188,0.227,0.229,0.219,--,189,132,189,121,210,201,250,179,201,--,Greedy,0.1
Episode,82,step,52,state,"(0, 0)",6,"(1, 0)",--,0.222,0.231,0.233,0.204,0.236,0.209,0.237,0.234,0.204,--,74,42,62,121,212,192,206,149,170,--,Epsilon = 0.32,0.1
Episode,82,step,53,state,"(1, 0)",4,"(2, 0)",--,0.222,-0.061,0.220,0.189,0.237,0.188,0.227,0.229,0.219,--,189,132,189,121,211,201,250,179,201,--,Greedy,0.1
Episode,82,step,54,state,"(2, 0)",3,"(1, 0)",--,0.228,0.160,0.219,0.237,-0.276,0.207,0.199,0.200,0.226,--,182,204,207,239,229,184,119,104,99,--,Greedy,0.1
Episode,82,step,56,state,"(1, 0)",0,"(0, 0)",--,0.222,-0.061,0.220,0.189,0.238,0.188,0.227,0.229,0.219,--,189,132,189,121,213,201,250,179,201,--,Epsilon = 0.32,0.1
Episode,82,step,58,state,"(0, 0)",6,"(1, 4)",--,0.222,0.231,0.233,0.204,0.236,0.209,0.237,0.234,0.204,--,74,42,62,121,212,192,208,149,170,--,Greedy,-0.12
Episode,82,step,59,state,"(1, 4)",8,"(2, 4)",--,-0.013,0.068,0.107,0.255,0.260,0.206,0.210,0.160,0.274,--,4,4,5,4,19,3,36,12,14,--,Greedy,0.1
Episode,82,step,60,state,"(2, 4)",7,"(2, 0)",--,0.454,0.420,0.311,0.431,0.335,0.220,0.477,0.515,0.405,--,5,55,6,3,3,1,41,28,3,--,Greedy,0.4
Episode,82,step,62,state,"(2, 0)",3,"(1, 0)",--,0.228,0.160,0.219,0.237,-0.276,0.207,0.199,0.200,0.226,--,182,204,207,241,229,184,119,104,99,--,Greedy,0.1
Episode,82,step,70,state,"(1, 0)",0,"(0, 0)",--,0.229,-0.061,0.220,0.189,0.238,0.188,0.227,0.229,0.219,--,190,132,189,121,220,201,250,179,201,--,Epsilon = 0.32,0.1
Episode,82,step,73,state,"(0, 0)",4,"(1, 0)",--,0.222,0.231,0.233,0.204,0.237,0.209,0.154,0.234,0.204,--,74,42,62,121,214,192,209,149,170,--,Greedy,0.1
