 , , ,log2019-04-25_10-07-48,ep ,295,step ,103,r ,8.300
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,295,step,1,state,"(0, 0)",4,"(0, 0)",--,0.202,0.120,0.168,0.117,0.211,0.180,0.147,0.207,0.209,--,251,254,274,414,652,604,619,702,511,--,Greedy,0
Episode,295,step,4,state,"(0, 0)",4,"(1, 0)",--,0.202,0.120,0.168,0.117,0.220,0.180,0.147,0.207,0.209,--,251,254,274,414,655,604,619,702,511,--,Greedy,0.1
Episode,295,step,6,state,"(1, 0)",7,"(2, 0)",--,0.233,-0.236,0.194,0.232,-0.030,0.224,0.110,0.234,0.233,--,550,439,629,664,910,718,674,756,672,--,Greedy,0.1
Episode,295,step,8,state,"(2, 0)",0,"(1, 0)",--,0.236,0.208,0.084,0.205,0.216,0.222,0.078,0.182,0.204,--,558,898,769,806,628,444,454,408,341,--,Greedy,0.1
Episode,295,step,9,state,"(1, 0)",3,"(0, 0)",--,0.233,-0.236,0.194,0.232,-0.030,0.224,0.110,0.235,0.233,--,550,439,629,664,910,718,674,757,672,--,Epsilon = 0.32,0.1
Episode,295,step,10,state,"(0, 0)",8,"(1, 0)",--,0.202,0.120,0.168,0.117,0.226,0.180,0.147,0.207,0.209,--,251,254,274,414,656,604,619,702,511,--,Epsilon = 0.32,0.1
Episode,295,step,11,state,"(1, 0)",7,"(2, 0)",--,0.233,-0.236,0.194,0.232,-0.030,0.224,0.110,0.235,0.233,--,550,439,629,665,910,718,674,757,672,--,Greedy,0.1
Episode,295,step,13,state,"(2, 0)",0,"(1, 0)",--,0.236,0.208,0.084,0.205,0.216,0.222,0.078,0.182,0.204,--,560,898,769,806,628,444,454,408,341,--,Greedy,0.1
Episode,295,step,16,state,"(1, 0)",1,"(0, 0)",--,0.233,-0.236,0.212,0.232,-0.030,0.224,0.110,0.236,0.233,--,550,439,630,665,910,718,674,759,672,--,Epsilon = 0.32,0.1
Episode,295,step,21,state,"(0, 0)",4,"(1, 4)",--,0.202,0.167,0.168,0.117,0.230,0.180,0.183,0.207,0.221,--,251,255,274,414,658,604,620,702,512,--,Greedy,-0.12
Episode,295,step,22,state,"(1, 4)",7,"(2, 4)",--,0.139,0.225,0.224,0.171,0.107,0.162,0.199,0.310,0.173,--,10,16,17,27,31,26,77,54,73,--,Greedy,0.1
Episode,295,step,23,state,"(2, 4)",6,"(2, 0)",--,0.365,0.334,0.459,0.401,0.394,0.329,0.524,0.307,0.356,--,51,90,20,40,40,51,109,86,30,--,Greedy,0.4
Episode,295,step,25,state,"(2, 0)",0,"(1, 0)",--,0.237,0.208,0.084,0.205,0.216,0.222,0.078,0.182,0.204,--,562,898,769,806,628,444,454,408,341,--,Epsilon = 0.32,0.1
Episode,295,step,27,state,"(1, 0)",8,"(2, 0)",--,0.233,-0.040,0.212,0.232,-0.030,0.224,0.110,0.237,0.233,--,550,440,630,665,910,718,674,760,672,--,Epsilon = 0.32,0.1
