 , , ,log2019-04-26_16-53-55,ep ,59,step ,144,r ,10.240
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,59,step,1,state,"(1, 0)",8,"(1, 0)",--,0.230,0.210,0.226,0.191,0.141,0.226,0.163,0.230,0.225,--,76,132,50,81,249,162,79,123,107,--,Epsilon = 0.32,0
Episode,59,step,3,state,"(1, 0)",7,"(2, 0)",--,0.230,0.210,0.226,0.209,0.141,0.226,0.163,0.230,0.225,--,76,132,50,82,249,162,79,123,108,--,Greedy,0.1
Episode,59,step,12,state,"(2, 0)",5,"(1, 0)",--,0.140,0.119,0.174,0.161,0.184,0.227,-0.045,-0.240,0.138,--,128,62,146,130,103,104,80,82,53,--,Greedy,0.1
Episode,59,step,13,state,"(1, 0)",1,"(0, 0)",--,0.230,0.210,0.226,0.209,0.141,0.226,0.163,0.225,0.225,--,76,132,50,82,249,162,79,124,108,--,Epsilon = 0.32,0.1
Episode,59,step,14,state,"(0, 0)",7,"(1, 0)",--,0.099,0.158,0.144,0.149,0.148,0.150,0.158,0.226,0.146,--,56,56,58,75,63,65,75,101,184,--,Greedy,0.1
Episode,59,step,15,state,"(1, 0)",0,"(0, 0)",--,0.230,0.219,0.226,0.209,0.141,0.226,0.163,0.225,0.225,--,76,133,50,82,249,162,79,124,108,--,Greedy,0.1
Episode,59,step,16,state,"(0, 0)",7,"(1, 0)",--,0.099,0.158,0.144,0.149,0.148,0.150,0.158,0.229,0.146,--,56,56,58,75,63,65,75,102,184,--,Greedy,0.1
Episode,59,step,17,state,"(1, 0)",0,"(0, 0)",--,0.231,0.219,0.226,0.209,0.141,0.226,0.163,0.225,0.225,--,77,133,50,82,249,162,79,124,108,--,Greedy,0.1
Episode,59,step,18,state,"(0, 0)",7,"(1, 0)",--,0.099,0.158,0.144,0.149,0.148,0.150,0.158,0.231,0.146,--,56,56,58,75,63,65,75,103,184,--,Greedy,0.1
Episode,59,step,20,state,"(1, 0)",0,"(0, 0)",--,0.233,0.219,0.226,0.209,0.141,0.226,0.163,0.225,0.225,--,79,133,50,82,249,162,79,124,108,--,Greedy,0.1
Episode,59,step,23,state,"(0, 0)",5,"(2, 0)",--,0.099,0.158,0.144,0.149,0.148,0.150,0.158,0.234,0.146,--,56,56,58,75,63,65,75,106,184,--,Epsilon = 0.32,0.1
Episode,59,step,27,state,"(2, 0)",5,"(1, 0)",--,0.180,0.119,0.174,0.161,0.184,0.232,-0.045,-0.240,0.138,--,129,62,146,130,103,107,80,82,53,--,Greedy,0.1
Episode,59,step,28,state,"(1, 0)",0,"(0, 0)",--,0.234,0.219,0.226,0.209,0.141,0.226,0.163,0.225,0.225,--,80,133,50,82,249,162,79,124,108,--,Greedy,0.1
Episode,59,step,32,state,"(0, 0)",7,"(2, 0)",--,0.099,0.191,0.144,0.149,0.148,0.185,0.158,0.236,0.146,--,56,57,58,75,63,66,75,108,184,--,Greedy,0.1
Episode,59,step,35,state,"(2, 0)",3,"(1, 0)",--,0.180,0.119,0.174,0.161,0.184,0.235,-0.045,-0.240,0.138,--,129,62,146,130,103,110,80,82,53,--,Epsilon = 0.32,0.1
Episode,59,step,36,state,"(1, 0)",0,"(0, 0)",--,0.235,0.219,0.226,0.209,0.141,0.226,0.163,0.225,0.225,--,81,133,50,82,249,162,79,124,108,--,Greedy,0.1
Episode,59,step,40,state,"(0, 0)",8,"(1, 0)",--,0.099,0.210,0.144,0.149,0.185,0.185,0.158,0.236,0.146,--,56,58,58,75,64,66,75,110,184,--,Epsilon = 0.32,0.1
Episode,59,step,42,state,"(1, 0)",0,"(0, 0)",--,0.236,0.219,0.226,0.209,0.141,0.226,0.163,0.225,0.225,--,83,133,50,82,249,162,79,124,108,--,Greedy,0.1
Episode,59,step,44,state,"(0, 0)",7,"(1, 0)",--,0.099,0.210,0.144,0.149,0.185,0.185,0.158,0.236,0.184,--,56,58,58,75,64,66,75,111,185,--,Greedy,0.1
Episode,59,step,46,state,"(1, 0)",0,"(0, 0)",--,0.237,0.219,0.226,0.209,0.141,0.226,0.163,0.225,0.225,--,85,133,50,82,249,162,79,124,108,--,Greedy,0.1
Episode,59,step,49,state,"(0, 0)",7,"(1, 0)",--,0.099,0.210,0.144,0.186,0.185,0.185,0.158,0.237,0.207,--,56,58,58,76,64,66,75,112,186,--,Greedy,0.1
Episode,59,step,50,state,"(1, 0)",0,"(2, 0)",--,0.237,0.219,0.226,0.209,0.141,0.226,0.163,0.225,0.225,--,86,133,50,82,249,162,79,124,108,--,Greedy,0.1
Episode,59,step,51,state,"(2, 0)",5,"(1, 0)",--,0.180,0.119,0.174,0.193,0.184,0.235,-0.045,-0.240,0.138,--,129,62,146,131,103,110,80,82,53,--,Greedy,0.1
Episode,59,step,52,state,"(1, 0)",0,"(0, 0)",--,0.237,0.219,0.226,0.209,0.141,0.226,0.163,0.225,0.225,--,87,133,50,82,249,162,79,124,108,--,Greedy,0.1
