 , , ,log2019-04-25_09-59-37,ep ,250,step ,139,r ,13.780
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,250,step,1,state,"(1, 0)",0,"(1, 0)",--,0.227,0.232,0.212,0.231,-0.033,0.230,0.230,0.229,0.227,--,462,336,564,533,752,569,606,664,553,--,Epsilon = 0.32,0
Episode,250,step,5,state,"(1, 0)",1,"(0, 0)",--,0.227,0.233,0.212,0.233,-0.033,0.232,0.230,0.229,0.227,--,463,337,564,534,752,570,606,664,553,--,Greedy,0.1
Episode,250,step,7,state,"(0, 0)",6,"(2, 0)",--,0.142,0.213,0.180,0.209,0.194,0.190,0.222,-0.249,0.132,--,211,198,208,311,569,521,504,574,416,--,Greedy,0.1
Episode,250,step,9,state,"(2, 0)",2,"(1, 0)",--,0.210,0.200,0.186,0.236,0.214,0.098,0.186,0.198,0.205,--,465,801,645,665,476,402,399,348,265,--,Epsilon = 0.32,0.1
Episode,250,step,10,state,"(1, 0)",3,"(0, 0)",--,0.227,0.230,0.212,0.233,-0.033,0.232,0.230,0.229,0.227,--,463,338,564,534,752,570,606,664,553,--,Greedy,0.1
Episode,250,step,12,state,"(0, 0)",4,"(1, 0)",--,0.142,0.213,0.180,0.209,0.194,0.190,0.230,-0.249,0.132,--,211,198,208,311,569,521,506,574,416,--,Epsilon = 0.32,0.1
Episode,250,step,14,state,"(1, 0)",3,"(0, 0)",--,0.227,0.230,0.212,0.234,-0.033,0.232,0.230,0.229,0.227,--,463,338,564,536,752,570,606,664,553,--,Greedy,0.1
Episode,250,step,15,state,"(0, 0)",6,"(1, 0)",--,0.142,0.213,0.180,0.209,0.211,0.190,0.230,-0.249,0.132,--,211,198,208,311,570,521,506,574,416,--,Greedy,0.1
Episode,250,step,17,state,"(1, 0)",6,"(2, 0)",--,0.227,0.230,0.212,0.234,-0.033,0.232,0.230,0.229,0.227,--,463,338,564,538,752,570,606,664,553,--,Epsilon = 0.32,0.1
Episode,250,step,19,state,"(2, 0)",3,"(1, 0)",--,0.210,0.200,0.207,0.237,0.214,0.098,0.186,0.198,0.205,--,465,801,646,666,476,402,399,348,265,--,Greedy,0.1
Episode,250,step,20,state,"(1, 0)",3,"(0, 0)",--,0.227,0.230,0.212,0.234,-0.033,0.232,0.233,0.229,0.227,--,463,338,564,538,752,570,607,664,553,--,Greedy,0.1
