 , , ,log2019-04-26_17-04-18,ep ,124,step ,74,r ,5.560
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,124,step,1,state,"(1, 0)",2,"(1, 0)",--,0.228,0.216,0.231,0.197,0.231,-0.036,0.223,0.230,0.226,--,159,217,225,301,369,356,250,315,234,--,Greedy,0
Episode,124,step,5,state,"(1, 0)",7,"(2, 0)",--,0.228,0.224,0.231,0.197,0.231,-0.036,0.223,0.233,0.226,--,159,218,226,301,369,356,250,317,234,--,Greedy,0.1
Episode,124,step,7,state,"(2, 0)",2,"(0, 0)",--,-0.229,0.190,0.235,0.153,0.141,0.186,0.179,0.142,0.215,--,275,181,334,370,258,273,165,158,143,--,Greedy,0.1
Episode,124,step,9,state,"(0, 0)",8,"(1, 0)",--,0.086,0.138,0.151,0.143,0.100,-0.256,0.150,0.104,0.151,--,116,128,139,242,212,227,184,246,312,--,Epsilon = 0.32,0.1
Episode,124,step,10,state,"(1, 0)",7,"(2, 0)",--,0.228,0.224,0.231,0.197,0.231,-0.036,0.223,0.234,0.226,--,159,218,226,301,369,356,250,318,234,--,Greedy,0.1
Episode,124,step,11,state,"(2, 0)",2,"(1, 0)",--,-0.229,0.190,0.215,0.153,0.141,0.186,0.179,0.142,0.215,--,275,181,335,370,258,273,165,158,143,--,Greedy,0.1
Episode,124,step,16,state,"(1, 0)",2,"(0, 0)",--,0.228,0.224,0.233,0.197,0.231,0.077,0.228,0.230,0.226,--,159,218,228,301,369,357,251,319,234,--,Greedy,0.1
Episode,124,step,18,state,"(0, 0)",8,"(2, 0)",--,0.086,0.138,0.151,0.143,0.100,-0.256,0.150,0.104,0.196,--,116,128,139,242,212,227,184,246,314,--,Greedy,0.1
Episode,124,step,23,state,"(2, 0)",0,"(1, 0)",--,-0.229,0.190,0.226,0.153,0.178,0.186,0.201,0.142,0.221,--,275,181,337,370,259,273,166,158,144,--,Epsilon = 0.32,0.1
Episode,124,step,32,state,"(1, 0)",4,"(0, 0)",--,0.228,0.224,0.229,0.197,0.236,0.143,0.228,0.230,0.226,--,159,218,230,301,375,358,251,319,234,--,Greedy,0.1
Episode,124,step,33,state,"(0, 0)",6,"(1, 0)",--,0.086,0.138,0.151,0.143,0.100,-0.256,0.150,0.104,0.210,--,116,128,139,242,212,227,184,246,315,--,Epsilon = 0.32,0.1
Episode,124,step,34,state,"(1, 0)",7,"(2, 0)",--,0.228,0.224,0.229,0.197,0.230,0.143,0.228,0.230,0.226,--,159,218,230,301,376,358,251,319,234,--,Epsilon = 0.32,0.1
Episode,124,step,36,state,"(2, 0)",2,"(1, 0)",--,-0.034,0.190,0.226,0.186,0.178,0.186,0.201,0.142,0.221,--,276,181,337,371,259,273,166,158,144,--,Greedy,0.1
Episode,124,step,38,state,"(1, 0)",7,"(2, 0)",--,0.228,0.224,0.229,0.197,0.230,0.143,0.228,0.232,0.226,--,159,218,230,301,376,358,251,321,234,--,Greedy,0.1
Episode,124,step,41,state,"(2, 0)",2,"(1, 0)",--,-0.034,0.190,0.231,0.186,0.178,0.186,0.215,0.142,0.221,--,276,181,339,371,259,273,167,158,144,--,Greedy,0.1
Episode,124,step,43,state,"(1, 0)",0,"(2, 0)",--,0.228,0.224,0.229,0.197,0.230,0.143,0.228,0.233,0.226,--,159,218,230,301,376,358,251,323,234,--,Epsilon = 0.32,0.1
Episode,124,step,44,state,"(2, 0)",2,"(0, 0)",--,-0.034,0.190,0.232,0.186,0.178,0.186,0.215,0.142,0.221,--,276,181,340,371,259,273,167,158,144,--,Greedy,0.1
