 , , ,log2019-04-25_09-48-45,ep ,184,step ,116,r ,9.620
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,184,step,1,state,"(0, 0)",5,"(0, 0)",--,0.090,0.062,0.145,0.175,0.071,0.181,0.157,0.171,0.052,--,159,152,146,235,431,333,412,437,277,--,Greedy,0
Episode,184,step,4,state,"(0, 0)",5,"(1, 0)",--,0.090,0.062,0.145,0.175,0.071,0.200,0.157,0.171,0.052,--,159,152,146,235,431,336,412,437,277,--,Greedy,0.1
Episode,184,step,7,state,"(1, 0)",1,"(0, 0)",--,0.216,0.234,0.221,0.197,0.205,0.223,0.222,0.194,0.182,--,343,246,429,342,566,456,434,507,392,--,Greedy,0.1
Episode,184,step,9,state,"(0, 0)",7,"(1, 0)",--,0.090,0.062,0.145,0.175,0.071,0.219,0.157,0.171,0.052,--,159,152,146,235,431,338,412,437,277,--,Epsilon = 0.32,0.1
Episode,184,step,11,state,"(1, 0)",1,"(0, 4)",--,0.216,0.231,0.221,0.197,0.205,0.223,0.222,0.194,0.182,--,343,248,429,342,566,456,434,507,392,--,Greedy,-0.12
Episode,184,step,12,state,"(0, 4)",7,"(0, 20)",--,0.048,0.063,0.021,0.034,0.048,0.053,0.062,0.131,0.050,--,11,27,13,13,26,34,8,37,48,--,Greedy,-0.12
Episode,184,step,13,state,"(0, 20)",7,"(1, 20)",--,0.239,-0.053,-0.325,-0.130,0.210,0.124,0.153,0.340,0.031,--,71,52,53,50,70,102,45,183,141,--,Greedy,0.1
Episode,184,step,16,state,"(1, 20)",7,"(2, 20)",--,0.236,0.305,0.272,0.246,0.231,0.296,-0.004,0.340,-0.125,--,42,53,49,45,94,94,220,141,151,--,Greedy,0.1
Episode,184,step,17,state,"(2, 20)",1,"(2, 4)",--,0.338,0.584,0.288,0.319,0.286,0.362,0.337,0.300,0.376,--,136,155,139,145,145,280,118,201,157,--,Greedy,0.4
Episode,184,step,19,state,"(2, 4)",4,"(2, 0)",--,0.426,0.437,0.417,0.397,0.452,0.424,0.445,0.430,0.419,--,21,77,9,27,7,30,77,42,15,--,Greedy,0.4
Episode,184,step,20,state,"(2, 0)",2,"(1, 0)",--,-0.227,0.212,0.222,0.079,0.207,0.152,0.217,0.175,0.173,--,407,529,452,477,374,311,272,278,185,--,Greedy,0.1
Episode,184,step,23,state,"(1, 0)",5,"(2, 0)",--,0.216,0.116,0.221,0.197,0.205,0.228,0.222,0.194,0.182,--,343,249,429,342,566,458,434,507,392,--,Greedy,0.1
Episode,184,step,24,state,"(2, 0)",2,"(1, 0)",--,-0.227,0.212,0.225,0.079,0.207,0.152,0.217,0.175,0.173,--,407,529,453,477,374,311,272,278,185,--,Greedy,0.1
Episode,184,step,27,state,"(1, 0)",8,"(2, 0)",--,0.216,0.116,0.221,0.197,0.205,0.232,0.222,0.194,0.182,--,343,249,429,342,566,461,434,507,392,--,Epsilon = 0.32,0.1
Episode,184,step,29,state,"(2, 0)",2,"(1, 0)",--,-0.227,0.212,0.230,0.079,0.207,0.152,0.217,0.175,0.173,--,407,529,455,477,374,311,272,278,185,--,Greedy,0.1
Episode,184,step,30,state,"(1, 0)",0,"(0, 0)",--,0.216,0.116,0.221,0.197,0.205,0.232,0.222,0.194,0.203,--,343,249,429,342,566,461,434,507,393,--,Epsilon = 0.32,0.1
Episode,184,step,33,state,"(0, 0)",5,"(1, 0)",--,0.090,0.062,0.145,0.175,0.136,0.222,0.157,0.197,0.052,--,159,152,146,235,432,339,412,438,277,--,Greedy,0.1
Episode,184,step,34,state,"(1, 0)",7,"(2, 0)",--,0.221,0.116,0.221,0.197,0.205,0.232,0.222,0.194,0.203,--,344,249,429,342,566,461,434,507,393,--,Epsilon = 0.32,0.1
Episode,184,step,36,state,"(2, 0)",2,"(1, 0)",--,-0.227,0.212,0.233,0.079,0.207,0.152,0.217,0.175,0.173,--,407,529,457,477,374,311,272,278,185,--,Greedy,0.1
