 , , ,log2019-04-26_17-10-44,ep ,174,step ,134,r ,12.360
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,174,step,1,state,"(1, 0)",6,"(1, 0)",--,0.226,0.231,0.232,0.229,-0.226,0.196,0.238,0.078,0.146,--,227,270,288,377,469,447,335,376,426,--,Greedy,0
Episode,174,step,5,state,"(1, 0)",7,"(2, 0)",--,0.231,0.231,0.232,0.229,-0.226,0.196,0.238,0.078,0.146,--,228,270,288,377,469,447,338,376,426,--,Epsilon = 0.32,0.1
Episode,174,step,7,state,"(2, 0)",1,"(1, 0)",--,0.173,0.216,0.216,0.121,0.079,0.152,0.144,0.203,0.047,--,375,292,427,469,354,370,234,183,230,--,Greedy,0.1
Episode,174,step,8,state,"(1, 0)",3,"(0, 0)",--,0.231,0.231,0.232,0.229,-0.226,0.196,0.238,0.140,0.146,--,228,270,288,377,469,447,338,377,426,--,Epsilon = 0.32,0.1
Episode,174,step,12,state,"(0, 0)",6,"(2, 0)",--,0.156,0.120,0.145,-0.068,0.222,-0.315,0.237,0.233,0.199,--,141,155,169,261,325,273,299,320,352,--,Greedy,0.1
Episode,174,step,16,state,"(2, 0)",2,"(1, 0)",--,0.173,0.230,0.216,0.121,0.079,0.152,0.144,0.215,0.047,--,375,295,427,469,354,370,234,184,230,--,Epsilon = 0.32,0.1
Episode,174,step,17,state,"(1, 0)",4,"(0, 0)",--,0.231,0.231,0.232,0.232,-0.226,0.196,0.238,0.140,0.146,--,228,270,288,378,469,447,338,377,426,--,Epsilon = 0.32,0.1
Episode,174,step,18,state,"(0, 0)",8,"(1, 0)",--,0.156,0.120,0.145,-0.068,0.222,-0.315,0.235,0.233,0.199,--,141,155,169,261,325,273,300,320,352,--,Epsilon = 0.32,0.1
Episode,174,step,19,state,"(1, 0)",6,"(2, 0)",--,0.231,0.231,0.232,0.232,-0.032,0.196,0.238,0.140,0.146,--,228,270,288,378,470,447,338,377,426,--,Greedy,0.1
Episode,174,step,21,state,"(2, 0)",1,"(0, 0)",--,0.173,0.230,0.229,0.121,0.079,0.152,0.144,0.215,0.047,--,375,295,429,469,354,370,234,184,230,--,Greedy,0.1
Episode,174,step,25,state,"(0, 0)",6,"(1, 0)",--,0.156,0.169,0.145,-0.068,0.222,-0.315,0.236,0.233,0.216,--,141,156,169,261,325,273,302,320,353,--,Greedy,0.1
Episode,174,step,26,state,"(1, 0)",6,"(2, 0)",--,0.231,0.231,0.232,0.232,-0.032,0.196,0.236,0.140,0.146,--,228,270,288,378,470,447,339,377,426,--,Greedy,0.1
Episode,174,step,29,state,"(2, 0)",2,"(1, 0)",--,0.173,0.233,0.229,0.121,0.079,0.187,0.144,0.215,0.047,--,375,297,429,469,354,371,234,184,230,--,Epsilon = 0.32,0.1
Episode,174,step,30,state,"(1, 0)",6,"(0, 0)",--,0.231,0.231,0.232,0.232,-0.032,0.196,0.235,0.140,0.146,--,228,270,288,378,470,447,340,377,426,--,Greedy,0.1
Episode,174,step,31,state,"(0, 0)",6,"(2, 0)",--,0.156,0.169,0.145,-0.068,0.222,-0.315,0.236,0.233,0.216,--,141,156,169,261,325,273,303,320,353,--,Greedy,0.1
Episode,174,step,32,state,"(2, 0)",1,"(1, 0)",--,0.173,0.233,0.232,0.121,0.079,0.187,0.144,0.215,0.047,--,375,297,430,469,354,371,234,184,230,--,Greedy,0.1
Episode,174,step,33,state,"(1, 0)",1,"(0, 0)",--,0.231,0.231,0.232,0.232,-0.032,0.196,0.236,0.140,0.146,--,228,270,288,378,470,447,341,377,426,--,Epsilon = 0.32,0.1
Episode,174,step,37,state,"(0, 0)",3,"(1, 0)",--,0.156,0.197,0.145,-0.068,0.222,-0.315,0.237,0.233,0.216,--,141,157,169,261,325,273,306,320,353,--,Epsilon = 0.32,0.1
Episode,174,step,39,state,"(1, 0)",8,"(2, 0)",--,0.231,0.233,0.232,0.232,-0.032,0.196,0.236,0.140,0.146,--,228,271,288,378,470,447,342,377,426,--,Epsilon = 0.32,0.1
Episode,174,step,42,state,"(2, 0)",1,"(0, 0)",--,0.173,0.236,0.232,0.121,0.079,0.187,0.144,0.215,0.047,--,375,300,430,469,354,371,234,184,230,--,Greedy,0.1
